 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),137050,96920,46094,148862,87294,54689,23183,160258,94571,54058,22731,195983,109831,61558,21873,172002,95817,50287,18374,143576,84964,41974,18236,96343,63182,38116,16766,85370,54700,34602,10254,76166,43935,22668,9153,47718,30770,17093,6977,41908,25582,16604,6581,37770,21363,12618,4864,31027,24301,14335,6159, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 收到的税费返还(万元),2561,2001,820,2974,2481,1668,768,4382,2941,1215,1089,5051,2207,1474,1061,4236,1467,581,192,1708,789,442,162,1406,636,557,486,140,47,47,--,1248,452,296,96,609,364,--,--,751,368,156,--,1180,721,284,102,1062,710,301,131, 
 收到的其他与经营活动有关的现金(万元),2130,1311,620,2346,2802,1713,1895,1574,2730,1592,2044,6303,4982,5161,1474,966,2847,1129,1030,953,1849,1343,1081,446,1437,852,1361,926,1678,1058,1152,1654,2528,1539,1581,3014,6250,6211,6181,1444,1603,646,130,317,1112,644,4192,124,1732,18,3035, 
 经营活动现金流入小计(万元),141741,100232,47534,154182,92576,58071,25846,166214,100242,56866,25864,207336,117020,68193,24409,177204,100131,51998,19597,146238,87602,43759,19479,98195,65255,39525,18613,86437,56426,35708,11406,79068,46915,24502,10830,51341,37383,23304,13158,44103,27554,17406,6711,39267,23196,13546,9157,32214,26742,14654,9325, 
 购买商品、接受劳务支付的现金(万元),65761,45445,26309,152878,130560,98498,56066,88390,66589,42044,22996,137734,93137,54392,27057,93236,67465,35782,16158,93028,66079,32040,15603,49527,39759,23273,11583,56645,44511,26396,10542,50814,30540,14934,7479,32230,23005,11839,9452,28191,17071,9782,6456,21875,11402,8789,3596,16134,16989,10663,5986, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12987,9031,4876,18022,12525,9085,5353,23370,17293,13009,7091,22591,15259,10547,6168,18270,12954,9145,5005,13513,9766,6504,3691,10777,8361,5807,3314,6676,5641,3933,1620,5319,3984,2601,1212,4167,3274,2645,1232,5724,3611,2292,1203,2202,2282,1466,688,2519,1961,1127,594, 
 支付的各项税费(万元),7623,5405,3072,10870,9178,6373,2686,13245,9017,6577,4100,16911,11469,7623,3776,12595,8749,5027,2459,9463,6787,3633,1876,6971,4948,2706,1172,5715,3758,3024,1265,4736,4864,3722,1018,3604,3006,2124,500,5175,4306,2936,676,5117,2957,1855,775,4234,2392,757,708, 
 支付的其他与经营活动有关的现金(万元),8468,6023,2787,15399,8182,5857,2630,10740,7392,5182,2736,10677,9411,6706,2671,11182,8931,4389,2871,7848,6846,3790,2221,6136,6243,4190,1961,7388,3522,2984,2438,4195,2864,2487,1743,3368,4542,4638,1122,6676,3450,3000,1599,3478,4998,4544,5166,1543,3929,1242,4635, 
 经营活动现金流出小计(万元),94839,65904,37043,197169,160445,119814,66734,135745,100290,66812,36923,187912,129275,79268,39672,135282,98099,54344,26494,123852,89478,45968,23391,73411,59310,35975,18031,76424,57432,36337,15865,65063,42252,23744,11451,43369,33826,21246,12305,45766,28439,18010,9935,32672,21640,16655,10225,24429,25271,13790,11924, 
 经营活动产生的现金流量净额(万元),46902,34328,10490,-42987,-67869,-61743,-40888,30469,-48,-9946,-11059,19424,-12255,-11075,-15263,41922,2032,-2346,-6896,22386,-1876,-2208,-3913,24784,5945,3549,583,10013,-1006,-629,-4459,14004,4663,758,-622,7972,3557,2058,853,-1663,-885,-604,-3225,6595,1556,-3109,-1068,7785,1471,864,-2599, 
 收回投资所收到的现金(万元),66688,18425,15845,25963,14540,13380,7440,34535,20000,20000,20000,23680,20000,20000,8000,13238,12000,12000,12000,15000,10000,5000,5000,--,--,0,--,--,--,--,--,--,--,--,--,2625,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),367,109,80,84,215,70,7,1721,629,603,478,2413,2812,1378,809,1008,1946,1238,1238,1388,267,153,153,860,15,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9,9,15,12,2,2,5,55,0,0,0,1,0,0,0,4,4,4,4,12,0,0,0,9,9,8,8,14,7,--,--,230,9,--,--,71,0,--,--,4,4,4,--,0,--,0,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,-177,--,0,--,0,--,0,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),67064,18543,15940,26058,15358,13452,7451,36311,20630,20603,20478,26093,22812,21378,8809,14250,13950,13242,13242,16400,10267,5153,5153,869,23,23,8,14,7,0,0,230,9,--,--,2696,0,0,--,-173,4,4,--,0,--,0,--,--,--,--,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),421,256,67,891,181,84,47,4776,2961,2816,448,5114,3124,2189,914,2084,650,463,274,16215,14649,3936,767,4361,2522,1699,1132,6605,4084,3752,1696,7174,3367,2336,805,1930,1060,648,386,4713,6679,6579,6097,5172,3317,2759,224,6956,6497,6264,198, 
 投资所支付的现金(万元),91671,32230,19300,27015,19010,16680,5430,35923,--,--,1602,26397,39350,20350,20100,20000,20000,20000,8000,14000,14000,14000,14000,14800,11863,5000,5000,300,300,300,--,--,2600,1050,900,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,1602,1602,--,13291,--,--,--,--,--,--,--,--,--,--,--,275,--,0,--,--,--,--,--,2419,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),92092,32486,19367,27906,19191,16764,5477,40699,4563,4418,2050,44802,42474,22539,21014,22084,20650,20463,8274,30215,28649,17936,14767,19437,14386,6699,6132,6905,4384,4052,1696,9593,5967,3386,1705,1930,1060,648,386,4713,6679,6579,6097,5172,3317,2759,224,6956,6497,6264,198, 
 投资活动产生的现金流量净额(万元),-25028,-13944,-3427,-1848,-3833,-3312,1974,-4388,16066,16185,18428,-18709,-19662,-1161,-12204,-7834,-6700,-7221,4968,-13815,-18383,-12783,-9614,-18568,-14362,-6676,-6123,-6891,-4377,-4052,-1696,-9363,-5957,-3386,-1705,766,-1060,-648,-386,-4886,-6676,-6575,-6097,-5172,-3317,-2759,-224,-6956,-6497,-6264,-198, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,1370,1370,1220,--,362,362,--,--,4219,4219,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,860,860,860,860,0,--,0,--,22380,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,860,860,0,--,0,--,--,--,--,--, 
 取得借款收到的现金(万元),2000,--,--,22964,17161,4000,--,8113,--,--,--,25117,--,--,--,5920,--,--,--,31056,28056,3782,--,2000,2000,2000,2000,--,--,--,--,3000,3000,2000,--,--,--,--,--,7000,7000,5000,4000,4000,3000,1000,1000,18490,18440,15600,4350, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--, 
