 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),723439,416879,231791,704195,543319,355550,221776,703189,466518,284000,175265,631613,423137,282524,159322,529936,353428,242763,154132,538177,352665,238848,152468,525682,340905,186570,136286,346718,195402,129735,58687,209723,127848,94445,52016,160804,121330,86679,44291,154914,116029,78620,32514,134803,99842,67980,39776,113316,71819,47852,24929, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 收到的税费返还(万元),565,153,81,2090,1426,1426,1370,1622,1608,37,--,1400,1400,--,--,11,59,59,59,--,--,--,--,64,--,--,--,98,49,42,14,134,134,19,18,169,142,38,38,324,246,52,--,0,634,0,--,0,--,--,0, 
 收到的其他与经营活动有关的现金(万元),75296,57822,3619,41006,20347,16368,10610,34579,38296,27445,17105,17558,25247,17502,8366,17146,27095,21301,6570,29927,53666,42312,33697,15226,35792,14096,5148,21387,6527,4577,3157,7155,5566,3221,2100,9936,2223,1886,1241,5605,2176,1785,1763,3326,3588,3037,2200,1171,3971,3849,1635, 
 经营活动现金流入小计(万元),799301,474853,235491,747292,565092,373344,233756,739390,506421,311481,192370,650571,449783,300026,167688,547092,380582,264124,160761,568104,406331,281160,186166,540972,376697,200666,141434,368203,201977,134354,61857,217012,133548,97685,54134,170909,123696,88603,45570,160842,118451,80457,34277,138129,104064,71017,41976,114487,75790,51700,26563, 
 购买商品、接受劳务支付的现金(万元),116145,80566,55919,68508,70125,51921,28103,176125,81373,51740,30360,175828,108424,70941,37205,151739,97844,73004,39914,167321,104375,69426,39658,111717,52213,41422,47834,110861,40085,28564,10472,58158,39567,35056,19967,52136,43703,34319,18233,74616,67004,47639,15841,75836,70138,47835,25523,67060,47769,31668,14352, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 支付给职工以及为职工支付的现金(万元),109635,77736,38679,137948,96259,66418,32178,113055,77496,54028,25883,100037,71600,51746,30158,98991,71142,52735,24898,92483,60303,41712,19265,72270,33163,23108,10540,51618,25984,15716,5714,26332,13899,8148,3371,24132,16670,12518,8404,15518,11726,8421,5152,11236,9194,6550,3576,9101,6776,4629,2574, 
 支付的各项税费(万元),235523,187538,88088,258890,216476,169541,87398,204122,162303,117482,67956,187206,147223,104866,52467,162044,131833,101462,64055,148377,121976,95508,54978,155675,133401,100713,70228,98113,79629,53135,34541,45329,41299,29937,15056,38028,32751,24756,14223,33412,25956,19142,12835,24859,20799,15687,10476,23707,17974,14954,10810, 
 支付的其他与经营活动有关的现金(万元),84252,62119,33408,188854,65014,42928,21200,127764,64964,55620,20580,108489,55783,38851,17047,95569,54800,44544,23288,96097,65134,60242,24199,92624,52570,20629,17227,45021,26874,17430,12079,35423,9619,8340,5245,21619,2447,1811,868,16520,1955,1747,1916,14187,3514,2856,1692,9806,3741,3572,1760, 
 经营活动现金流出小计(万元),545555,407959,216094,654200,447874,330807,168879,621067,386136,278870,144779,571560,383030,266404,136877,508343,355619,271745,152155,504279,351787,266888,138099,432285,271347,185872,145828,305613,172572,114846,62806,165241,104385,81481,43639,135915,95571,73405,41729,140066,106641,76949,35745,126118,103645,72928,41267,109675,76259,54823,29497, 
 经营活动产生的现金流量净额(万元),253746,66895,19397,93091,117219,42537,64877,118323,120285,32611,47591,79011,66753,33622,30811,38749,24963,-7621,8607,63826,54543,14272,48066,108687,105350,14793,-4394,62590,29406,19509,-949,51770,29163,16204,10495,34994,28125,15198,3841,20776,11809,3508,-1468,12011,418,-1912,709,4812,-469,-3123,-2933, 
 收回投资所收到的现金(万元),194718,105098,45066,554209,302778,212231,135998,332550,268785,223365,113099,220600,169878,135903,123657,228706,98009,98009,104009,90000,--,--,--,--,--,--,--,--,--,--,--,1572,--,--,40,113,0,0,--,--,--,--,--,0,--,0,--,812,--,--,0, 
 取得投资收益所收到的现金(万元),9869,6464,2529,8774,9351,7938,6403,7872,6840,4432,3001,6387,4901,3830,2598,9298,8066,5465,4504,1005,58,58,--,--,--,--,--,--,--,--,--,--,98,88,23,20,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,17,9,228,41,41,1,476,97,50,0,9,12,11,10,114,34,29,17,283,--,--,17,7,50,39,39,99,112,6,6,1529,1422,1421,1,29,32,30,3,254,101,70,149,210,80,53,7,144,87,24,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,953,0,0,--,--,--,--,--,0,--,0,--,0,--,--,0, 
