 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),20957,15274,11343,31069,23816,15415,--,26449,22439,19949,17267, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),120,117,16,182,177,11,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4616,2363,682,2472,1805,1616,--,1046,2380,904,370, 
 经营活动现金流入小计(万元),25694,17754,12041,33724,25797,17042,--,27495,24819,20853,17637, 
 购买商品、接受劳务支付的现金(万元),8244,5560,2697,10440,7517,5427,--,13316,16260,9658,8358, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5412,3735,2152,6557,4875,3472,--,5575,3900,2938,2442, 
 支付的各项税费(万元),2280,1615,907,3920,2886,2057,--,2992,2169,1753,1882, 
 支付的其他与经营活动有关的现金(万元),6890,3930,2486,4505,3931,2291,--,4219,3357,3885,2797, 
 经营活动现金流出小计(万元),22826,14840,8241,25422,19210,13247,--,26102,25686,18234,15479, 
 经营活动产生的现金流量净额(万元),2868,2914,3800,8302,6587,3795,4305,1393,-867,2619,2158, 
 收回投资所收到的现金(万元),175,--,--,--,--,--,--,--,213,181,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,90,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,1,17,6,6,--,1,3,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,175,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),175,175,1,17,6,6,--,1,306,183,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),71,25,28,278,134,75,--,642,1242,265,455, 
 投资所支付的现金(万元),18000,--,--,--,--,--,--,690,--,182,1, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,500,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18071,25,28,278,134,75,--,1332,1242,946,456, 
 投资活动产生的现金流量净额(万元),-17895,150,-27,-261,-128,-70,--,-1331,-937,-763,-455, 
 吸收投资收到的现金(万元),29376,29376,--,--,--,--,--,--,--,--,7500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,10,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),29376,29386,0,0,0,0,--,0,0,0,7500, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,800, 
 分配股利、利润或偿付利息所支付的现金(万元),--,0,--,--,0,0,--,--,--,--,2856, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),678,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),678,0,0,0,0,0,--,0,0,0,3656, 
 筹资活动产生的现金流量净额(万元),28698,29386,0,0,-0,-0,--,0,0,0,3844, 
 汇率变动对现金及现金等价物的影响(万元),-76,-40,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),13595,32410,3773,8041,6459,3725,--,63,-1803,1856,5547, 
 加:期初现金及现金等价物余额(万元),15325,15325,15325,7284,7284,7284,--,7221,9025,7169,1622, 
 期末现金及现金等价物余额(万元),28920,47735,19098,15325,13743,11009,--,7284,7221,9025,7169, 
 净利润(万元),--,2853,--,5927,--,2464,--,4233,4846,3686,3304, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,52,--,127,--,-21,--,389,480,38,228, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,150,--,293,--,144,--,270,229,171,138, 
 无形资产摊销(万元),--,28,--,57,--,28,--,66,2,1,1, 
 长期待摊费用摊销(万元),--,12,--,25,--,12,--,16,--,--,24, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,8,--,-2,--,-0,14,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,2,--, 
