 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),75103,47010,14600,82275,54331,30589,9738,66197,21626,58788,53568,29908, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1340,1469,1347,3222,1071,874,766,1996,103,2265,988,22, 
 经营活动现金流入小计(万元),76444,48478,15947,85497,55402,31463,10504,68193,21728,61053,54556,29930, 
 购买商品、接受劳务支付的现金(万元),38912,23086,6010,46513,29973,15831,9101,40953,15293,36506,36245,20542, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10090,6273,2879,9083,6548,4444,2305,5732,2831,5371,4017,3915, 
 支付的各项税费(万元),4991,3361,2002,6244,3671,2587,1259,6112,2494,5037,2926,1813, 
 支付的其他与经营活动有关的现金(万元),9975,7880,4338,9116,5741,4431,1818,7311,2523,8538,5623,2321, 
 经营活动现金流出小计(万元),63968,40600,15229,70955,45933,27293,14484,60108,23140,55451,48810,28591, 
 经营活动产生的现金流量净额(万元),12476,7878,718,14542,9469,4170,-3980,8085,-1411,5601,5746,1339, 
