 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),67408,43016,18331,90011,71697,48493,20771,82490,62046,39970,16218,86880,62455,48927,19627,100477,74913,49352,19710,101668,74899,47769,18983,115601,87585,58792,25637,124219,95265,64462,27138,99311,61914,38805,18153,62465,44338,27023,12519,87764,78838,56349,23638,104200,82778,60546,24510,95833,64183,40199,16819, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,132,116,116,--,58,--,--,--,35,--,--,--,52,--,--,--,93,72,24,--,13,--,3,--,--,--,--,--,--,36,19,--,--,64,64,--,--,192,--,--,--,--,0,--, 
 收到的其他与经营活动有关的现金(万元),92,4088,33,10300,401,779,208,6049,834,979,504,6805,288,778,574,9910,1716,287,993,7579,1705,1254,72,1493,389,135,72,1519,383,173,76,1306,1238,1137,43,1014,300,207,46,429,3485,2900,2491,2308,1425,1425,1425,347,--,0,--, 
 经营活动现金流入小计(万元),67500,47104,18364,100312,72097,49272,20979,88670,62996,41065,16722,93743,62744,49704,20202,110423,76629,49639,20703,109300,76604,49023,19055,117186,88046,58950,25709,125751,95649,64639,27215,100617,63152,39942,18196,63480,44673,27249,12565,88193,82387,59313,26129,106507,84395,61972,25935,96181,64183,40199,16819, 
 购买商品、接受劳务支付的现金(万元),68024,46878,20678,84076,67357,44301,21028,69513,51860,35808,14207,81061,60262,47653,20797,99962,73400,45403,20575,94808,74854,48658,19904,106833,82396,57918,28473,112585,87170,60275,26344,92720,55934,32734,15221,54724,37601,24362,11732,73753,70456,50265,20903,100903,81822,61523,26352,88815,62083,37278,18402, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),2675,1849,1047,3735,2834,1941,1060,3501,2597,1941,1067,3424,2468,1775,1053,3386,2490,1685,981,3375,2556,1788,1030,3327,2555,1798,900,3432,2411,1769,972,3113,2161,1591,785,2569,1946,1225,746,2821,2198,1425,773,2337,1628,1210,639,2147,1456,969,564, 
 支付的各项税费(万元),1098,693,160,1328,1085,558,103,1320,931,538,287,1099,645,363,402,1518,926,703,378,1055,1000,884,628,1424,1160,818,279,1703,1171,863,241,1584,1272,420,320,1802,1284,751,616,1533,1328,884,565,1205,677,317,261,2050,1452,846,584, 
 支付的其他与经营活动有关的现金(万元),717,1413,348,10601,421,706,771,11474,3662,1052,164,14572,6228,4878,388,7566,723,642,347,10837,1820,653,185,8321,929,621,124,2383,1116,590,118,2284,712,535,111,1872,576,492,433,1988,4395,3689,2852,1316,1262,965,499,2568,801,496,269, 
 经营活动现金流出小计(万元),72514,50832,22233,99740,71697,47507,22962,85807,59049,39339,15725,100157,69603,54668,22640,112432,77539,48433,22281,110075,80229,51984,21747,119905,87040,61154,29777,120102,91869,63497,27675,99701,60080,35279,16437,60967,41406,26829,13526,80095,78377,56263,25093,105762,85390,64015,27751,95580,65792,39589,19819, 
 经营活动产生的现金流量净额(万元),-5014,-3728,-3869,571,401,1765,-1983,2863,3947,1726,997,-6413,-6859,-4964,-2439,-2009,-910,1206,-1578,-775,-3625,-2961,-2692,-2719,1006,-2204,-4068,5649,3780,1141,-461,916,3073,4663,1759,2512,3267,420,-961,8098,4010,3050,1036,746,-995,-2043,-1816,601,-1609,609,-3000, 
 收回投资所收到的现金(万元),--,--,--,--,3000,3000,3000,--,4230,2300,--,--,--,--,--,1451,200,--,--,--,--,--,--,1092,--,--,--,--,--,--,--,455,200,200,200,201,--,--,--,269,17,17,17,53,--,--,--,178,178,95,62, 
 取得投资收益所收到的现金(万元),--,--,--,69,69,27,23,151,125,31,5,79,--,--,--,166,74,74,--,199,199,151,--,290,290,290,--,142,134,134,--,109,69,69,--,75,37,37,--,191,154,154,98,139,122,85,85,30,30,0,--, 
