 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),27019,16391,10308,65436,35328,19274,11002,54910,21071,10924,36812,28359,22983,21397, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1343,672,580,3005,1686,1516,1134,3266,1834,1563,883,1730,710,473, 
 收到的其他与经营活动有关的现金(万元),2752,1348,644,2389,2221,1244,600,2201,3194,1461,1469,2449,1239,1784, 
 经营活动现金流入小计(万元),31114,18411,11532,70829,39235,22035,12736,60377,26100,13949,39165,32538,24931,23653, 
 购买商品、接受劳务支付的现金(万元),30184,19950,14018,42260,33758,25772,16102,31228,22268,16556,20673,17508,11716,12789, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9351,5827,2807,10131,7812,5708,2592,7812,5403,3980,6786,5830,4449,2985, 
 支付的各项税费(万元),3142,2218,1711,7465,5722,4555,3638,4966,3680,2644,4006,3420,3770,2104, 
 支付的其他与经营活动有关的现金(万元),9285,7401,2071,12182,9684,4271,3123,7751,9237,3305,5729,4515,3781,3935, 
 经营活动现金流出小计(万元),51962,35397,20607,72038,56976,40306,25455,51756,40588,26485,37194,31274,23716,21814, 
 经营活动产生的现金流量净额(万元),-20848,-16986,-9075,-1209,-17741,-18271,-12719,8621,-14489,-12537,1971,1265,1215,1840, 
 收回投资所收到的现金(万元),64000,51000,26000,--,--,--,--,--,--,--,270,1943,--,--, 
 取得投资收益所收到的现金(万元),189,140,65,--,--,--,--,--,--,--,1,1,9,9, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,7,7,5,3,2,--,0,--,--,1,0,0,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),64197,51147,26072,5,3,2,0,0,0,0,272,1944,9,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3298,1289,229,2299,1553,683,403,318,219,212,763,2383,3719,2639, 
 投资所支付的现金(万元),64101,52101,30000,8000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),67399,53390,30229,10299,1553,683,403,318,219,212,763,2383,3719,2639, 
 投资活动产生的现金流量净额(万元),-3202,-2242,-4157,-10294,-1550,-681,-403,-318,-219,-212,-491,-439,-3710,-2629, 
 吸收投资收到的现金(万元),2346,--,--,29208,--,--,--,--,--,--,--,--,--,8823, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
