 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),26886,212888,92223,45936,21053,184696,90149,49494,18607,195279,87976,47975,19336,170468,79119,45010,22095,130573,51080,25911,8693,118555,42776,24095,8064,92322,34063,17764,5934,65699,21286,14053,5498,46125,21019,14214,42836,22405,34782,28415, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),158,483,1470,1276,335,589,1266,306,275,906,724,346,230,856,794,581,335,0,205,159,12,1080,684,68,--,63,63,61,--,117,117,117,--,303,7,7,30,23,0,0, 
 收到的其他与经营活动有关的现金(万元),4000,6203,5872,4376,2879,8718,6356,4138,1114,16176,11730,7252,6067,5744,8415,6920,1670,6727,5042,2486,1362,3045,7420,5849,1171,7715,2078,1174,1683,4309,2966,2489,1188,3967,3513,3185,2033,1367,2220,538, 
 经营活动现金流入小计(万元),31044,219574,99565,51589,24266,194003,97771,53938,19996,212361,100430,55572,25634,177068,88328,52510,24100,137300,56327,28555,10067,122679,50879,30013,9236,100099,36204,18999,7617,70125,24369,16659,6686,50396,24539,17406,44900,23795,37003,28953, 
 购买商品、接受劳务支付的现金(万元),23285,98134,62378,42646,54122,107785,65489,41079,28317,108229,78973,49525,25491,106170,77642,50490,33265,92043,56971,32178,19175,81770,42342,25837,14279,64246,31080,17582,8535,45497,22049,16617,9228,26446,13972,10522,19638,14168,17212,15790, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),28986,77647,59726,38619,24213,79950,64642,42827,19841,62228,45264,27428,16209,47983,42450,29448,13891,37332,25748,17230,9092,25570,16712,10707,4649,14623,11281,7431,3803,13702,11252,7541,4028,14435,9660,7526,13250,9821,11704,9109, 
 支付的各项税费(万元),4802,13040,11258,7977,4867,13175,10689,6553,4244,12103,11762,17441,4655,10271,9373,6727,3202,4913,3579,4013,3016,4267,3709,2830,1721,5464,4702,2863,1942,4129,3075,2322,1816,2641,2121,1094,2657,1304,2299,1247, 
 支付的其他与经营活动有关的现金(万元),4616,23527,20435,11831,6338,16497,10973,15294,5068,18285,18048,12232,3988,11394,15283,9081,4418,13045,9353,5731,3537,9899,7498,4719,2528,9670,4627,3454,2663,5265,3275,3107,2212,5102,2076,2163,1908,1573,1377,2167, 
 经营活动现金流出小计(万元),61689,212348,153797,101072,89540,217407,151793,105753,57471,200844,154048,106627,50343,175818,144749,95747,54776,147332,95651,59152,34819,121506,70261,44093,23176,94002,51691,31330,16943,68592,39651,29588,17284,48624,27828,21305,37453,26866,32592,28312, 
 经营活动产生的现金流量净额(万元),-30645,7226,-54232,-49484,-65274,-23404,-54022,-51815,-37474,11517,-53618,-51055,-24710,1250,-56421,-43237,-30675,-10032,-39325,-30596,-24753,1173,-19382,-14080,-13941,6097,-15487,-12331,-9325,1533,-15282,-12929,-10599,1772,-3290,-3899,7446,-3071,4411,640, 
 收回投资所收到的现金(万元),438,22619,27282,21247,19047,14932,14086,4782,1431,21444,17972,8853,6004,5689,8620,2754,1404,1503,1003,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,97, 
 取得投资收益所收到的现金(万元),1024,3131,3917,3806,52,129,127,37,8,126,68,49,53,85,49,22,5,--,500,0,--,--,--,--,--,30,--,--,--,30,--,--,--,30,30,0,29,0,115,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,23,23,22,5,42,18,18,--,27,17,5,5,5,3,3,3,0,0,0,--,8,1,1,0,9,9,8,4,7,--,--,--,38,27,27,3,1,18,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,-2311,0,--,--,4889,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,0,--,--,11780,--,--,--,--,--,--,--,--,--,--,--,9524,9524,9524,9524,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),1467,23461,31222,25075,19105,31773,14231,4837,1439,21598,18057,8907,6062,5779,8672,2779,1412,11027,11027,9527,9524,8,1,1,0,39,9,8,4,37,0,0,0,68,57,27,32,1,133,101, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12223,54352,31411,17304,4633,22005,10945,9290,5537,35100,22910,15243,7031,37264,6695,3708,1955,12742,6250,3279,797,14045,8250,3749,1599,15454,11224,4835,1822,8012,4939,3540,78,1227,833,394,1168,1103,3633,6398, 
 投资所支付的现金(万元),--,15379,18528,17514,12919,30111,20508,10111,7011,27265,25638,7325,10256,62619,54495,37708,4934,1100,35600,0,--,2980,3230,3230,250,47,47,3847,24,1000,1000,1000,--,--,0,0,0,0,0,0, 
 质押贷款净增加额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,0,--,--,34561,--,--,--,--,--,--,--,3331,--,--,--,48468,0,0,--,3656,3697,3697,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),122,--,1413,1413,--,--,--,--,--,--,--,--,--,--,--,--,--,9424,9424,9424,9424,11880,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),12345,69731,51352,36231,17552,86677,31453,19401,12548,62365,48548,22568,17287,103214,61190,41416,6889,71734,51274,12703,10221,32561,15177,10676,1849,15501,11271,8682,1845,9012,5939,4540,78,1227,833,394,1168,1103,3633,6398, 
 投资活动产生的现金流量净额(万元),-10878,-46270,-20129,-11156,1553,-54904,-17222,-14563,-11109,-40767,-30491,-13661,-11224,-97435,-52517,-38636,-5477,-60707,-40247,-3175,-697,-32553,-15176,-10676,-1849,-15462,-11263,-8674,-1842,-8975,-5939,-4540,-78,-1160,-775,-367,-1136,-1101,-3500,-6297, 
 吸收投资收到的现金(万元),--,2417,0,0,--,--,2220,2220,--,17117,17084,11470,--,9597,9597,9597,9597,--,--,--,--,4924,0,0,--,2225,3225,1725,1500,77613,78588,78588,78588,225,0,61,0,0,0,3300, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,2417,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,2225,3225,1725,1500,--,--,--,--,--,0,0,0,0,0,0, 
 取得借款收到的现金(万元),132470,366290,267328,203150,163250,408186,290782,208215,125929,353065,276545,221575,134080,347296,276801,152877,99232,132443,86155,38500,7300,44030,17850,3485,1485,16048,12500,6000,1000,17100,13500,7100,3000,15100,10100,8600,13600,11500,12000,17800, 
 发行债券收到的现金(万元),120000,--,0,--,--,90000,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,20000,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,2,2,2,--,3596,3596,3501,--,22496,14376,6660,7950,7850,7850,--,--,--,--,--,--,0,20000,--,--,4,--,--,--,38,--,--,--,0,0,0,0,0,0, 
 筹资活动现金流入小计(万元),252470,368706,267330,203152,163252,498186,296598,214031,129430,370182,316125,247421,140740,364843,294248,170324,108829,132443,86155,38500,7300,48954,37850,23485,1485,18273,15729,7725,2500,94713,92126,85688,81588,15325,10100,8661,13600,11500,12000,21100, 
 偿还债务支付的现金(万元),187720,389515,299307,241136,157170,294318,239920,161235,80525,302779,210914,171969,107924,245934,176801,91908,72691,67329,32744,29592,5230,18245,17485,13140,1140,15500,10400,3900,1900,15950,15850,10350,7250,12850,9600,5100,14750,8000,11750,10300, 
 分配股利、利润或偿付利息所支付的现金(万元),4388,22550,17633,12908,4442,18493,13703,6631,3058,18308,15421,12560,2557,13508,11017,8658,1658,6819,5274,4309,326,3103,2889,2111,217,2149,1906,1650,195,1866,1652,1446,165,607,434,260,2588,2397,2565,918, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),4190,1040,0,--,--,1911,11602,11142,11142,5450,13222,--,--,3000,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,809,809,268,--,0,0,0,0,0,0, 
 筹资活动现金流出小计(万元),196298,413105,316941,254044,161612,314722,265225,179008,94725,326537,239556,184529,110481,262442,187818,100566,74348,74148,38018,33901,5556,21348,20374,15251,1358,17649,12307,5550,2095,17816,18311,12606,7683,13457,10034,5360,17338,10397,14315,11218, 
 筹资活动产生的现金流量净额(万元),56172,-44399,-49611,-50893,1639,183464,31373,35023,34704,43646,76568,62892,30259,102401,106430,69758,34481,58295,48137,4599,1744,27606,17476,8234,127,624,3423,2175,405,76897,73815,73082,73905,1868,66,3301,-3738,1103,-2315,9882, 
 汇率变动对现金及现金等价物的影响(万元),-5,11,12,4,-8,-12,-9,-6,-1,9,3,3,-1,2,1,-0,0,-0,0,0,0,-2,-1,-1,-0,-0,1,0,-0,-3,-3,-1,-0,-3,-2,-0,-0,-0,-2,-76, 
 现金及现金等价物净增加额(万元),14644,-83432,-123960,-111528,-62090,105144,-39881,-31362,-13881,14404,-7537,-1821,-5676,6218,-2507,-12115,-1671,-12444,-31435,-29173,-23705,-3776,-17083,-16523,-15662,-8742,-23326,-18830,-10762,69451,52591,55612,63227,2478,-4001,-965,2572,-3070,-1406,4149, 
 加:期初现金及现金等价物余额(万元),104489,187543,187543,187543,187543,82399,82399,82399,82399,67995,67995,67995,67995,61777,61777,61777,61777,74221,74221,74221,74221,77996,77996,77996,77996,86738,86582,86582,86582,17131,17131,17131,17131,14653,14653,14653,12081,12081,13487,9338, 
 期末现金及现金等价物余额(万元),119133,104111,63583,76015,125453,187543,42518,51037,68519,82399,60458,66174,62319,67995,59270,49662,60106,61777,42786,45048,50515,74221,60913,61474,62335,77996,63256,67752,75820,86582,69722,72743,80359,17131,10652,13688,14653,9011,12081,13487, 
 净利润(万元),--,22524,--,7195,--,32467,--,3232,--,24206,--,2715,--,22942,--,2139,--,19900,--,1830,--,13714,--,1360,--,10538,--,994,--,8103,--,765,--,5274,0,1249,3993,0,2538,3000, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 资产减值准备(万元),--,7584,--,1914,--,7508,--,1093,--,2487,--,895,--,2077,--,507,--,1861,--,631,--,500,--,386,--,176,--,350,--,299,--,188,--,148,0,35,-11,0,97,12, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5147,--,3019,--,5324,--,2568,--,3986,--,1728,--,2752,--,1095,--,1675,--,710,--,1241,--,591,--,1284,--,634,--,1260,--,632,--,1190,0,585,1189,0,1004,468, 
