 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),24747,80497,71483,39244,19748,76316,61063,41353,13292,65142,52911,38409,14537,69934,47054,27678,9795,59609,44862,26296,9832,60663,43119,28013,13618,57272,39759,25119,11647,39707,6164,30555,18535, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),80,295,283,283,184,65,65,65,65,71,71,71,71,124,124,124,34,34,34,34,--,--,--,--,--,48,48,48,--,131,63,0,1, 
 收到的其他与经营活动有关的现金(万元),157,263,1101,62,134,38496,2072,302,68,598,2544,339,703,852,818,452,458,231,246,174,98,720,575,105,61,436,101,96,37,957,397,109,301, 
 经营活动现金流入小计(万元),24985,81055,72867,39589,20066,114877,63200,41721,13424,65811,55526,38819,15311,70910,47996,28254,10287,59873,45141,26504,9930,61384,43694,28117,13679,57757,39909,25262,11685,40795,6625,30664,18837, 
 购买商品、接受劳务支付的现金(万元),21290,62212,62971,35290,20344,56493,44960,32170,8854,36037,41037,28605,8232,58959,34957,24669,8827,45921,35922,21023,10606,43444,24753,22522,11315,52386,38418,24348,14408,34426,6567,21847,13060, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),1074,3556,2522,1644,886,4021,2849,2018,1022,3708,2516,1761,858,3340,2514,1637,713,2995,2136,1287,576,2445,1797,1216,436,1645,969,669,374,1761,192,1452,527, 
 支付的各项税费(万元),1243,4616,3880,2618,937,4700,3725,2537,841,4441,3380,2510,339,3652,2649,1530,174,3732,2592,1503,524,3302,3404,1806,541,2386,1954,1146,450,1944,206,2610,1555, 
