 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1064507,619675,467199,1350893,882531,500395,262621,768069,408316,211081,88042,326409,233884,189135,88647,274687,129305,102303,35809,206728,105826,71333,45803,142416,80371,49732,24063,125597,81650,50052,20147,93123,51315,33862,17074,57018,39621,55619,36708, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),49703,28848,16127,52235,32875,20459,10325,16977,10626,5152,2513,9895,7832,6096,4220,5914,3855,1376,1326,3979,3784,2497,2186,6451,4781,3006,1618,2578,1434,844,306,338,177,65,62,573,369,129,0, 
 收到的其他与经营活动有关的现金(万元),137766,93231,57883,71506,70630,43887,15485,73545,80328,35622,700,53747,42881,24309,632,6931,10047,5447,280,5681,8520,5708,224,3247,875,582,544,1357,848,467,616,1588,1422,772,63,2277,5902,179,2243, 
 经营活动现金流入小计(万元),1251976,741754,541209,1474634,986036,564741,288431,858591,499270,251855,91256,390051,284597,219540,93499,287532,143207,109126,37415,216387,118131,79537,48214,152114,86027,53320,26224,129531,83932,51363,21068,95049,52914,34699,17199,59868,45892,55926,38951, 
 购买商品、接受劳务支付的现金(万元),749426,394536,271727,1139235,724433,432395,227971,585974,355276,152867,73590,253536,177349,150528,66638,194260,89642,78076,29992,140556,57927,43558,31092,114772,66994,37531,23361,102841,66477,40411,18334,77442,39218,29488,14626,41122,24898,35063,26497, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),177410,100038,44574,178585,129390,86030,43407,104653,70976,34211,16503,79325,55955,37684,17748,55659,36144,21566,9261,34266,23188,15006,7231,24068,15473,9581,4912,15493,11380,7161,3286,8071,5634,3388,1809,4576,3411,4169,2395, 
 支付的各项税费(万元),33000,21451,5891,16560,16565,11958,10940,15323,8280,4804,1899,8115,9264,5069,2560,8252,5889,4614,2301,5521,4227,2829,427,3032,2698,1756,627,3583,3238,1924,790,3757,3097,2459,1307,2920,2365,5739,6460, 
 支付的其他与经营活动有关的现金(万元),185113,151181,138968,124178,107446,78295,8018,145137,77628,59041,3579,63323,58471,44714,11020,43540,26874,17837,4576,22387,20288,13936,1677,12366,7433,4248,1562,6171,4542,3193,1679,5553,2615,1495,1325,2824,10250,4350,2010, 
 经营活动现金流出小计(万元),1144949,667205,461159,1458558,977835,608679,290335,851087,512159,250924,95570,404298,301040,237996,97965,301710,158549,122093,46131,202729,105630,75329,40426,154239,92598,53116,30463,128087,85637,52690,24090,94823,50564,36830,19066,51443,40924,49320,37363, 
 经营活动产生的现金流量净额(万元),107027,74549,80050,16077,8201,-43938,-1905,7504,-12890,931,-4315,-14247,-16443,-18456,-4466,-14178,-15342,-12967,-8715,13658,12501,4208,7787,-2124,-6571,205,-4238,1444,-1705,-1327,-3021,226,2350,-2130,-1867,8425,4968,6606,1588, 
 收回投资所收到的现金(万元),6396,0,--,8400,124500,2910,--,59200,31300,27300,15800,12269,4000,--,--,--,--,--,--,--,200,200,200,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,1248, 
 取得投资收益所收到的现金(万元),37,--,--,358,0,0,--,1029,1068,603,94,226,52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),142,132,94,6388,1926,1472,10,301,96,96,2,1377,15,2,0,116,43,43,43,1507,126,123,2,286,66,27,24,99,96,86,96,85,--,--,--,14,--,0,10, 
 处置子公司及其他营业单位收到的现金净额(万元),15317,1532,--,9076,--,--,--,--,--,--,--,--,--,--,--,13369,13369,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),9084,8084,6584,506,4900,4800,19715,331,--,--,--,2463,--,--,--,592,--,--,--,--,--,--,--,--,99,96,--,212,--,--,--,41,--,--,--,100,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),30976,9748,6678,24728,131326,9181,19724,60860,32464,27999,15896,16336,4067,2,0,14077,13412,43,43,1507,326,323,202,286,164,123,24,311,96,86,96,126,0,--,--,117,0,0,1258, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),389153,283463,153024,296594,119701,86994,40184,115608,31383,15619,5810,47236,24862,14134,7628,42654,18554,8749,4652,19200,11441,9049,3931,38849,25936,15208,10161,39309,28066,20759,13127,30208,20699,8214,3499,6349,4801,6312,8215, 
 投资所支付的现金(万元),5130,680,1235,66276,137300,125182,880,8400,13580,30669,2755,38700,29438,23566,1566,--,28142,24443,24914,2000,3510,400,--,560,560,560,--,--,--,--,--,23769,14400,8000,--,0,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),174587,--,--,16845,0,--,--,330369,291295,--,--,--,--,--,--,28903,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,1510, 
