 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),55452,36071,17019,71135,49871,30532,12785,63745,45434,56509,51592,42055,32512, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2606,1584,830,5562,3458,1636,765,4730,3506,2403,974,528,645, 
 经营活动现金流入小计(万元),58058,37655,17849,76697,53329,32168,13549,68476,48940,58911,52566,42583,33157, 
 购买商品、接受劳务支付的现金(万元),16986,10608,5959,18242,13308,8168,4216,17950,14769,15671,16143,12293,9161, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),19300,13194,7215,25318,17016,11740,6618,21204,14997,18779,15698,11861,8454, 
 支付的各项税费(万元),4515,3146,1387,5250,4147,2526,1236,5379,4134,4791,4214,3589,3117, 
 支付的其他与经营活动有关的现金(万元),6279,4006,1381,7552,5092,3074,1054,6104,6463,5011,5238,3842,3061, 
 经营活动现金流出小计(万元),47080,30953,15942,56362,39562,25508,13123,50637,40364,44252,41292,31585,23793, 
 经营活动产生的现金流量净额(万元),10978,6702,1908,20335,13767,6660,426,17839,8576,14660,11275,10998,9364, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,100,100,--,--,--,--, 
 取得投资收益所收到的现金(万元),556,283,74,34,10,6,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),44,42,28,961,5,2,1,7,5,18,12,122,37, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,11,11,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),88027,45357,21777,22450,--,--,10200,--,--,--,--,1000,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),88627,45682,21879,23445,14,8,10201,118,115,18,12,1122,37, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6000,3018,1762,6880,5612,3379,1603,4472,2873,3404,20553,9802,2022, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,2886,100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,103,103,60,2777,364,3725, 
 支付的其他与投资活动有关的现金(万元),98070,45070,8500,49407,--,--,10200,--,--,--,--,131,2007, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),104070,48088,10262,56287,5612,3379,11803,4575,2976,3464,23331,13183,7854, 
 投资活动产生的现金流量净额(万元),-15443,-2405,11618,-32842,-5598,-3372,-1603,-4457,-2861,-3446,-23319,-12061,-7816, 
 吸收投资收到的现金(万元),--,--,--,51920,--,--,--,125,--,--,217,300,1745, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,125,--,--,217,--,--, 
 取得借款收到的现金(万元),--,--,--,5242,4982,4768,2666,4463,1133,3460,19210,6584,1900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,57162,4982,4768,2666,4588,1133,3460,19427,6884,3645, 
 偿还债务支付的现金(万元),7666,7666,3300,6618,2789,2620,919,5725,2156,11000,7950,1900,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4657,4657,69,13310,13036,12881,121,3999,3890,3530,3808,1447,2109, 
 其中：子公司支付给少数股东的股利、利润(万元),1055,1055,--,1000,890,890,--,1119,1119,231,283,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,674,158,152,--,72,65,45,374,--,8, 
 筹资活动现金流出小计(万元),12322,12322,3369,20602,15983,15653,1039,9796,6111,14574,12132,3347,2118, 
 筹资活动产生的现金流量净额(万元),-12322,-12322,-3369,36560,-11001,-10885,1627,-5208,-4978,-11114,7295,3537,1527, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-16787,-8026,10156,24052,-2832,-7596,450,8173,737,100,-4749,2474,3075, 
 加:期初现金及现金等价物余额(万元),40714,40714,40714,16661,16661,16661,16661,8488,8488,8389,13138,10663,7588, 
 期末现金及现金等价物余额(万元),23927,32688,50870,40714,13830,9065,17112,16661,9226,8488,8389,13138,10663, 
 净利润(万元),--,6196,--,12777,--,4829,--,11834,--,9491,8402,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
