 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),28039,76439,48730,28203,11372,72478,53302,35825,15618,67362,49265,29849,12060,68994,48839,30101,54650,46283,27701, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,40,40,40,299,--,--,--,72,72,72,--,--,--,--,135,--,4, 
 收到的其他与经营活动有关的现金(万元),11,207,181,90,44,150,124,96,37,538,1788,1013,533,1810,1179,712,1343,1154,734, 
 经营活动现金流入小计(万元),28050,76647,48951,28333,11456,72927,53426,35920,15655,67972,51125,30933,12593,70804,50018,30813,56128,47437,28439, 
 购买商品、接受劳务支付的现金(万元),3599,27482,20597,13868,6732,23453,15233,9364,4679,24880,18688,12954,7428,24638,18890,10851,18130,15873,14164, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1901,4685,3592,2525,1298,4758,3431,2503,1725,4610,3530,2592,1582,4140,3072,2161,3489,2637,1501, 
 支付的各项税费(万元),3863,11447,7337,4346,2141,11675,8592,5521,2283,11422,7715,4944,2412,10516,7788,4920,7822,7317,3468, 
 支付的其他与经营活动有关的现金(万元),13349,22211,9490,4017,1364,11751,7775,4907,2356,10125,7695,3931,2180,10087,7592,4239,7005,6417,1600, 
 经营活动现金流出小计(万元),22713,65825,41015,24756,11535,51637,35031,22294,11043,51036,37627,24423,13602,49382,37341,22170,36445,32243,20733, 
 经营活动产生的现金流量净额(万元),5337,10821,7936,3577,-79,21289,18395,13627,4612,16936,13497,6511,-1009,21423,12677,8643,19682,15193,7706, 
 收回投资所收到的现金(万元),--,--,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),308,4854,3028,2041,886,5174,2694,2117,1401,2372,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,17,8,8,4,31,31,31,--,1,1,--,--,--,--,--,--,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),102000,804700,--,--,--,7000,--,--,--,500,500,--,--,200,200,200,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),102308,809571,13036,2049,890,12205,2726,2148,1401,2873,501,0,0,200,200,200,0,0,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4642,14125,9060,6178,4773,14700,11316,9505,3101,3165,1258,1336,109,905,238,124,1942,8076,2729, 
 投资所支付的现金(万元),--,2200,12200,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,10500,77000,--,--,10500,--,--,--,--,--,--,--,--,2579, 
 支付的其他与投资活动有关的现金(万元),229000,754500,87000,73000,54500,--,--,84900,9000,57500,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),233642,770825,108260,89178,59273,25200,88316,94405,12101,71165,1258,1336,109,905,238,124,1942,8076,5308, 
 投资活动产生的现金流量净额(万元),-131334,38746,-95224,-87129,-58384,-12995,-85591,-92257,-10700,-68292,-756,-1336,-109,-705,-38,76,-1942,-8076,-5306, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,109584,109584,109584,--,--,--,--,--,--,10600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,109584,109584,109584,0,0,0,0,0,0,10600, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,6000,5610,5610,--,4320,4320,4320,--,5400,5400,5400,3888,4950,4950,4950,2700,2000,4200, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,1100,397,58,63,63,42,63,64,280,84, 
 筹资活动现金流出小计(万元),0,6000,5610,5610,0,4320,4320,4320,0,6500,5797,5458,3951,5013,4992,5013,2764,2280,4284, 
 筹资活动产生的现金流量净额(万元),0,-6000,-5610,-5610,0,-4320,-4320,-4320,0,103084,103787,104126,-3951,-5013,-4992,-5013,-2764,-2280,6316, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-125997,43567,-92899,-89163,-58463,3974,-71515,-82951,-6087,51728,116528,109301,-5069,15705,7647,3706,14976,4838,8716, 
 加:期初现金及现金等价物余额(万元),147482,103915,103915,103915,103915,99940,99940,99940,99940,48213,48213,48213,48213,32508,32508,32508,17532,12694,3978, 
 期末现金及现金等价物余额(万元),21485,147482,11016,14752,45452,103915,28425,16990,93853,99940,164741,157513,43144,48213,40155,36214,32508,17532,12694, 
 净利润(万元),--,28153,--,10529,--,25835,--,13177,--,20923,--,10536,--,20243,--,9928,16075,13258,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,358,--,26,--,-2,--,-17,--,46,--,32,--,10,--,46,17,-25,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1676,--,836,--,1713,--,845,--,1577,--,769,--,1479,--,736,1062,739,--, 
 无形资产摊销(万元),--,147,--,68,--,149,--,75,--,206,--,106,--,214,--,112,266,212,--, 
 长期待摊费用摊销(万元),--,248,--,124,--,211,--,87,--,3,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-15,--,-6,--,-23,--,-23,--,-1,--,--,--,--,--,--,-7,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,10,--,--,--,--,--,--,--,1,--,1,224,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-4710,--,-1717,--,-5183,--,-2125,--,-2372,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-39,--,4,--,14,--,9,--,5,--,-4,--,-32,--,-40,-14,-6,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6712,--,-2148,--,-1396,--,278,--,-1513,--,-1508,--,-2135,--,-591,1441,-918,--, 
 经营性应收项目的减少(万元),--,-3104,--,-1394,--,-1272,--,836,--,-608,--,107,--,-684,--,-711,-333,956,--, 
 经营性应付项目的增加(万元),--,-5135,--,-2767,--,1057,--,313,--,-1283,--,-3505,--,2359,--,-831,951,979,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-47,--,24,--,178,--,171,--,-47,--,-24,--,-31,--,-8,--,--,--, 
 经营活动产生现金流量净额(万元),--,10821,--,3577,--,21289,--,13627,--,16936,--,6511,--,21423,--,8643,19682,15193,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21485,147482,11016,14752,45452,103915,28425,16990,93853,99940,164741,157513,43144,48213,40155,36214,32508,17532,12694, 
 现金的期初余额(万元),147482,103915,103915,103915,103915,99940,99940,99940,99940,48213,48213,48213,48213,32508,32508,32508,17532,12694,3978, 
