 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),62472,37498,20207,79466,49757,30933,14516,59984,--,52328,21695,60891,65879,47804, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),692,194,--,5,5,5,5,5,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),998,875,780,779,268,220,93,1498,--,4798,402,2353,4183,6715, 
 经营活动现金流入小计(万元),64162,38567,20987,80251,50030,31158,14615,61487,--,57126,22098,63243,70062,54518, 
 购买商品、接受劳务支付的现金(万元),85232,63886,47867,68618,36771,25324,12310,46837,--,42076,17329,40860,48222,43439, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6998,4468,1925,7212,5088,3237,1431,5099,--,4812,2375,4308,3876,2190, 
 支付的各项税费(万元),2158,1647,900,4186,3150,2049,937,3172,--,4250,1660,4011,2446,3410, 
 支付的其他与经营活动有关的现金(万元),5380,3006,2235,5775,4620,2731,1083,4902,--,4912,2887,4851,6595,5938, 
 经营活动现金流出小计(万元),99768,73007,52928,85790,49629,33342,15761,60010,--,56050,24250,54029,61139,54977, 
 经营活动产生的现金流量净额(万元),-35606,-34440,-31941,-5539,401,-2184,-1146,1477,3224,1076,-2153,9214,8923,-459, 
 收回投资所收到的现金(万元),8300,8300,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),88,88,41,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),261,8,--,--,--,--,--,20,--,26,26,--,21,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
