 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),36003,107287,73653,43329,18391,56565,38155,24795,11091,42267,29701,18791,7945,37091,28321,18157,27818,23802,18134, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),77,51,5,--,--,48,35,34,--,31,5,5,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2355,4820,3815,3070,1479,1958,1535,712,325,2492,1557,1032,147,1954,1068,544,3558,3134,3781, 
 经营活动现金流入小计(万元),38435,112157,77473,46399,19870,58570,39724,25540,11416,44790,31263,19827,8092,39046,29390,18701,31376,26936,21915, 
 购买商品、接受劳务支付的现金(万元),14112,44282,33287,18305,6601,19473,12862,7310,3665,10996,8692,5781,2773,10700,7793,4853,8699,9285,10718, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8679,23648,16630,9496,5449,13766,10419,6573,2864,11176,8185,5233,2795,7660,5410,3544,4775,3644,2714, 
 支付的各项税费(万元),2753,7507,6152,4044,1263,4122,2486,1666,517,2643,1945,1337,710,2401,1862,1281,1826,1822,1416, 
 支付的其他与经营活动有关的现金(万元),8995,19835,19016,10630,4423,10009,5478,4841,2674,6793,5125,3286,1418,7838,7328,4310,5985,4701,4684, 
 经营活动现金流出小计(万元),34539,95272,75085,42475,17735,47370,31244,20389,9720,31608,23948,15637,7697,28599,22393,13988,21284,19452,19532, 
 经营活动产生的现金流量净额(万元),3896,16885,2388,3923,2135,11201,8480,5151,1696,13181,7315,4191,395,10447,6997,4714,10091,7484,2383, 
 收回投资所收到的现金(万元),43459,54276,42110,39360,25100,153963,112843,83453,38033,76519,27898,27898,--,107187,53435,47935,--,--,--, 
 取得投资收益所收到的现金(万元),102,277,232,206,108,1038,742,437,182,473,234,234,48,349,138,132,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,2,--,0,--,1,0,--,--,2,--,--,--,--,--,--,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),-82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),908,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),44386,54554,42342,39566,25208,155002,113585,83890,38215,76994,28132,28132,48,107536,53573,48067,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1340,11259,4191,4695,939,8797,3239,930,819,2891,2105,828,434,2701,2260,1756,2425,2380,2075, 
 投资所支付的现金(万元),54615,69119,61571,58302,55234,149193,124477,97656,56336,81320,33899,27899,9001,107775,63290,47935,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,18079,5950,6695,--,312,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,84,84,73,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),55955,98456,71711,69691,56172,158301,127716,98586,57155,84211,36088,28811,9508,110476,65550,49691,2425,2380,2075, 
 投资活动产生的现金流量净额(万元),-11569,-43902,-29369,-30125,-30964,-3300,-14131,-14696,-18939,-7217,-7957,-679,-9461,-2940,-11977,-1625,-2425,-2380,-2075, 
