 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),45309,153719,110446,69567,35071,121832,77032,50536,22125,83191,52426,32866,16433,75175,54314,37514,21791,70936,50756,34042,14397,57221,41533,26563,13051,85937,51159,65602,36086,33313, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3170,7359,5958,3626,1905,5984,4014,2471,1501,6246,4671,3318,1677,7246,6012,4635,3236,5813,4630,3030,1344,6402,5139,3348,2113,8592,4881,5959,3808,2719, 
 收到的其他与经营活动有关的现金(万元),1518,2597,7848,2344,4414,3740,8142,683,1770,2247,2633,1458,1495,674,640,188,23,2979,2752,1729,1550,1681,889,592,589,634,420,306,1729,2338, 
 经营活动现金流入小计(万元),49997,163674,124253,75536,41390,131556,89188,53690,25397,91684,59729,37642,19605,83095,60966,42337,25050,79728,58138,38801,17291,65304,47562,30504,15754,95163,56461,71867,41623,38370, 
 购买商品、接受劳务支付的现金(万元),20825,74259,69747,47679,28091,68795,51649,34729,15323,60521,44394,29128,14825,61006,49298,33998,14265,69785,52393,34628,16503,51988,42172,26452,13187,74169,44464,61999,39873,29987, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5128,15127,11680,7877,4298,10794,7179,5163,2873,7547,5003,3380,1911,5440,3863,2753,1654,3774,2776,1681,833,2683,2026,1215,636,1824,833,1181,835,741, 
 支付的各项税费(万元),5293,19099,13583,9006,3898,11370,7783,4581,1836,6050,3572,2423,1156,4409,3520,2378,891,3360,2602,1536,538,2891,2286,1473,693,2834,1560,1276,740,338, 
 支付的其他与经营活动有关的现金(万元),11126,34296,29183,16970,10518,20969,10757,6150,1776,10897,9247,2922,1779,7040,5143,3225,1521,4869,3498,2062,1318,3289,2600,1616,929,2454,1101,1709,2835,3148, 
 经营活动现金流出小计(万元),42372,142780,124193,81532,46805,111928,77368,50622,21809,85015,62215,37852,19671,77895,61824,42353,18331,81788,61270,39908,19191,60851,49084,30756,15444,81280,47957,66166,44283,34213, 
 经营活动产生的现金流量净额(万元),7625,20894,60,-5995,-5415,19628,11820,3067,3588,6669,-2486,-210,-66,5200,-858,-16,6719,-2060,-3132,-1107,-1900,4454,-1523,-252,309,13883,8503,5702,-2660,4157, 
 收回投资所收到的现金(万元),26200,109315,59315,36906,21106,91218,45509,34500,1100,98164,--,--,20,56906,--,--,--,27000,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),219,1147,493,293,96,1015,567,312,190,970,495,393,251,712,413,248,--,273,71,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,178,10,9,7,1802,6,3,--,8,--,--,--,17,14,14,--,24,21,21,16,--,--,--,--,0,--,--,5,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2,156,106,106,106,1100,--,2100,20000,--,62603,44234,28714,--,30512,20500,--,1613,8002,2,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),26423,110795,59924,37314,21314,95135,46082,36916,21290,99143,63098,44627,28985,57634,30939,20762,0,28911,8094,23,16,0,0,0,0,0,0,0,5,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),811,14393,6986,4773,4784,13117,8901,6162,3273,8204,5062,3175,1118,6650,5759,4207,2656,17313,14759,7969,3680,7196,1874,204,142,1773,952,1606,2357,530, 
 投资所支付的现金(万元),15976,209167,99000,63200,44982,87992,51744,56399,10730,96450,--,--,--,64230,1000,--,--,35143,16540,143,--,--,--,--,--,--,--,--,300,40, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,48942,--,--,--,-4291,--,--,--,--,--,--,--,16397,--,12212,--,--,--,--,--,--,--,--,1828,--, 
 支付的其他与投资活动有关的现金(万元),--,--,9,9,9,50,1,--,15000,--,64915,44110,28810,--,36830,17500,5000,--,27000,5000,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16787,223560,105995,67982,49775,150101,60645,62561,29003,100363,69977,47285,29928,70880,43589,21707,7656,68853,58298,25324,3680,7196,1874,204,142,1773,952,1606,4485,570, 
 投资活动产生的现金流量净额(万元),9637,-112764,-46072,-30669,-28461,-54965,-14563,-25646,-7713,-1221,-6879,-2658,-943,-13246,-12650,-945,-7656,-39942,-50204,-25301,-3664,-7196,-1874,-204,-142,-1772,-952,-1606,-4481,-570, 
 吸收投资收到的现金(万元),--,1378,1418,1397,1344,38562,0,--,--,6875,11166,--,--,--,--,--,--,--,--,--,--,64971,63936,63936,--,--,--,--,6001,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,1397,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),15531,128186,116764,49998,15697,82324,55240,47229,23551,37895,34360,22121,10318,36532,26028,14218,3714,25362,15817,11243,--,5728,5728,5728,3680,23271,13384,32989,23806,17854, 
 发行债券收到的现金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,2687,--,--,0,1598,6,800,--,1960,--,--,31,50,47,46,39,--,1537,1170,40,--,1035,1035,--,--,--,--,47,1069, 
 筹资活动现金流入小计(万元),15531,132251,118183,51395,17040,122485,55246,48029,23551,46730,45527,22121,10349,36582,26075,14264,3753,25362,17354,12413,40,70699,70699,70699,3680,23271,13384,32989,29854,18923, 
 偿还债务支付的现金(万元),8577,75824,60514,41558,13562,32542,28394,22473,6664,33418,26026,15897,7406,31373,18348,10003,5065,20808,9299,3761,180,14161,14149,11308,7273,26914,14517,30823,19892,21509, 
 分配股利、利润或偿付利息所支付的现金(万元),981,8438,4813,4214,728,5046,3147,3009,127,3485,3237,2978,122,2743,2555,83,25,2856,2781,2727,2,3513,3498,3550,3420,2298,1905,778,1563,678, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,814,--,--,--,--,--,--,--,--,--,213,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
