 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),58721,29376,6637,75569,51152,38515,10490,72377,66424,70532,64744,59695, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4,4,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1456,303,3701,276,249,221,4117,295,311,961,216,2291, 
 经营活动现金流入小计(万元),60181,29683,10235,75846,51401,38736,14607,72672,66735,71493,64960,61986, 
 购买商品、接受劳务支付的现金(万元),65893,28544,17995,58236,42463,29214,19037,56726,50814,52799,50095,42718, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1963,1700,693,2987,2172,1429,535,2719,2407,1921,1329,871, 
 支付的各项税费(万元),1330,1281,1289,2659,1995,1323,722,2977,3655,3444,3800,2977, 
 支付的其他与经营活动有关的现金(万元),--,1638,--,3461,2388,1639,--,3015,2907,2757,2482,2838, 
 经营活动现金流出小计(万元),69187,33163,19978,67343,49018,33605,20295,65438,59783,60920,57707,49404, 
 经营活动产生的现金流量净额(万元),-9006,-3480,-9744,8502,2383,5132,-5688,7235,6952,10573,7253,12582, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),267,142,27,33,33,33,33,47,--,56,57,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,--,--,21,--,--,--,--,--,--,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,157,157,92,--,480,37,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),271,142,27,210,189,125,33,527,37,56,58,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5213,4135,8559,1549,1126,612,52,3803,3631,2538,2025,2340, 
 投资所支付的现金(万元),16320,5100,5100,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3149,12000,306,--,--,--,411,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24682,21235,13965,1549,1126,612,463,3803,3631,2538,2025,2340, 
 投资活动产生的现金流量净额(万元),-24411,-21093,-13938,-1339,-937,-488,-431,-3276,-3594,-2481,-1966,-2340, 
 吸收投资收到的现金(万元),24855,24801,24838,--,--,--,--,--,--,--,11316,5600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),21760,13760,1858,7390,5340,4770,--,9170,6168,8292,20138,28803, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,457,--,--,--,--,--,--,--,1,--, 
 筹资活动现金流入小计(万元),46615,38561,27153,7390,5340,4770,0,9170,6168,8292,31455,34403, 
 偿还债务支付的现金(万元),5890,5890,--,8170,7170,5170,1747,8168,7820,10862,27318,27035, 
 分配股利、利润或偿付利息所支付的现金(万元),1389,1209,70,1559,1470,1394,1193,1974,2003,2100,4334,1083, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2147,1786,--,469,1780,984,1181,198,238,1349,2548,15093, 
 筹资活动现金流出小计(万元),9426,8885,70,10198,10420,7548,4122,10340,10061,14310,34199,43212, 
 筹资活动产生的现金流量净额(万元),37188,29676,27083,-2808,-5080,-2778,-4122,-1170,-3893,-6018,-2744,-8809, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),3772,5104,3401,4355,-3634,1866,-10240,2789,-535,2073,2543,1433, 
 加:期初现金及现金等价物余额(万元),16396,16396,--,12041,12041,12041,--,9252,9787,7714,5171,3738, 
 期末现金及现金等价物余额(万元),20168,21500,3401,16396,8407,13907,-10240,12041,9252,9787,7714,5171, 
 净利润(万元),--,3697,--,5711,--,3471,--,5215,5612,5388,5013,4068, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,106,--,13,--,-15,--,183,80,-73,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,600,--,1152,--,572,--,1116,958,892,620,510, 
 无形资产摊销(万元),--,52,--,102,--,51,--,63,31,25,--,--, 
 长期待摊费用摊销(万元),--,4,--,8,--,4,--,8,8,8,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,19,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,209,--,434,--,269,--,474,427,667,1304,1078, 
 投资损失(万元),--,-142,--,-33,--,-33,--,-47,-37,-56,--,--, 
 递延所得税资产减少(万元),--,-16,--,15,--,19,--,-27,-12,11,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3606,--,-3641,--,-2235,--,2272,-464,-1366,-1489,3054, 
 经营性应收项目的减少(万元),--,-7194,--,4062,--,15,--,-4317,-620,-1155,-3568,693, 
 经营性应付项目的增加(万元),--,2810,--,660,--,3012,--,2295,969,6231,5357,3272, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,15,-93, 
 经营活动产生现金流量净额(万元),--,-3480,--,8502,--,5132,--,7235,6952,10573,7253,12582, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20168,21500,3401,16396,8407,13907,-10240,12041,9252,9787,7714,5171, 
 现金的期初余额(万元),16396,16396,--,12041,12041,12041,--,9252,9787,7714,5171,3738, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),3772,5104,3401,4355,-3634,1866,-10240,2789,-535,2073,2543,1433, 

