 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),5160,68491,29320,25299,8056,50837,28226,11618,4435,46332,24099,15397,13688,40271,22218,8805,6018,35251,19954,11137,3986,30827,17498,11869,2288,37967,20717,12565,5965,17423,10154,5446,14452,9213,6093,13222,10374, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 收到的税费返还(万元),1,306,289,256,246,241,163,126,97,482,175,126,4,671,447,428,191,784,481,328,151,1069,1025,846,491,371,251,251,23,426,204,153,315,208,152,226,251, 
 收到的其他与经营活动有关的现金(万元),15468,3465,28734,10752,6448,9148,15775,5709,614,2855,2480,1598,2368,3291,2773,1256,412,2682,1783,1451,665,2040,2185,988,598,2226,2432,533,984,1348,1951,871,3799,4717,2382,2061,4096, 
 经营活动现金流入小计(万元),20630,72261,58343,36307,14749,60225,44164,17453,5146,49668,26754,17121,16061,44234,25438,10489,6621,38717,22218,12917,4802,33935,20707,13702,3378,40563,23400,13349,6972,19197,12309,6471,18567,14138,8627,15509,14722, 
 购买商品、接受劳务支付的现金(万元),7451,28813,14972,19530,4469,22792,39343,10375,4671,20225,16686,11467,8844,18292,15618,5798,5436,18015,11225,7544,2045,14224,9201,6524,3185,18591,11625,3562,504,15955,8158,4211,9865,7369,5022,7028,6465, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),6939,20036,16351,10485,6177,15765,12850,8312,4535,12420,9843,6410,3968,10408,7601,5445,2702,8613,6052,3910,2087,6613,4744,3084,1828,4203,3438,2157,1125,3347,2232,1406,2488,1719,1313,1638,1507, 
 支付的各项税费(万元),3024,6659,5480,4429,2713,4830,3738,2654,1582,3857,3591,2943,1582,3217,2663,2013,1063,3721,2935,2230,1332,4462,3938,3100,1597,5457,4618,3255,1706,1638,1393,927,1356,1798,698,1377,617, 
 支付的其他与经营活动有关的现金(万元),13007,16846,38580,14346,10895,44397,12602,4783,1638,7686,6756,4026,4592,6067,5802,2929,1437,5315,4688,3305,1563,3503,3589,1919,904,3768,4315,4469,4240,2120,2771,1802,3162,3356,1629,3459,2185, 
 经营活动现金流出小计(万元),30420,72355,75382,48790,24254,87785,68532,26124,12425,44188,36876,24846,18986,37984,31684,16184,10639,35665,24900,16989,7026,28801,21472,14627,7514,32019,23995,13443,7576,23060,14554,8346,16872,14242,8662,13503,10774, 
 经营活动产生的现金流量净额(万元),-9790,-94,-17039,-12482,-9505,-27559,-24368,-8671,-7279,5481,-10121,-7726,-2925,6250,-6246,-5695,-4018,3052,-2682,-4073,-2224,5134,-765,-925,-4136,8544,-596,-95,-604,-3863,-2245,-1875,1695,-104,-35,2006,3947, 
 收回投资所收到的现金(万元),--,9000,125,125,--,361,1607,--,--,125,125,125,125,--,--,--,--,--,21082,5104,4893,3827,--,--,--,15090,--,--,--,--,--,--,25,25,25,84,25, 
