 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,952,952,952,729,2901,1839,1658,543,9806,11328,9172,4856,31634,20146,14110,11086,38705,26533,7823,3599,14234,12472,2326, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--, 
 处置交易性金融资产净增加额(万元),284,487,1269,-9597,6588,1974,--,28793,43630,13190,3037,46134,2445,296,5542,741,883,-764,-752,2069,-787,-1989,-1251,1691,--,798,-169,-1280,--,0,--,-3286,--,--,--,1034,-512,216,1136,344,267,167,95,3217,2170,2120,0,2936,6685,4415, 
 收取利息、手续费及佣金的现金(万元),78591,52202,21030,117382,85383,55526,20583,80893,52541,36623,20409,68173,48012,32666,13834,72287,51763,36416,16304,67384,46160,32295,14584,50513,32092,18369,7617,21403,13021,7391,2418,8565,5453,3628,1620,4908,4115,2351,1676,3363,2250,1328,622,4497,5323,2223,882,2135,1783,589, 
 拆入资金净增加额(万元),--,--,--,-21400,--,--,--,--,--,--,--,30000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,608,--, 
 回购业务资金净增加额(万元),-78570,-1770,-33000,21278,35078,35078,35078,--,20000,20000,20000,16220,36220,36220,36220,--,--,--,--,1010,1010,1010,1010,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),18423,9561,8494,3946,6945,6316,1861,9696,4925,4400,1018,4770,3444,2561,1093,2312,2051,547,409,1054,1660,510,199,2573,430,--,--,4829,6078,3968,3799,21647,3829,1147,1413,7037,4280,2053,1320,4060,2486,4592,1343,2998,311,3765,1402,2913,10366,803, 
