 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),40919,25869,11614,43359,31535,20314,9128,41411,27346,17858,5963,27793,13323,5694,2087,11055,7651,4659,2073,11314,8129,4621,2031,11931,7616,4624,10254,3830,8209,3084,6672,2729,5489,2023,4573, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),93,18,14,28,16,12,4,44,27,24,4,82,45,17,17,52,33,11,3,129,82,30,--,251,52,31,159,13,153,28,106,44,154,--,159, 
 收到的其他与经营活动有关的现金(万元),1310,1126,552,3380,2733,2174,1219,3484,3161,2233,816,5493,4306,2253,203,2011,767,632,159,2859,1540,1005,169,1290,282,147,216,116,63,27,151,48,60,18,168, 
 经营活动现金流入小计(万元),42322,27013,12180,46767,34285,22499,10351,44939,30534,20115,6783,33368,17674,7963,2307,13118,8450,5302,2235,14302,9751,5655,2199,13472,7950,4801,10629,3960,8425,3139,6929,2821,5704,2042,4901, 
 购买商品、接受劳务支付的现金(万元),24230,15961,7427,29651,21381,14117,6807,17302,13061,9015,6394,10497,5782,2032,699,3230,2385,1223,645,2408,1841,1379,621,2608,2062,1213,2020,1125,1607,872,1613,973,1165,785,990, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13138,8846,5087,14820,11078,7694,4499,10783,8344,5110,2720,5887,4134,1825,920,2389,1673,1130,554,1903,1308,872,408,1556,1152,777,1175,648,1032,557,864,464,631,360,351, 
 支付的各项税费(万元),3696,2234,619,2678,2066,1390,698,1813,1665,1083,628,1852,1263,608,274,1286,1002,651,287,1733,1235,693,342,1833,1421,752,1499,664,1183,469,958,396,1267,436,643, 
 支付的其他与经营活动有关的现金(万元),9168,6186,2731,9136,8610,5356,1871,7243,6322,4339,1609,6237,4025,1577,660,3109,2748,1483,586,2749,2613,1833,890,1346,1194,648,1246,735,1380,629,1216,654,1036,601,823, 
 经营活动现金流出小计(万元),50232,33227,15863,56286,43135,28557,13875,37142,29392,19547,11351,24473,15203,6043,2553,10013,7808,4488,2072,8794,6998,4777,2262,7344,5829,3390,5940,3172,5202,2527,4650,2488,4099,2183,2807, 
 经营活动产生的现金流量净额(万元),-7910,-6214,-3683,-9519,-8850,-6058,-3524,7797,1142,568,-4568,8895,2470,1920,-246,3105,642,814,163,5508,2753,878,-63,6128,2121,1411,4689,788,3223,612,2279,333,1604,-141,2094, 
 收回投资所收到的现金(万元),20,20,--,--,--,100,--,--,--,--,--,--,10048,8048,--,54500,21500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72943,17932,9490, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1136,570,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2678,2616,465, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,1,0,72,0,0,--,7,2,2,--,14,--,--,--,4,5,5,4,0,0,--,--,2,--,--,24,24,0,--,1,0,3,--,28, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,126,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),3712,2409,529,8051,1180,--,--,8685,--,--,--,11676,263,263,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3737,2430,530,8249,1180,100,0,8692,2,2,0,11690,10311,8311,0,55640,22076,5,4,0,0,0,0,2,0,0,24,24,0,0,1,0,75625,20548,9983, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3339,2305,1412,3955,2530,1686,689,3740,2505,1558,504,3509,3212,2700,2291,5943,3590,2576,1093,4136,1810,1293,306,7922,4014,1857,1088,386,2247,1977,2987,36,2489,222,194, 
 投资所支付的现金(万元),--,--,--,2000,1000,1000,--,6900,1900,1900,1900,13100,9300,20420,1500,64548,38500,27000,16500,--,--,--,--,--,--,--,--,--,--,--,--,--,67431,20829,14762, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,4852,4852,4852,4852,--,--,--,--,17083,17345,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3300,2300,--,8500,5000,--,--,8685,6150,3400,--,607,330,238,22,202,106,235,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
