 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),269204,213435,137280,72903,238940,192435,128997,70381,240235,188252,132037,62557,195609,147921,98475,46824,147883,106080,63784,33406,92854,64572,41683,20019,60347,45391,30231,14709,51061,39084,25214,12219,43944,10261,33656,26325, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到的税费返还(万元),89,39,20,20,31,96,63,25,173,160,80,23,3,--,--,--,--,--,--,--,--,--,--,--,754,759,759,759,--,1,1,1,--,0,1339,1028, 
 收到的其他与经营活动有关的现金(万元),1763,1514,909,500,3728,4161,3654,3411,803,6244,4449,1478,5812,6571,5185,4867,1342,1834,864,877,3221,4586,2413,589,2655,1977,1110,619,899,859,509,197,364,263,758,1024, 
 经营活动现金流入小计(万元),271056,214988,138209,73422,242699,196693,132714,73817,241211,194655,136566,64058,201424,154492,103660,51691,149224,107914,64647,34283,96075,69158,44096,20608,63756,48128,32101,16087,51960,39944,25724,12417,44308,10524,35753,28378, 
 购买商品、接受劳务支付的现金(万元),117455,87738,55745,24878,83524,63774,40913,18012,74570,46584,28707,13553,56646,44579,27950,15145,51671,38570,24969,11986,30686,22898,14549,5811,22134,14733,9725,5137,20371,13723,9477,4514,8419,2808,7949,13216, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),104512,77518,51495,25621,91495,68211,45189,22787,75440,55424,36249,17712,61218,44596,28625,14474,46805,33518,20529,9611,27205,19308,12000,5702,18541,13473,8779,4153,12494,8790,5758,2987,8853,1639,6196,5815, 
 支付的各项税费(万元),16293,15408,11060,5302,17110,15797,10387,6322,23583,18943,12978,6874,21511,16038,9175,5059,15772,12009,6007,2317,10671,8817,5421,2066,7083,7493,5073,2478,8057,6420,3898,1787,6381,1323,6073,6126, 
 支付的其他与经营活动有关的现金(万元),11049,13841,9192,4854,8188,11916,8219,4592,9438,16850,10175,5704,6704,7908,4983,2559,9648,11529,9328,1788,4653,5854,4290,3260,2777,3063,1927,852,2392,2862,1508,798,2090,657,1781,2029, 
 经营活动现金流出小计(万元),249309,194505,127493,60654,200318,159698,104708,51714,183031,137800,88108,43844,146078,113121,70733,37237,123896,95626,60833,25703,73215,56876,36261,16838,50535,38762,25504,12620,43314,31796,20641,10085,25744,6427,21998,27187, 
 经营活动产生的现金流量净额(万元),21747,20484,10716,12768,42382,36995,28007,22103,58179,56855,48458,20214,55345,41371,32927,14455,25329,12289,3814,8580,22861,12281,7835,3769,13221,9366,6597,3467,8646,8148,5082,2332,18564,4098,13755,1191, 
 收回投资所收到的现金(万元),67000,37000,4057,--,41300,41300,35000,--,29900,29900,20900,8700,71200,60000,58000,37000,18000,18000,18000,18000,35000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 取得投资收益所收到的现金(万元),2092,1764,937,463,2088,1628,1098,463,1712,1207,692,381,705,452,431,257,393,393,393,393,241,107,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),253,262,29,--,36,37,25,18,40,24,22,65,53,103,103,100,1843,916,4,--,767,763,2,--,--,--,--,--,698,691,691,91,298,0,2,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20000,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流入小计(万元),69345,39026,5023,463,43466,42965,36123,481,31652,31130,21614,9147,71958,60556,58535,37357,20236,19309,18397,18393,36008,20870,2,0,0,0,0,0,698,691,691,91,298,0,2,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),36353,27004,14546,8527,33598,17836,13169,5540,29230,25264,16206,4370,12381,9023,8028,1841,49232,40626,31268,13810,24775,11511,8110,2661,7187,7509,5064,3233,16539,10782,7744,2777,16346,3736,6819,8839, 
 投资所支付的现金(万元),75000,37000,41040,10000,51300,51300,41300,10000,31329,31329,12200,12200,95900,67200,40000,31000,24369,--,--,18976,54153,454,454,--,--,--,--,--,--,--,--,--,--,0,16,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10063,10662,10294,--,426,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,45000,10000,--,--,--,--,--,--,--,--,--,--,0,--,3, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流出小计(万元),111353,64004,55586,18527,84898,69136,54469,15540,60559,56592,28406,16570,108281,76223,48028,32841,83663,51288,41562,32786,79368,56965,18565,2661,7187,7509,5064,3233,16539,10782,7744,2777,16346,3736,6835,8842, 
 投资活动产生的现金流量净额(万元),-42008,-24978,-50563,-18063,-41432,-26171,-18346,-15059,-28907,-25462,-6792,-7424,-36323,-15667,10507,4516,-63428,-31979,-23165,-14393,-43361,-36096,-18563,-2661,-7187,-7509,-5064,-3233,-15840,-10091,-7053,-2685,-16048,-3735,-6833,-8841, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,115194,115836,115836,--,--,0,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 取得借款收到的现金(万元),134643,103254,86916,19425,69209,24500,24500,--,5014,5000,5000,--,13925,6307,--,--,201,--,143,48,--,--,--,--,--,--,--,--,8500,8500,8500,3500,11718,214,18468,17000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,43,--,180,180,100,--,--,--,--,--,1125,--,--,--,--,143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 筹资活动现金流入小计(万元),134643,103254,86959,19425,69389,24680,24600,0,5014,5000,5000,0,15052,6309,0,0,201,143,143,48,0,0,0,0,0,0,0,0,123694,124336,124336,3500,11718,214,18468,17000, 
 偿还债务支付的现金(万元),71325,68630,28002,5001,29504,12502,1,--,19794,19785,14785,6499,118,78,70,67,203,99,99,10,315,483,483,--,--,--,--,--,20000,20718,7218,2718,10960,1000,16900,10800, 
 分配股利、利润或偿付利息所支付的现金(万元),31994,31576,584,74,30471,30243,29950,--,20046,20048,20044,8,20142,20078,20017,1,12043,12019,12019,--,12039,12000,--,--,12000,10915,10915,--,421,421,370,168,1820,1220,8483,827, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,606,585,50,--,--,0,--,--, 
 筹资活动现金流出小计(万元),103319,100206,28586,5075,59975,42745,29951,0,39840,39833,34829,6508,20260,20155,20088,68,12245,12118,12118,10,12354,12483,483,0,12000,10915,10915,0,21027,21723,7637,2885,12780,2220,25383,11627, 
 筹资活动产生的现金流量净额(万元),31324,3048,58373,14349,9414,-18065,-5351,0,-34826,-34833,-29829,-6508,-5208,-13847,-20088,-68,-12044,-11975,-11975,38,-12354,-12483,-483,0,-12000,-10915,-10915,0,102667,102613,116699,615,-1062,-2006,-6915,5373, 
 汇率变动对现金及现金等价物的影响(万元),2144,2668,959,-649,-2319,-711,-134,41,1008,758,662,98,569,339,94,-6,-87,-65,-36,80,104,15,-30,4,-74,-7,-16,8,-32,-19,-10,-5,-3,1,-6,-15, 
 现金及现金等价物净增加额(万元),13208,1222,19485,8406,8045,-7952,4176,7085,-4545,-2683,12498,6380,14383,12196,23440,18897,-50229,-31731,-31362,-5694,-32749,-36282,-11241,1113,-6040,-9064,-9398,241,95440,100651,114719,256,1451,-1642,0,-2293, 
 加:期初现金及现金等价物余额(万元),28069,28069,28069,28069,20024,20024,20024,20024,24569,24569,24569,24569,10186,10186,10186,10186,60416,60647,60647,60417,93165,93165,93165,93165,99205,99205,99205,99205,3765,3765,3765,3765,2315,2315,2314,4607, 
 期末现金及现金等价物余额(万元),41277,29291,47554,36475,28069,12072,24201,27109,20024,21887,37067,30949,24569,22382,33626,29083,10186,28916,29285,54722,60416,56884,81924,94278,93165,90141,89807,99447,99205,104417,118484,4021,3765,673,2315,2314, 
 净利润(万元),73886,--,35211,--,67542,--,37070,--,71544,--,36492,--,64341,--,31516,--,50164,--,22955,--,31546,--,15459,--,19779,--,10681,--,21289,--,10606,--,18812,0,15112,13692, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 资产减值准备(万元),2519,--,879,--,1219,--,772,--,-108,--,-148,--,1599,--,485,--,2012,--,931,--,1050,--,239,--,267,--,445,--,550,--,283,--,133,0,93,472, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),16745,--,7721,--,14615,--,6955,--,13054,--,6357,--,11612,--,5590,--,8413,--,3805,--,5199,--,2806,--,4079,--,1855,--,2785,--,1308,--,2161,0,1906,1540, 
 无形资产摊销(万元),739,--,350,--,628,--,321,--,576,--,284,--,583,--,276,--,526,--,250,--,330,--,417,--,285,--,140,--,219,--,104,--,193,0,108,59, 
 长期待摊费用摊销(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-82,--,-31,--,-8,--,-59,--,56,--,73,--,115,--,-118,--,-846,--,220,--,39,--,4,--,96,--,--,--,6,--,2,--,-227,0,7,89, 
 固定资产报废损失(万元),71,--,11,--,34,--,--,--,203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 公允价值变动损失(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 财务费用(万元),2217,--,926,--,3120,--,293,--,-737,--,44,--,157,--,17,--,43,--,19,--,39,--,--,--,--,--,--,--,453,--,370,--,746,0,562,875, 
 投资损失(万元),1066,--,-1269,--,-2084,--,-856,--,-1580,--,-722,--,-580,--,-431,--,-172,--,-126,--,-508,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 递延所得税资产减少(万元),21,--,1,--,74,--,-6,--,202,--,406,--,514,--,-8,--,-299,--,-145,--,-260,--,-34,--,-60,--,-102,--,-87,--,-42,--,-16,0,-14,-42, 
 递延所得税负债增加(万元),668,--,396,--,645,--,369,--,457,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 存货的减少(万元),-9978,--,-6335,--,-14058,--,-8161,--,-7677,--,-4428,--,706,--,-4522,--,-9798,--,-6646,--,-10164,--,-5619,--,-7304,--,-3959,--,-5089,--,-1417,--,-1181,0,2720,-3181, 
 经营性应收项目的减少(万元),-78927,--,-25267,--,-38245,--,-7535,--,-18830,--,7684,--,-24992,--,-887,--,-34568,--,-18775,--,-15322,--,-11121,--,-4385,--,-3555,--,-13809,--,-7432,--,-275,0,-4283,-9678, 
 经营性应付项目的增加(万元),12802,--,-1878,--,8899,--,-1154,--,1019,--,2409,--,1289,--,1010,--,9854,--,1326,--,10911,--,5683,--,12757,--,1091,--,2329,--,1298,--,-1782,0,-2455,-2635, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 经营活动产生现金流量净额(万元),21747,--,10716,--,42382,--,28007,--,58179,--,48458,--,55345,--,32927,--,25329,--,3814,--,22861,--,7835,--,13221,--,6597,--,8646,--,5082,--,18564,0,13755,1191, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 现金的期末余额(万元),41277,29291,47554,36475,28069,12072,24201,27109,20024,21887,37067,30949,24569,22382,33626,29083,10186,28916,29285,54722,60416,56884,81924,94278,93165,90141,89807,99447,99205,104417,118484,4021,3765,0,2315,2314, 
 现金的期初余额(万元),28069,28069,28069,28069,20024,20024,20024,20024,24569,24569,24569,24569,10186,10186,10186,10186,60416,60647,60647,60417,93165,93165,93165,93165,99205,99205,99205,99205,3765,3765,3765,3765,2315,0,2314,4607, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 现金及现金等价物的净增加额(万元),13208,1222,19485,8406,8045,-7952,4176,7085,-4545,-2683,12498,6380,14383,12196,23440,18897,-50229,-31731,-31362,-5694,-32749,-36282,-11241,1113,-6040,-9064,-9398,241,95440,100651,114719,256,1451,0,0,-2293, 

