 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),40173,174442,123015,73439,30684,115111,77497,49204,16170,122045,89561,60613,27228,203506,161934,106630,40319,145556,114797,151053, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),802,2477,1901,1215,626,1920,1441,933,465,3147,2381,1384,978,3376,3127,2162,867,3734,3297,2346, 
 收到的其他与经营活动有关的现金(万元),3512,7257,4863,3461,1825,5045,4207,3404,2162,6854,5460,1268,845,5512,4496,2356,1539,9138,7133,10281, 
 经营活动现金流入小计(万元),44487,184176,129779,78115,33134,122076,83144,53541,18796,132046,97402,63265,29050,212393,169557,111148,42725,158428,125227,163680, 
 购买商品、接受劳务支付的现金(万元),33388,152491,108874,66420,28299,109577,82741,51936,13287,86302,69130,44896,23995,171360,140824,90699,37455,131173,108523,155029, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2375,8262,5997,3748,1921,7186,5018,3085,1475,6656,5036,3319,1653,5595,4049,2354,1145,3932,2614,2553, 
 支付的各项税费(万元),2686,9707,7387,5468,3290,7500,4642,2540,1438,9754,7415,2631,809,11606,8416,4291,1689,7118,3373,4674, 
 支付的其他与经营活动有关的现金(万元),6602,17153,12626,8173,3122,6452,5631,3081,1568,8109,6480,2271,1268,8332,6437,4903,2255,9306,9659,9695, 
 经营活动现金流出小计(万元),45052,187613,134884,83809,36633,130715,98032,60642,17768,110821,88060,53117,27726,196893,159727,102246,42543,151528,124169,171950, 
