 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),57908,28744,10224,91854,44576,36072,12714,113365,124395,37765,79034,57562,32197, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),793,311,12,963,678,279,4,131,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),59065,42951,32269,31322,29797,5714,5420,20336,33288,9417,13478,5865,4356, 
 经营活动现金流入小计(万元),117766,72006,42505,124139,75052,42065,18138,133832,157683,47181,92512,63427,36553, 
 购买商品、接受劳务支付的现金(万元),65305,43078,21156,67786,41738,32693,27624,102216,83408,43793,49994,41768,29035, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24254,15936,7218,28151,21183,14401,5857,25051,16121,7628,8833,4674,1735, 
 支付的各项税费(万元),10885,7464,2689,13397,11432,5487,2733,7182,7477,2597,3429,2105,1049, 
 支付的其他与经营活动有关的现金(万元),68212,37608,16004,63635,41978,26524,8630,43299,48123,21045,25222,10701,7833, 
 经营活动现金流出小计(万元),168655,104086,47067,172969,116332,79104,44844,177748,155129,75063,87478,59248,39651, 
 经营活动产生的现金流量净额(万元),-50889,-32080,-4562,-48829,-41280,-37040,-26706,-43917,2554,-27881,5034,4179,-3098, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,0,14,10,7,1,1,2,0,4,5,9, 
 处置子公司及其他营业单位收到的现金净额(万元),9993,9993,683,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,27,4281,4281,4281,0,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9994,9993,711,4296,4292,4288,1,1,2,0,4,5,9, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),45133,29159,13559,55774,35491,21858,1898,22873,9690,1479,2810,3542,384, 
 投资所支付的现金(万元),2132,1832,1215,6251,3251,80,4460,6394,2977,--,400,2127,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,2046,2046,2046,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,778,--,--,0,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),47265,30992,14774,64850,40788,23984,6359,29267,12667,1479,3210,5669,384, 
 投资活动产生的现金流量净额(万元),-37271,-20998,-14063,-60554,-36497,-19696,-6358,-29266,-12666,-1479,-3206,-5664,-376, 
 吸收投资收到的现金(万元),25217,25137,26967,26500,26300,20000,20000,31686,20000,20000,--,10600,780, 
 其中：子公司吸收少数股东投资收到的现金(万元),150,70,--,26500,26300,20000,20000,31686,--,--,--,100,--, 
 取得借款收到的现金(万元),164989,92575,20373,141765,79142,39974,13342,64287,52031,28211,25558,11840,5750, 
 发行债券收到的现金(万元),--,--,--,48544,20000,--,--,9800,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),17715,--,56,22676,18150,221,12,2500,--,--,--,--,--, 
 筹资活动现金流入小计(万元),207921,117712,47395,239485,143592,60195,33354,108273,72031,48211,25558,22440,6530, 
 偿还债务支付的现金(万元),91912,54294,18492,89418,38290,26090,13750,34709,37918,11398,17970,11483,3650, 
 分配股利、利润或偿付利息所支付的现金(万元),9326,6960,1121,5212,3565,2476,761,3323,1808,809,1143,1152,531, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7053,2604,2756,7521,3343,2281,966,1045,--,--,--,--,--, 
 筹资活动现金流出小计(万元),108292,63857,22368,102151,45198,30846,15477,39077,39726,12207,19113,12635,4181, 
 筹资活动产生的现金流量净额(万元),99629,53855,25027,137334,98394,29349,17877,69197,32305,36004,6445,9805,2348, 
 汇率变动对现金及现金等价物的影响(万元),-13,-0,--,1,0,63,--,5,-28,0,-0,--,--, 
 现金及现金等价物净增加额(万元),11456,776,6401,27952,20617,-27324,-15187,-3981,22165,6643,8273,8321,-1126, 
 加:期初现金及现金等价物余额(万元),68520,68520,68520,40568,40568,40568,44845,44550,22385,22385,14112,5791,6917, 
 期末现金及现金等价物余额(万元),79976,69296,74922,68520,61186,13244,29658,40568,44550,29028,22385,14112,5791, 
 净利润(万元),--,11663,--,13040,--,4559,--,11954,9364,--,8346,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1617,--,5883,--,2840,--,3218,2194,--,525,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,745,--,1433,--,2029,--,796,621,--,367,--,--, 
 无形资产摊销(万元),--,1594,--,1515,--,692,--,1173,492,--,474,--,--, 
 长期待摊费用摊销(万元),--,1556,--,1283,--,921,--,1081,338,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-9,--,13,--,-1,--,14,52,--,2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1842,--,3582,--,1322,--,2006,545,--,402,--,--, 
 投资损失(万元),--,-7979,--,-313,--,-219,--,163,325,--,-18,--,--, 
 递延所得税资产减少(万元),--,-115,--,-868,--,-578,--,-479,-331,--,-60,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
