 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),237880,171201,109529,53710,201225,137872,91460,45822,183677,132219,86209,43537,171190,124453,78630,38787,170044,117328,74156,38708,150511,108626,72180,33119,148594,103697,65112,30064,140320,99356,60819,27594,117425,79591,51329,23158,96100,69404,44608,19258,114269,79601,49125,22833,90200,61834,37012,17699,58031,38618,25320,11460, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,43,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 收到的税费返还(万元),183,183,155,59,386,298,194,116,2020,351,190,--,336,126,146,41,69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,124,--,0,--,43,--,12,--, 
 收到的其他与经营活动有关的现金(万元),1300,1486,719,267,1769,773,416,251,2550,1468,907,502,1152,1392,352,226,1220,1684,780,472,865,328,195,67,4035,2226,797,362,2808,1189,1036,1046,1373,336,146,135,1209,163,46,603,494,179,156,54,359,74,147,29,299,287,179,36, 
 经营活动现金流入小计(万元),239364,172871,110402,54036,203380,138942,92071,46189,188247,134039,87307,44039,172678,125971,79128,39054,171333,119011,74936,39180,151376,108954,72375,33186,152629,105923,65909,30425,143128,100545,61855,28640,118798,79927,51475,23293,97310,69567,44653,19860,114763,79780,49281,22887,90682,61908,37159,17728,58372,38948,25510,11495, 
 购买商品、接受劳务支付的现金(万元),167102,125421,83383,42867,138398,100861,66929,34714,121247,87788,56947,28574,116505,89747,61223,26596,125267,89239,56746,30408,112062,79629,50475,27534,106397,72667,49595,25869,99482,71130,47877,23323,86698,64904,41104,22539,67164,50367,30337,13612,81937,65402,42956,20431,68639,49996,30588,14698,40880,30308,19105,8520, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 支付给职工以及为职工支付的现金(万元),24344,18852,13287,8202,19949,16761,11767,7012,18509,15698,10700,6238,15811,13433,9021,5696,13716,11155,7974,4831,14118,11036,7499,4664,13106,11217,7229,5909,10780,8915,5603,3674,9006,7495,5183,2655,7460,5459,4121,3087,6959,5272,3661,2354,5559,4178,2813,1878,3728,2897,1991,1222, 
 支付的各项税费(万元),10707,8669,6061,3968,11493,9532,6152,3041,14276,9233,6854,3060,10610,8350,5679,2692,8187,7173,5041,2859,9043,6291,4468,1999,9863,6803,4846,2317,8653,6499,4106,1904,6380,5254,3620,1726,6829,5195,4021,2294,7048,4624,3174,1263,5240,4004,2725,1091,4434,3612,2590,1389, 
 支付的其他与经营活动有关的现金(万元),4828,4546,3076,1292,5811,3452,2391,1252,6152,4287,3194,1452,4983,2920,1748,1135,5382,3733,2240,1305,4401,2932,2087,1183,4699,3495,2254,1086,4476,2607,1776,1084,4168,2501,1667,883,4231,2723,1496,963,3699,2484,1971,1212,2848,2697,1508,927,2850,1979,1338,1036, 
 经营活动现金流出小计(万元),206981,157488,105807,56329,175650,130605,87239,46019,160184,117006,77696,39323,147909,114450,77671,36120,152552,111300,72001,39403,139624,99888,64529,35379,134065,94182,63924,35182,123390,89152,59362,29985,106252,80154,51574,27803,85683,63745,39975,19956,99643,77782,51763,25260,82287,60875,37634,18594,51892,38796,25024,12167, 
 经营活动产生的现金流量净额(万元),32383,15383,4595,-2293,27730,8337,4832,170,28063,17033,9611,4716,24770,11521,1457,2934,18782,7711,2934,-223,11752,9066,7846,-2193,18564,11741,1984,-4757,19738,11393,2493,-1345,12546,-226,-99,-4510,11626,5822,4679,-96,15120,1999,-2481,-2373,8396,1033,-475,-866,6481,152,486,-671, 
 收回投资所收到的现金(万元),53250,68450,68450,30000,30000,10000,--,--,--,--,--,--,20000,10000,10000,10000,15000,5000,5000,5000,--,--,--,--,--,--,--,--,500,159,198,230,--,254,184,--,128,141,142,119,27,--,0,--,300,--,0,--,20,--,0,--, 
 取得投资收益所收到的现金(万元),1125,390,390,--,505,241,--,--,--,--,--,--,369,132,132,132,203,33,33,33,266,153,77,--,--,--,--,--,-96,--,--,--,66,--,0,1,34,--,0,--,1,--,0,--,33,--,0,--,0,--,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),58,65,20,1,59,25,22,7,63,27,22,2,5,6,3,2,70,81,79,31,131,4,4,3,2339,853,97,52,319,242,--,--,5,5,0,--,17,38,15,5,211,15,0,--,58,55,0,--,7,5,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,5, 
 收到的其他与投资活动有关的现金(万元),619,430,311,169,712,336,269,38,1124,539,400,113,890,414,460,88,1154,682,419,159,1280,1009,476,377,597,398,189,100,229,145,118,83,196,136,93,52,394,297,246,203,162,118,90,26,251,17,39,6,126,22,20,11, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 投资活动现金流入小计(万元),55052,69336,69172,30170,31276,10602,291,45,1187,567,422,115,21263,10552,10596,10222,16427,5795,5530,5222,1677,1167,557,380,2936,1251,286,152,951,546,315,313,267,395,277,53,572,476,403,327,401,133,90,26,642,72,39,6,153,28,25,15, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14825,10354,6248,2672,7647,3417,2350,1078,10134,9173,7335,2440,15589,12237,6569,3684,14704,7733,5040,2246,17257,12988,6391,2732,14177,9551,5195,2797,14758,12237,7923,3003,7914,5928,4477,1065,5877,4339,3598,822,7952,7328,5707,1064,3816,1746,1440,1007,6203,3771,1748,553, 
 投资所支付的现金(万元),44800,35000,35000,35000,63450,20000,10000,10000,--,--,--,--,10000,10000,10000,--,20000,10000,--,--,5000,--,--,--,--,--,--,--,--,255,255,255,--,189,189,--,--,--,0,--,300,300,300,300,300,--,0,--,0,--,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--, 
 支付的其他与投资活动有关的现金(万元),709,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,5000,--,86,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,0,1,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 投资活动现金流出小计(万元),60334,45354,41248,37672,71097,23417,12350,11078,10134,9173,7335,2440,25589,22237,16569,3684,34704,17733,5040,2246,22257,17988,11391,2732,14262,9551,5195,2797,14758,12492,8179,3259,7914,6117,4667,1065,5877,4339,3598,822,8252,7628,6007,1364,4116,1746,1440,1007,6203,3772,1748,553, 
