 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),20667,15205,6603,24173,17564,12369,6175,24744,21896,19098,18384, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,0,--,0,--,0,0,0,--, 
 收到的其他与经营活动有关的现金(万元),68,55,0,424,274,81,24,159,96,76,2036, 
 经营活动现金流入小计(万元),20735,15260,6603,24597,17838,12450,6199,24903,21992,19174,20421, 
 购买商品、接受劳务支付的现金(万元),9590,5795,3175,6740,4917,2208,2026,5600,6654,3861,8319, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2692,2132,1457,3011,2391,1921,1316,2820,2426,2234,2065, 
 支付的各项税费(万元),2583,1457,888,3688,2737,1570,709,4715,3723,2689,3276, 
 支付的其他与经营活动有关的现金(万元),2922,2113,668,2994,2089,1421,414,3115,3000,2800,2910, 
 经营活动现金流出小计(万元),17787,11498,6188,16433,12134,7119,4464,16250,15802,11583,16570, 
 经营活动产生的现金流量净额(万元),2948,3762,415,8164,5704,5330,1735,8653,6189,7591,3851, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,--,0,0,0,--,64,27,809,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1011,--,--,2005,2120,2005,--,0,0,0,1124, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1011,0,0,2005,2120,2005,0,64,27,809,1124, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5961,1989,57,1885,1314,1125,24,1279,1543,3796,4131, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),27383,25000,--,2000,2000,--,1000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),33344,26989,57,3885,3314,3125,1024,1279,1543,3796,4131, 
 投资活动产生的现金流量净额(万元),-32332,-26989,-57,-1880,-1194,-1120,-1024,-1216,-1516,-2987,-3007, 
 吸收投资收到的现金(万元),36270,36270,34362,0,--,0,--,0,0,3150,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,10500,2500,2500,1500,9500,16900,20000,13000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
