 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),415828,1482844,1077316,616931,357869,1242132,875660,547800,231433,789510,650479,465354,250136,630831,466065,169380,123348,781055,643609,484416,271820,968098,839336,614595,321908,1410528,1097491,741815,321471,969006,608691,385352,182927,545385,419615,262558,152438,510450,348089,244956,119887,441544,340621,244523,125101,329198,251776,160397,88412,217804,157410,114308,53277, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到的税费返还(万元),20,579,401,223,53,--,--,--,--,377,23,23,--,--,82,26,24,--,114,82,40,2,22,8,--,--,6,--,--,123,146,30,--,7,7,7,7,74,80,68,46,73,7,7,--,52,53,53,--,42,--,0,--, 
 收到的其他与经营活动有关的现金(万元),6460,48259,28982,21562,1529,24419,14236,8041,3306,18306,7321,4707,3374,31582,27262,20847,4351,30382,21712,15442,6934,26997,4009,3128,2413,19988,4230,2764,2449,8386,2823,2351,2734,8130,2157,855,2380,3817,4359,1601,884,2748,3489,2551,54,4427,36534,3909,1871,3017,2782,2226,3212, 
 经营活动现金流入小计(万元),422309,1531682,1106699,638715,359451,1266552,889896,555842,234740,808193,657822,470084,253510,662413,493409,190253,127723,811437,665435,499940,278794,995098,843368,617731,324321,1430516,1101727,744579,323920,977515,611660,387732,185661,553523,421779,263420,154825,514341,352528,246625,120817,444366,344118,247082,125155,333677,288363,164359,90283,220864,160192,116535,56489, 
 购买商品、接受劳务支付的现金(万元),97721,382670,307669,228958,86953,377905,288325,156793,76448,181252,204414,138654,81495,425927,296312,190357,93448,408364,321879,241174,126147,426579,390679,261286,132331,513788,398127,248001,104283,308143,217197,134323,43046,228544,145108,108932,67343,231405,121936,89582,39875,217558,165956,124537,87665,105041,73740,73684,46597,103801,69738,57198,24377, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--, 
