 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),36327,20335,7686,43377,31565,20208,9465,41818,20806,39362,25646,31098, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),632,278,138,1334,1102,787,474,1146,564,896,576,732, 
 收到的其他与经营活动有关的现金(万元),362,155,30,1011,672,601,293,845,708,757,613,834, 
 经营活动现金流入小计(万元),37321,20769,7854,45722,33340,21595,10232,43809,22078,41016,26834,32665, 
 购买商品、接受劳务支付的现金(万元),22767,13219,4425,25132,19828,13371,5686,24757,12046,25809,18052,19424, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5017,3602,1934,5787,4471,3144,1861,5442,2877,4667,3983,3601, 
 支付的各项税费(万元),2456,1597,1097,3303,2503,1732,900,4240,1919,2583,1690,2078, 
 支付的其他与经营活动有关的现金(万元),1318,965,350,1887,1477,1035,490,2107,749,2072,1449,1851, 
 经营活动现金流出小计(万元),31558,19383,7806,36110,28280,19282,8937,36546,17591,35131,25175,26953, 
 经营活动产生的现金流量净额(万元),5763,1386,48,9613,5060,2313,1295,7263,4487,5885,1660,5712, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,5111,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,20,1,1,--,3,1,3,--,11, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,8134,8032,991,1476,11112, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,20,1,1,0,8137,8033,994,6587,11123, 
