 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),22991,15275,9477,45486,27724,19075,10763,43847,28150,31260,33865,33766,27567, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),162,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,99,99,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),102,161,70,170,217,109,49,494,393,612,648,443,1006, 
 经营活动现金流入小计(万元),23255,15437,9547,45657,27941,19184,10812,44441,28643,31872,34513,34210,28573, 
 购买商品、接受劳务支付的现金(万元),15539,11787,6394,25714,17496,12859,7966,25053,17417,19953,17634,16147,15440, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),5,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8633,5359,2221,13093,8118,5608,2599,11606,7030,9796,7792,7423,6908, 
 支付的各项税费(万元),2621,2046,805,3223,2331,1666,966,3592,2849,2322,3777,2538,2338, 
 支付的其他与经营活动有关的现金(万元),786,834,645,1823,1357,1099,568,1771,1766,2057,1811,1913,2454, 
 经营活动现金流出小计(万元),27585,20026,10065,43852,29302,21233,12099,42022,29063,34129,31013,28021,27140, 
 经营活动产生的现金流量净额(万元),-4330,-4590,-519,1805,-1361,-2049,-1287,2418,-420,-2257,3499,6189,1433, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),31,35,2,16,14,10,6,24,22,25,53,12,21, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),15500,5500,3000,5500,4000,3000,500,8100,7100,3900,11400,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15531,5535,3002,5516,4014,3010,506,8124,7122,3925,11453,12,21, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),806,155,42,241,170,136,80,569,415,690,450,567,1636, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),25500,15500,3000,5500,4000,3000,3000,8100,7100,2900,9700,2700,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),26306,15655,3042,5741,4170,3136,3080,8669,7515,3590,10150,3267,1636, 
 投资活动产生的现金流量净额(万元),-10774,-10120,-40,-225,-156,-126,-2574,-545,-394,335,1303,-3256,-1615, 
 吸收投资收到的现金(万元),27332,28198,27332,--,--,--,--,--,--,6000,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,2100,--,10,210, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),867,--,867,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),28198,28198,28198,0,0,0,0,0,0,8100,0,10,210, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,1100,1100,1000,--,10,910, 
 分配股利、利润或偿付利息所支付的现金(万元),600,--,--,--,--,--,--,3,3,6040,1190,1840,5, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),867,867,867,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1467,867,867,0,0,0,0,1103,1103,7040,1190,1850,915, 
 筹资活动产生的现金流量净额(万元),26732,27332,27332,0,0,0,0,-1103,-1103,1060,-1190,-1840,-705, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),11627,12622,26773,1580,-1517,-2175,-3861,770,-1917,-862,3612,1093,-887, 
 加:期初现金及现金等价物余额(万元),9101,9101,9101,7521,7521,7521,7601,6751,6751,7613,4001,2907,3795, 
 期末现金及现金等价物余额(万元),20729,21724,35874,9101,6004,5346,3741,7521,4834,6751,7613,4001,2907, 
 净利润(万元),--,1344,--,5498,3620,1368,--,5774,3574,5455,4291,6667,5903, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-218,--,687,-336,-262,--,118,-337,1340,260,302,472, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,297,--,508,335,232,--,519,430,728,614,614,559, 
 无形资产摊销(万元),--,28,--,52,39,26,--,45,32,17,12,--,--, 
 长期待摊费用摊销(万元),--,37,--,78,60,40,--,86,64,91,284,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,35,--,0,0,0,--,-1,-1,44,-30,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
