 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),88554,60261,40468,18485,91951,65253,40813,17386,77087,54387,34621,20802,72806,65810,40680,21419,86304,75370,54311,27292,88379,72372,42947,23437,81125,63897,40714,24810,90256,64593,42117,19681,71274,48224,30552,45497,34175,48468,38072, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),8007,6298,4355,2253,7940,5466,3515,1482,6006,5140,3265,1791,5120,4428,2335,1200,5762,4942,3468,1746,5458,4521,2921,1582,5157,4451,3263,1836,7672,6476,4651,1011,5108,4176,2228,2745,2346,1228,820, 
 收到的其他与经营活动有关的现金(万元),1021,819,409,289,1859,31135,13655,8664,4044,666,455,387,713,731,363,417,1507,972,926,636,4733,775,579,266,1830,2083,856,275,752,1370,447,246,826,1248,242,317,242,145,441, 
 经营活动现金流入小计(万元),97583,67377,45232,21027,101750,101854,57983,27531,87137,60192,38341,22980,78639,70968,43378,23036,93573,81283,58704,29674,98570,77668,46448,25286,88112,70431,44833,26921,98680,72439,47215,20938,77209,53648,33022,48559,36763,49841,39333, 
 购买商品、接受劳务支付的现金(万元),67893,50480,34523,15886,67208,49114,29928,11638,49632,41069,25961,12723,42093,47900,33851,16091,53703,64398,45133,20735,60764,54744,33904,21872,54959,45254,31803,19103,69434,49387,35116,16810,56577,37534,24213,30742,21777,34804,27853, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),19203,14631,9942,5285,25848,19529,12726,6219,23253,13636,9967,4558,22113,12908,9629,4464,17939,12515,9953,4244,16722,11701,8736,3766,15150,11434,7821,3149,14046,9806,6596,2478,9862,7048,4623,6753,5115,5476,3998, 
 支付的各项税费(万元),1701,1720,1397,1030,1842,1761,1316,686,1855,9,6,3,2245,521,422,299,3713,2781,1890,839,4399,2560,2025,807,2907,1915,1083,668,3253,2455,1731,907,2152,1440,724,694,439,604,508, 
 支付的其他与经营活动有关的现金(万元),9858,6525,4149,2006,9312,7541,5254,5390,11216,6311,5718,4733,12046,4228,2864,2528,11226,4722,2282,1090,8972,2225,1903,1004,7026,4391,1729,1206,5575,3741,2748,1572,4307,2845,1995,2834,1767,2335,1920, 
 经营活动现金流出小计(万元),98655,73357,50012,24207,104210,77945,49225,23933,85957,61025,41652,22016,78497,65557,46767,23381,86581,84415,59258,26908,90857,71229,46568,27449,80042,62994,42435,24125,92308,65390,46190,21765,72898,48866,31554,41022,29097,43219,34279, 
 经营活动产生的现金流量净额(万元),-1072,-5980,-4779,-3180,-2460,23909,8758,3598,1179,-833,-3311,964,142,5411,-3389,-345,6992,-3133,-554,2766,7713,6439,-120,-2163,8070,7436,2398,2796,6372,7050,1025,-827,4311,4782,1468,7537,7666,6621,5054, 
 收回投资所收到的现金(万元),105000,105000,99000,33000,8520,296,296,296,5898,--,0,--,3000,3000,3000,--,55000,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得投资收益所收到的现金(万元),421,421,400,122,--,--,--,--,375,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,1,961,40,2,--,180,27,23,15,268,13,13,3,62,7,7,7,33,22,14,--,1,1,--,--,22,--,--,--,361,2,2,16,--,55,23, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,22077,--,--,--,8514,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
