 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31, 
 销售商品、提供劳务收到的现金(万元),87231,64156,37558,15021,100285,72994,44387,17648,78307,46676,28776,13691,56199,36944,24340,14718,60343,39259,29764,14079,78559,59940,36890,15351,76182,59368,36212,16327,81035,61277,36701,15073,58532,38939,29056,11448, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1711,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2937,4344,1017,667,4629,2932,2917,222,1291,1770,1127,232,2553,20,1329,42,1178,4044,3599,3040,2908,1672,49931,5705,6933,3490,1942,5132,3782,5716,4186,3432,1341,4230,712,219, 
 经营活动现金流入小计(万元),90168,68500,38575,15688,104914,75926,47304,17870,79597,48447,29903,13923,58751,36964,25670,14760,61521,43302,33363,17119,81466,61613,86821,21056,83115,62858,38154,21459,84817,66994,40886,18505,61583,43169,29768,11667, 
 购买商品、接受劳务支付的现金(万元),6077,4223,2528,1723,9385,1980,939,500,4333,2249,1034,245,5821,2510,3049,356,4904,5201,1861,505,12859,10580,3290,3621,11092,7993,3749,12245,36840,36627,19916,6132,24508,7840,2775,2542, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11304,9047,5376,2599,11318,8259,5367,2829,10400,7263,4880,2247,10352,6573,5132,2248,9533,6659,4529,1581,9761,7967,4641,2141,9506,6611,4582,2035,8594,5147,3356,1451,5000,3809,1931,868, 
 支付的各项税费(万元),11745,8039,6007,687,12928,8533,4886,1040,9306,3751,2927,1180,9522,6993,5631,468,13479,11985,10116,5318,6935,5859,4892,2451,9916,7177,4452,2686,6417,5189,3516,661,10099,5126,4879,2774, 
 支付的其他与经营活动有关的现金(万元),3093,7706,4811,1656,2857,4663,3381,842,10160,3735,1964,2523,2564,8604,3212,315,7291,7457,7507,262,6605,2452,11562,7662,4287,2684,1725,2946,4087,3803,2222,1654,6882,4382,2944,1927, 
 经营活动现金流出小计(万元),32219,29014,18722,6665,36488,23434,14574,5212,34200,16997,10805,6195,28260,24679,17024,3386,35208,31301,24014,7666,36160,26858,24385,15875,34801,24465,14508,19912,55939,50766,29010,9898,46489,21158,12528,8112, 
 经营活动产生的现金流量净额(万元),57949,39486,19853,9022,68425,52492,32730,12659,45398,31449,19098,7728,30491,12285,8646,11374,26313,12001,9349,9454,45307,34755,62435,5181,48314,38394,23646,1547,28878,16228,11877,8607,15095,22011,17240,3555, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,10,--,--, 
 取得投资收益所收到的现金(万元),--,--,93,104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59,59,55, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),314,214,2,--,143,138,138,--,580,873,447,--,305,--,4,--,--,--,--,--,45,--,--,--,45,40,40,40,119,13,12,--,59,134,132,132, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),93662,20128,20035,20024,44007,44171,44171,3874,14,320,260,--,2602,1624,4632,--,7829,18846,3065,334,25358,62888,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),93975,20343,20131,20128,44149,44309,44309,3874,594,1193,707,0,2907,1624,4636,0,7829,18846,3065,334,25402,62888,0,0,45,40,40,40,119,13,12,0,69,203,191,187, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7785,6127,2290,2173,5573,7616,5419,2191,40089,35090,23834,16120,99259,74073,36213,12093,169640,132829,48422,10441,64421,39257,10794,87,38482,30367,14294,343,14599,3875,5473,549,15229,22303,519,205, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,300,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),128184,693,475,475,35836,15957,15849,15813,44482,1431,789,--,7570,5381,10184,--,9176,11326,330,--,600,37520,--,--,1425,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),135970,6819,2765,2648,41410,23573,21268,18004,84571,36521,24624,16120,106830,79453,46397,12093,178816,144155,48752,10441,65021,76777,10794,87,39907,30367,14294,343,14599,3875,5473,849,15229,22303,519,205, 
 投资活动产生的现金流量净额(万元),-41994,13523,17365,17480,2740,20737,23042,-14130,-83977,-35327,-23916,-16120,-103923,-77830,-41761,-12093,-170987,-125309,-45687,-10107,-39619,-13890,-10794,-87,-39862,-30328,-14254,-303,-14480,-3863,-5461,-849,-15160,-22100,-328,-18, 
 吸收投资收到的现金(万元),44672,44636,44636,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,30,30,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,--,30,--,--,--,--,--, 
 取得借款收到的现金(万元),1878,1878,1878,1878,16294,16294,16294,15824,90003,90003,23895,15779,119555,102858,62825,--,67982,36304,--,--,2490,--,--,--,9000,3000,3000,3000,12400,6000,5000,3000,10000,10000,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,78920,78920,78920,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),46550,46514,46514,1878,16294,16294,16294,15824,90003,90003,23895,15779,119555,102858,62825,0,67982,36304,0,0,2490,0,0,0,87920,81920,81920,3000,12430,6030,5030,3000,10000,10000,--,--, 
 偿还债务支付的现金(万元),29500,22500,19500,--,89948,89877,89877,--,20123,20000,--,--,--,--,--,--,2000,2000,2000,1000,6000,3000,1000,--,14400,8000,5000,3000,16000,10000,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),22086,18986,15903,3244,23949,20675,14079,3284,20160,14835,14143,2657,19391,24755,14548,1147,13390,12325,8381,41,12446,12301,4549,62,6580,6365,6355,--,3411,2888,1220,96,125,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),408,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3037,18,18,--,3000,--,--,--,2150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),54623,41505,35422,3244,116898,110552,103956,3284,42433,34835,14143,2657,19391,24755,14548,1147,15390,14325,10381,1041,18446,15301,5549,62,20980,14365,11355,3000,19411,12888,1220,96,125,0,--,--, 
 筹资活动产生的现金流量净额(万元),-8072,5009,11092,-1367,-100604,-94258,-87662,12540,47570,55168,9752,13123,100163,78102,48277,-1147,52592,21979,-10381,-1041,-15956,-15301,-5549,-62,66940,67555,70565,0,-6981,-6858,3810,2904,9875,10000,--,--, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),7882,58018,48310,25135,-29439,-21030,-31889,11068,8991,51290,4934,4731,26732,12558,15162,-1867,-92082,-91328,-46719,-1695,-10268,5564,46093,5032,75392,75621,79957,1244,7417,5508,10226,10662,9809,9911,16912,3537, 
