 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),120892,67872,242640,171391,120971,68512,241543,171925,119158,66237,229105,167047,120518,68551,237042,170950,118767,66660,240936,173102,121701,67969,242511,174065,120505,68291,250609,179082,124728,71169,236360,211839,196540, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,32,22, 
 收到的其他与经营活动有关的现金(万元),1683,706,4277,2756,1551,613,3860,2958,1632,800,3867,2681,2047,686,3449,2237,1430,716,3048,2301,1807,898,3344,1232,857,513,2225,1086,610,261,863,1376,1061, 
 经营活动现金流入小计(万元),122575,68578,246917,174147,122522,69124,245403,174883,120791,67037,232972,169728,122564,69236,240491,173188,120198,67376,243984,175403,123508,68868,245855,175297,121362,68803,252834,180167,125338,71431,237224,213247,197622, 
 购买商品、接受劳务支付的现金(万元),95627,51639,173504,128325,94261,56011,167627,122714,86210,46833,163333,124289,90693,47084,168574,126307,90593,53845,173377,129422,95042,54386,173258,131408,96590,57190,180298,134426,98274,57093,168805,153584,138829, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6647,3338,15552,9710,6515,3146,14321,9007,6031,3005,13958,8835,5890,3025,13795,8813,5810,2881,13517,8490,5622,2751,13220,8144,5455,2736,12603,7722,5061,2538,11071,9562,7683, 
 支付的各项税费(万元),11085,6491,20216,14879,11650,4556,20494,14174,10598,4025,19532,14551,11523,6757,20575,14816,11339,5704,20927,15176,11804,6059,20937,15201,11898,7178,20216,14292,10877,5940,18481,16594,16902, 
 支付的其他与经营活动有关的现金(万元),5159,2533,10390,8365,5304,2764,10566,7986,5596,3121,9016,7028,4461,2432,8973,6807,4343,2663,11149,9957,6433,2405,8796,6284,3790,2102,9516,6301,4183,2434,8663,8536,7505, 
 经营活动现金流出小计(万元),118518,64001,219662,161280,117730,66476,213009,153881,108435,56983,205840,154702,112566,59298,211917,156743,112086,65093,218969,163045,118900,65601,216211,161037,117732,69205,222632,162741,118396,68004,207020,188277,170918, 
 经营活动产生的现金流量净额(万元),4057,4577,27255,12867,4792,2649,32395,21003,12356,10053,27133,15026,9998,9938,28574,16444,8111,2282,25015,12357,4607,3267,29644,14260,3630,-402,30202,17426,6942,3427,30203,24971,26704, 
 收回投资所收到的现金(万元),80000,14000,147120,74314,60000,14000,136000,76000,62000,2000,114000,54000,54000,2000,91000,43000,43000,650,50000,30000,20000,--,37200,17200,17200,200,--,--,--,--,0,5000,10550, 
 取得投资收益所收到的现金(万元),1749,215,2885,1008,1002,168,2241,1459,1354,17,3030,1432,1432,48,2961,1654,1654,--,1168,710,480,--,836,292,292,114,1,1,1,--,390,126,135, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),100,--,0,--,--,--,0,0,0,0,26,26,20,3,27,26,26,1,18,9,9,9,34,34,31,19,4,4,--,--,12,1,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,172,127,2337, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),81848,14215,150006,75322,61002,14168,138241,77459,63354,2017,117056,55457,55451,2051,93988,44680,44680,651,51187,30719,20490,9,38069,17526,17523,332,5,5,1,0,574,5254,13024, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),906,250,978,746,400,213,940,531,404,238,1175,988,626,251,1737,1426,669,482,1903,1209,1023,790,1815,1377,1112,244,897,527,423,307,5321,2878,19532, 
 投资所支付的现金(万元),80000,14000,167120,93920,80000,14000,136000,76000,62000,2000,124000,64000,64000,2000,98000,50000,48000,--,70000,40000,40000,10000,57000,38500,37255,17000,650,650,--,--,0,2500,2500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,3834,3834,3834,--,49000,49000,49000,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,0,25, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),80906,14250,168099,94667,80400,14213,136940,76531,62404,2238,125175,64988,64626,2251,99737,51426,48669,482,71903,41209,41023,10790,62650,43711,42201,17244,50547,50177,49423,307,5321,5378,22057, 
 投资活动产生的现金流量净额(万元),942,-35,-18093,-19345,-19398,-46,1301,928,950,-221,-8119,-9531,-9175,-199,-5749,-6746,-3989,169,-20716,-10490,-20534,-10780,-24580,-26185,-24678,-16912,-50542,-50171,-49422,-307,-4746,-124,-9033, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,189,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,245,245,0,--,103789,103789,103789,103789,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,189,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,245,245,0,--,--,--,--,--,0,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,52300,56800,39300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,0,0, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,245,0,0,103789,103789,103789,103789,52300,56800,39300, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,10900,10900,10900,10900,58300,60300,45800, 
 分配股利、利润或偿付利息所支付的现金(万元),15738,--,15788,15788,15788,--,15987,15987,15987,--,15936,15936,15936,--,15889,15889,15889,--,15788,15788,15788,--,16891,16891,16891,16095,18517,18128,5434,828,14809,14890,15812, 
 其中：子公司支付给少数股东的股利、利润(万元),771,--,821,821,821,--,1019,1019,1019,--,969,969,969,--,921,921,921,--,821,821,821,--,1226,1226,1226,1226,5857,5435,5392,775,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,0,0, 
 筹资活动现金流出小计(万元),15738,0,15788,15788,15788,0,15987,15987,15987,0,15936,15936,15936,0,15889,15889,15889,0,15788,15788,15788,0,16891,16891,16891,16095,29417,29028,16334,11728,73109,75190,61612, 
 筹资活动产生的现金流量净额(万元),-15738,0,-15788,-15788,-15788,0,-15798,-15987,-15987,0,-15936,-15936,-15936,0,-15889,-15889,-15889,0,-15788,-15788,-15788,0,-16646,-16646,-16891,-16095,74372,74761,87455,92061,-20809,-18390,-22312, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,0,0, 
 现金及现金等价物净增加额(万元),-10739,4542,-6626,-22265,-30395,2603,17899,5945,-2681,9833,3077,-10441,-15113,9739,6937,-6190,-11767,2452,-11490,-13921,-31715,-7513,-11582,-28571,-37939,-33409,54032,42016,44975,95181,4648,6456,-4641, 
 加:期初现金及现金等价物余额(万元),80757,80757,87383,87383,87383,87383,69484,69484,69484,69484,66407,66407,66407,66407,59470,59470,59470,59470,70960,71160,71160,71160,82542,83642,83642,83642,28510,28510,28510,28510,23862,17405,22047, 
 期末现金及现金等价物余额(万元),70018,85299,80757,65117,56988,89986,87383,75429,66803,79317,69484,55966,51294,76146,66407,53280,47703,61922,59470,57239,39445,63646,70960,55070,45703,50233,82542,70526,73485,123691,28510,23862,17405, 
 净利润(万元),12996,--,24820,--,12101,--,25243,--,12632,--,26354,--,13682,--,26854,--,13059,--,25477,--,12826,--,25085,--,12505,--,27710,--,13070,--,23861,21838,21694, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),--,--,182,--,--,--,-2,--,-6,--,8,--,1,--,19,--,--,--,1,--,--,--,-1,--,-1,--,1,--,--,--,0,195,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1576,--,3567,--,1853,--,3689,--,1845,--,3507,--,1731,--,3506,--,1784,--,3449,--,1715,--,3040,--,1460,--,2784,--,1391,--,2715,2451,1810, 
 无形资产摊销(万元),646,--,1313,--,656,--,1224,--,595,--,1190,--,595,--,1191,--,596,--,1192,--,596,--,1192,--,596,--,1192,--,596,--,1189,1194,1190, 
 长期待摊费用摊销(万元),38,--,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,20,27,920, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-33,--,129,--,1,--,3,--,-0,--,-18,--,-19,--,-19,--,-20,--,-10,--,-7,--,-2,--,-2,--,0,--,--,--,-1,1,2, 
 固定资产报废损失(万元),10,--,44,--,1,--,37,--,1,--,51,--,7,--,14,--,2,--,2,--,0,--,171,--,112,--,12,--,1,--,19,4,34, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
