 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),10139,32438,21324,11110,7525,27140,19080,13596,6345,24133,21612,12491,5593,31534,23720,14362,28893,25980,24154, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,286,--,293,3,326,43,--,--,46,--,--,--,43,4,--,78,4,28, 
 收到的其他与经营活动有关的现金(万元),3400,1227,548,77,308,632,563,199,60,813,704,648,531,894,882,875,789,364,654, 
 经营活动现金流入小计(万元),13539,33950,21872,11480,7836,28099,19686,13795,6405,24993,22317,13139,6124,32471,24605,15237,29760,26348,24836, 
 购买商品、接受劳务支付的现金(万元),9456,21366,21035,11135,6890,13741,14740,8227,3135,15899,16521,7597,5150,21997,21627,9931,19316,16774,16373, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1843,3811,2276,1683,870,3156,2348,1615,1021,2971,1702,1499,1040,2484,1737,1294,2255,1729,1328, 
 支付的各项税费(万元),1226,2038,1964,1101,1048,2349,1946,1438,872,2125,1891,1030,546,2391,1894,778,2616,2140,2108, 
 支付的其他与经营活动有关的现金(万元),4304,5594,1699,848,797,4496,1810,1282,910,3745,3321,1803,861,4310,3598,2197,4512,4202,3415, 
 经营活动现金流出小计(万元),16829,32809,26975,14767,9604,23742,20844,12562,5937,24740,23435,11929,7597,31181,28857,14201,28699,24844,23225, 
 经营活动产生的现金流量净额(万元),-3290,1141,-5102,-3287,-1768,4357,-1159,1233,468,253,-1118,1209,-1473,1290,-4252,1036,1060,1504,1612, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,15,13,13,--,742,1,1,--,3,--,--,1,21,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,255,--,--,--,238,--,--,--,--,26,14,7,13,55,9,41,120,51, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,255,0,0,0,253,13,13,0,742,27,14,7,17,55,9,42,141,51, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),890,9703,6227,2810,1219,3259,2269,1814,210,4342,297,199,380,3476,3285,406,1383,717,431, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,19002,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,58,--,--,--,360,360,360,--,83,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),890,28705,6227,2810,1219,3259,2269,1814,210,4400,297,199,380,3836,3645,766,1383,800,431, 
 投资活动产生的现金流量净额(万元),-890,-28450,-6227,-2810,-1219,-3006,-2256,-1801,-210,-3659,-269,-185,-373,-3819,-3589,-757,-1341,-659,-381, 
 吸收投资收到的现金(万元),--,1470,980,490,--,--,--,--,--,22959,22959,22959,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1470,980,490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
