 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),113602,83870,59350,29459,124547,90733,60660,27030,111944,79458,50793,24221,96770,71894,47518,19134,95758,64517,43868,22533,75683,54343,35691,17878,71741,50864,32149,18349,47177,34064,23045,9693,55819,50720,32845, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),126,73,36,26,100,87,73,37,117,60,30,0,99,85,60,16,168,121,53,51,110,80,46,42,198,75,75,26,87,85,67,45,45,--,--, 
 收到的其他与经营活动有关的现金(万元),3491,2992,2585,2568,6062,4170,4149,3892,6536,2527,2379,779,794,3869,692,367,4284,1831,1493,492,6255,4236,3474,408,4702,4239,3448,751,1000,150,105,149,937,1088,117, 
 经营活动现金流入小计(万元),117219,86935,61970,32053,130709,94990,64883,30959,118597,82045,53202,25000,97662,75848,48270,19517,100210,66469,45414,23076,82048,58659,39210,18329,76642,55178,35671,19126,48264,34300,23217,9887,56801,51808,32962, 
 购买商品、接受劳务支付的现金(万元),25330,20825,15229,8414,33983,22453,13850,5977,47677,27210,19546,3010,57964,56664,51541,37000,100458,38084,30575,23240,50071,29070,16556,3572,21788,17646,7801,3120,13363,11423,6519,1644,14410,8898,7302, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20951,15665,10459,4860,19191,15070,9880,4479,17215,14586,8858,4575,17233,11554,8407,3529,17605,10775,7507,3833,16159,10403,7245,3271,15245,10724,7543,2584,11773,8238,4983,2002,3741,2975,2037, 
 支付的各项税费(万元),8094,5927,4588,3171,8775,6443,4298,2166,12626,10376,6971,3440,10282,7415,5486,2505,12202,7864,5571,2528,10832,6184,4545,1549,10780,7748,5790,2854,10081,6594,4757,2754,7985,7417,5868, 
 支付的其他与经营活动有关的现金(万元),46112,35280,25258,13900,41694,35696,25702,10502,42831,25148,19908,8045,44612,34795,19914,8923,29151,30677,13663,5144,23832,19606,11870,5221,20921,15393,8974,5516,24259,16816,12597,4758,25592,19993,15705, 
 经营活动现金流出小计(万元),100487,77697,55533,30345,103643,79662,53730,23124,120349,77321,55283,19069,130091,110427,85348,51956,159417,87400,57317,34745,100893,65263,40215,13615,68734,51511,30108,14075,59477,43071,28856,11159,51728,39284,30912, 
 经营活动产生的现金流量净额(万元),16732,9238,6437,1708,27065,15328,11153,7835,-1752,4725,-2081,5931,-32429,-34580,-37079,-32439,-59206,-20932,-11903,-11669,-18845,-6605,-1005,4714,7908,3667,5563,5050,-11212,-8772,-5639,-1272,5073,12525,2050, 
 收回投资所收到的现金(万元),400,400,400,400,--,--,--,--,3577,3577,3528,3300,25500,22200,16200,8000,122866,64333,42333,20673,82500,--,--,--,--,--,0,--,--,--,--,--,10,--,--, 
 取得投资收益所收到的现金(万元),7,7,7,7,--,--,--,--,20,20,19,18,172,147,87,32,1335,821,375,130,643,373,142,--,--,--,0,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18,2,2,--,2,2,--,--,2,2,0,0,2,2,2,0,37,29,23,--,10,25,25,--,31,--,0,--,3,6,8,6,60,--,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40000,20000,--,--,--,0,--,32,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),425,409,409,407,2,2,0,0,3599,3599,3548,3318,25674,22349,16288,8032,124238,65184,42732,20803,83153,40398,20167,0,31,0,0,0,35,6,8,6,70,0,7, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7372,4746,4515,618,8349,3823,2863,737,5441,9938,3363,2511,10225,6127,3019,2419,6850,4537,4092,1020,7236,4104,2769,1667,8754,8606,6727,4692,4443,4317,2146,1374,4889,4241,1198, 
 投资所支付的现金(万元),--,--,--,--,400,400,--,--,277,277,277,277,20600,17300,14300,8000,101393,63493,43860,21660,112173,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,864,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72503,40000,--,--,--,0,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7372,4746,4515,618,8749,4223,2863,737,5718,10215,3640,2788,30825,23427,17319,10419,108243,68030,47952,22680,119409,76607,42769,1667,8754,8606,6727,4692,4443,4317,2146,1374,5754,4241,1198, 
 投资活动产生的现金流量净额(万元),-6948,-4337,-4106,-211,-8747,-4221,-2863,-737,-2119,-6616,-92,530,-5151,-1078,-1031,-2387,15995,-2846,-5221,-1877,-36256,-36209,-22602,-1667,-8723,-8606,-6727,-4692,-4408,-4311,-2138,-1368,-5684,-4241,-1190, 
 吸收投资收到的现金(万元),--,--,--,--,1163,1163,1163,918,3922,3922,3922,--,0,50,--,--,--,--,--,--,--,--,--,--,--,--,0,--,104618,104618,104618,104618,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,1163,1163,1163,918,3922,3922,3922,--,0,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),56000,50000,34000,3000,59000,53000,39000,26000,81000,57000,48000,31000,116000,74010,42000,31000,72000,26000,16000,6000,10000,--,--,--,--,--,0,--,400,--,--,--,9100,8500,7600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,736,60,--,447,606,439,--,321,--,--,--,175,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),56000,50736,34060,3000,60610,54768,40602,26918,85243,60922,51922,31000,116175,74060,42000,31000,72000,26000,16000,6000,10000,0,0,0,0,0,0,0,105018,104618,104618,104618,9100,8500,7600, 
 偿还债务支付的现金(万元),66038,54000,39000,3000,76038,64000,49000,29000,86038,60000,49000,27000,88038,46000,11000,--,34038,10000,--,--,113,--,--,--,113,--,0,--,4438,4000,4000,1400,7513,13675,7500, 
 分配股利、利润或偿付利息所支付的现金(万元),3920,3377,2068,564,2820,2119,1447,750,3525,2550,1725,876,5589,4708,3562,804,3343,3221,2808,165,42,--,--,--,2219,2401,2401,--,65,46,46,29,1071,728,4079, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,111,--,--,--,--,179,--,0,--,1126,696,476,239,--,--,--, 
 筹资活动现金流出小计(万元),69958,57377,41068,3564,78858,66119,50447,29750,89563,62550,50725,27876,93627,50708,14562,804,37381,13221,2808,276,155,0,0,0,2510,2401,2401,0,5629,4742,4522,1668,8584,14403,11579, 
 筹资活动产生的现金流量净额(万元),-13958,-6642,-7008,-564,-18248,-11350,-9845,-2832,-4320,-1628,1197,3124,22548,23352,27438,30196,34619,12779,13192,5724,9845,0,0,0,-2510,-2401,-2401,0,99389,99876,100096,102950,516,-5903,-3979, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,-0,-0,--,0,--,--,--,-0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-4174,-1740,-4676,934,70,-244,-1556,4265,-8191,-3519,-977,9586,-15032,-12306,-10672,-4630,-8592,-10999,-3931,-7822,-45256,-42814,-23607,3047,-3326,-7339,-3564,359,83769,86794,92320,100310,-95,2381,-3120, 
 加:期初现金及现金等价物余额(万元),8059,8059,8059,8059,7989,7989,7989,7989,16180,16180,16180,16180,31213,31213,31213,31213,39805,39805,39805,39805,85061,85061,85061,85061,88387,88387,88387,88387,4618,4618,4618,4618,4714,2333,5453, 
 期末现金及现金等价物余额(万元),3884,6319,3382,8992,8059,7745,6433,12254,7989,12661,15204,25766,16180,18907,20541,26583,31213,28806,35873,31983,39805,42247,61454,88108,85061,81047,84823,88746,88387,91412,96938,104928,4618,4714,2333, 
 净利润(万元),8491,--,5177,--,8280,--,3924,--,1675,--,2624,--,1051,--,5522,--,9631,--,4872,--,8750,--,4786,--,9731,--,4571,--,9679,--,4062,--,8760,6110,4136, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1792,--,397,--,1902,--,348,--,3325,--,415,--,1288,--,659,--,-105,--,31,--,39,--,20,--,52,--,158,--,642,--,484,--,38,82,77, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3808,--,1867,--,3739,--,1843,--,2889,--,1234,--,2247,--,1033,--,2231,--,1137,--,1754,--,1098,--,2078,--,996,--,1720,--,954,--,1476,1132,1043, 
 无形资产摊销(万元),214,--,123,--,230,--,109,--,195,--,93,--,157,--,60,--,92,--,46,--,106,--,52,--,86,--,41,--,91,--,32,--,66,50,45, 
 长期待摊费用摊销(万元),58,--,29,--,126,--,43,--,77,--,29,--,59,--,31,--,49,--,25,--,37,--,12,--,12,--,0,--,2,--,1,--,2,3,10, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,0,--,33,--,1,--,2,--,-1,--,164,--,-1,--,0,--,0,--,12,--,0,--,6,--,-8,--,179,19,39, 
 固定资产报废损失(万元),181,--,103,--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2264,--,1155,--,2797,--,1491,--,3579,--,1726,--,3942,--,1936,--,1231,--,607,--,42,--,6,--,191,--,201,--,65,--,55,--,113,215,472, 
 投资损失(万元),-7,--,-7,--,--,--,--,--,-20,--,-19,--,-172,--,-87,--,-1335,--,-375,--,-643,--,-142,--,--,--,0,--,0,--,--,--,-3,0,1, 
 递延所得税资产减少(万元),-53,--,-87,--,-338,--,-251,--,148,--,283,--,-355,--,-59,--,-125,--,-79,--,-237,--,-121,--,-81,--,-77,--,97,--,-71,--,-71,-212,113, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--, 
 存货的减少(万元),-2924,--,-2340,--,-6191,--,-3582,--,-20418,--,-16934,--,-24823,--,-8419,--,-73678,--,-24306,--,-28132,--,-9075,--,-6153,--,-302,--,-3598,--,-2101,--,-2755,211,-868, 
 经营性应收项目的减少(万元),831,--,-119,--,3540,--,7519,--,-30120,--,2772,--,-2370,--,-31080,--,-11828,--,5699,--,-3087,--,1028,--,1939,--,-87,--,-16922,--,-9049,--,-2847,563,-3127, 
 经营性应付项目的增加(万元),2077,--,140,--,12965,--,-291,--,36884,--,5696,--,-13456,--,-6674,--,14466,--,441,--,2525,--,1331,--,41,--,63,--,-3468,--,4,--,114,4350,109, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,474,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),16732,--,6437,--,27065,--,11153,--,-1752,--,-2081,--,-32429,--,-37079,--,-59206,--,-11903,--,-18845,--,-1005,--,7908,--,5563,--,-11212,--,-5639,--,5073,12525,2050, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--, 
 现金的期末余额(万元),3884,6319,3382,8992,8059,7745,6433,12254,7989,12661,15204,25766,16180,18907,20541,26583,31213,28806,35873,31983,39805,42247,61454,88108,85061,81047,84823,88746,88387,91412,96938,104928,4618,4714,2333, 
 现金的期初余额(万元),8059,8059,8059,8059,7989,7989,7989,7989,16180,16180,16180,16180,31213,31213,31213,31213,39805,39805,39805,39805,85061,85061,85061,85061,88387,88387,88387,88387,4618,4618,4618,4618,4714,2333,5453, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4174,-1740,-4676,934,70,-244,-1556,4265,-8191,-3519,-977,9586,-15032,-12306,-10672,-4630,-8592,-10999,-3931,-7822,-45256,-42814,-23607,3047,-3326,-7339,-3564,359,83769,86794,92320,100310,-95,2381,-3120, 

