 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),9461,30856,21641,13572,5464,27297,17742,11949,6347,19347,13996,9504,4865,21319,15468,10865,5405,21722,20830,19018, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),206,4935,1435,641,360,851,1205,267,531,1217,565,453,42,587,474,382,171,1763,557,362, 
 经营活动现金流入小计(万元),9667,35790,23077,14213,5824,28147,18946,12217,6878,20564,14561,9957,4908,21906,15942,11247,5576,23485,21387,19380, 
 购买商品、接受劳务支付的现金(万元),252,2700,2311,1716,1197,3020,1690,1053,532,3457,2495,2287,1105,4635,3757,1995,897,4295,4998,3558, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1036,2730,2192,1557,1062,3130,2551,1686,940,3376,2509,1903,987,2670,2224,1623,944,2477,2152,1653, 
 支付的各项税费(万元),1735,5860,4437,3062,1154,4943,3451,2362,767,3727,3084,1902,988,4409,3467,2448,1143,3638,3177,3347, 
 支付的其他与经营活动有关的现金(万元),5509,18695,10123,5479,2416,6631,4187,2249,1123,2985,2392,1487,502,3175,1973,1410,639,2429,1943,3233, 
 经营活动现金流出小计(万元),8533,29985,19063,11814,5829,17724,11879,7351,3362,13545,10480,7579,3582,14890,11422,7476,3623,12839,12271,11790, 
 经营活动产生的现金流量净额(万元),1134,5806,4014,2399,-5,10424,7067,4866,3516,7019,4081,2378,1326,7016,4520,3771,1953,10646,9116,7590, 
 收回投资所收到的现金(万元),37500,138100,104400,65000,35000,206500,128500,67500,39000,23510,1500,1000,500,1200,700,200,--,4200,3177,--, 
 取得投资收益所收到的现金(万元),382,1002,719,418,180,646,470,232,128,162,6,5,2,5,3,1,--,23,376,125, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,0,--,--,--,13,13,4,4,37,37,37,--,--,--,--,--,11,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,--,--,--,41,-68,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,--,--,--,0,--,--,--,700,--,--,--,500,500,--,--,839,56,1050, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),37882,139102,105119,65418,35180,207200,128916,67736,39132,24409,1543,1042,502,1705,1203,201,0,5073,3609,1175, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1670,1754,1266,691,665,2356,1804,1021,649,2393,1962,1759,1058,1847,1690,1104,851,5957,7414,9279, 
 投资所支付的现金(万元),40000,135600,103100,57200,30000,227650,138500,70500,30500,40510,19500,1000,500,1200,700,700,200,4200,--,--, 
 质押贷款净增加额(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,0,--,--,--,0,3150,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),41670,137354,104366,57891,30665,230005,143454,71521,31149,42903,21462,2759,1558,3047,2390,1804,1051,10157,7414,9279, 
 投资活动产生的现金流量净额(万元),-3788,1748,753,7527,4515,-22805,-14538,-3785,7983,-18494,-19919,-1717,-1056,-1342,-1187,-1604,-1051,-5084,-3805,-8104, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,30708,30708,30708,30214,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5000,5000,5000,--,--,--,6000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,495,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,30708,30708,30708,30708,5000,5000,5000,0,0,0,6000, 
 偿还债务支付的现金(万元),--,--,--,--,--,0,--,--,--,3000,3000,3000,3000,2000,2000,2000,--,--,2000,4000, 
 分配股利、利润或偿付利息所支付的现金(万元),--,6008,5553,5553,--,2003,2003,2003,--,5054,5054,3873,48,8135,8090,8044,--,6000,61,117, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,0,--,--,--,495,495,495,11,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,6008,5553,5553,0,2003,2003,2003,0,8549,8549,7368,3059,10135,10090,10044,0,6000,2061,4117, 
 筹资活动产生的现金流量净额(万元),0,-6008,-5553,-5553,0,-2003,-2003,-2003,0,22160,22160,23341,27650,-5135,-5090,-5044,0,-6000,-2061,1883, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2654,1547,-786,4373,4510,-14384,-9474,-922,11499,10684,6322,24002,27919,539,-1756,-2876,902,-438,3251,1369, 
 加:期初现金及现金等价物余额(万元),7089,5542,5542,5542,5542,19926,19926,19926,19926,9242,9242,9242,9242,8703,8703,8703,8703,9141,5891,4522, 
 期末现金及现金等价物余额(万元),4435,7089,4756,9915,10052,5542,10452,19004,31425,19926,15564,33243,37161,9242,6947,5827,9605,8703,9141,5891, 
 净利润(万元),--,3516,--,2334,--,9100,--,3381,--,6176,--,2907,--,6357,4326,--,--,7506,10020,6966, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,375,--,49,--,48,--,6,--,41,--,44,--,-9,-14,--,--,25,-26,40, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2155,--,1070,--,2170,--,1103,--,2197,--,1091,--,2179,1633,--,--,329,175,180, 
 无形资产摊销(万元),--,52,--,26,--,52,--,26,--,53,--,27,--,51,38,--,--,51,51,51, 
