 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),62000,316709,220667,147945,67288,343771,213994,127065,58471,242348,165465,100952,48039,119082,53983,31030,10417,75017,39690,25575,8251,52637,27185,16770,6648,42508,28470,18290,9239,32811,21779,12829,5439,29385,20585,12906,23203,16749,30197,15528, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),76,1687,1181,1055,565,3582,78,78,79,5533,3342,2495,666,5719,3614,2504,713,3150,1627,910,374,644,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),67,1980,1550,754,559,3425,2488,1559,870,3159,2209,1884,1142,1991,1528,1024,234,1222,1088,682,142,911,599,464,217,619,490,424,--,441,278,70,63,615,603,532,368,258,1079,0, 
 收到的其他与经营活动有关的现金(万元),11312,48553,30422,27381,18213,16029,18529,16080,10242,8941,5350,2400,507,3378,1794,873,995,6410,6321,5502,5016,1500,1440,445,427,5723,3284,1648,767,1660,872,431,177,1280,608,278,549,370,516,287, 
 经营活动现金流入小计(万元),73455,368929,253819,177135,86624,366807,235090,144782,69662,259981,176365,107731,50354,130171,60918,35431,12358,85799,48725,32670,13783,55693,29224,17680,7291,48850,32244,20362,10006,34912,22929,13330,5679,31280,21797,13715,24120,17376,31793,15815, 
 购买商品、接受劳务支付的现金(万元),38826,254532,176584,121348,57759,274483,191495,116302,52462,188656,129090,79469,43958,97300,46577,31272,21286,48473,31934,18261,5892,32214,19486,14192,6377,25928,19538,12770,7355,24932,16366,9975,5531,20291,16120,8309,15527,13507,20416,14802, 
 客户贷款及垫款净增加额(万元),-2525,-914,186,338,158,647,1553,-1944,-2268,-11835,-8397,-2710,-1106,10477,5258,6137,2506,11258,5432,2463,1949,17518,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),85,540,422,284,141,697,498,224,0,1216,1136,505,0,1682,1030,328,5,8,32,8,7,1,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),8851,32991,24988,17385,8278,32148,21538,14741,7973,28708,20418,13848,7141,17940,12238,8241,4326,13339,9910,6495,3374,8395,5566,3798,1877,6753,4233,2843,1586,3398,2377,1471,828,2502,1867,1212,2020,1463,1651,1021, 
 支付的各项税费(万元),1460,9522,8028,6614,2735,13247,10516,7969,4127,16514,12575,9011,4649,8256,6100,4564,2290,6753,4722,4008,2099,2914,2447,1709,836,2443,1807,1231,535,1251,1048,560,210,1411,1411,750,1248,1186,1071,449, 
 支付的其他与经营活动有关的现金(万元),8251,65871,43037,28691,15814,42191,39000,26015,16591,18821,14178,9018,6179,15458,7856,3674,4750,7667,7077,5538,3189,7089,7041,3215,2619,7445,7085,3928,2864,2058,2074,1070,547,1629,1224,669,1778,781,1109,584, 
 经营活动现金流出小计(万元),54949,362542,253245,174659,84885,363413,264600,163307,78885,242080,168999,109141,60820,151113,79059,54216,35162,87498,59107,36772,16510,68130,34539,22914,11709,42569,32663,20772,12340,31639,21864,13076,7116,25833,20622,10939,20573,16937,24248,16856, 
 经营活动产生的现金流量净额(万元),18506,6387,574,2476,1739,3394,-29510,-18525,-9223,17901,7366,-1411,-10467,-20942,-18141,-18785,-22803,-1699,-10382,-4102,-2728,-12437,-5315,-5235,-4418,6281,-419,-410,-2334,3274,1065,254,-1437,5446,1175,2776,3547,439,7545,-1041, 
 收回投资所收到的现金(万元),--,438,41708,39873,1835,2017,1150,--,--,475,475,475,475,4656,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,104,--,--,--,0,0,105,0,51,0, 
 取得投资收益所收到的现金(万元),343,555,555,555,255,361,361,349,349,344,344,337,312,5562,387,211,211,116,--,--,--,--,--,--,--,--,--,--,--,-2,8,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,77,33,31,6,2103,546,540,2,164,18,0,--,18,1,1,1,93,2,2,--,3,3,3,1,2,2,2,2,12,--,9,9,--,0,0,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),-6,4648,-1089,-1089,-1089,--,1,--,--,257,257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,39600,--,--,--,11950,8250,8250,4000,1585,1585,1585,--,13188,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),342,45318,41207,39370,1007,16432,10307,9139,4351,2825,2679,2397,787,23424,388,212,212,209,2,2,0,3,3,3,1,2002,2,2,2,55,113,9,9,0,0,0,105,0,51,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),518,6914,4004,1632,1497,54457,27094,24743,2507,15207,7636,2459,667,11768,7725,6189,1270,8196,5064,1585,509,16166,2284,1550,1035,8471,6000,3976,1768,7727,5948,2905,2011,998,601,548,2712,833,2658,2491, 
 投资所支付的现金(万元),0,5246,8783,5783,4352,66988,81743,72978,56610,63652,33069,12520,5865,31594,13881,11844,11094,34,7284,34,--,4000,6000,6000,--,8499,6499,--,2357,2568,1957,1957,--,--,0,0,0,0,0,51, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,6499,--,--,--,--,--,--,--,--,--,-2,--,22832,--,--,--,4338,--,--,--,4361,--,--,--,1495,1100,2500,--,--,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,6200,3197,1182,5478,19937,3804,804,410,11565,11100,11700,2450,6201,8381,6881,--,--,70,70,70,876,--,--,--,--,--,--,--,--,20,3,49,--,0,0,0,0,0,0, 
