 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),86589,36389,121360,88057,51396,15285,235997,252218,135832,107986,310607,224072,140457,71758,326194,238151,133837,51149,438246,334085,248149,102723,414741,191411,119305,63810,219133,154447,100073,40283,131844,86944,45014,11563,105894,76110,47237,12777,117120,90806,57137,55124,101275,86704,63155,37067,88490,89393,68065,32736, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 收到的税费返还(万元),--,--,--,5,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 收到的其他与经营活动有关的现金(万元),3445,1188,11084,4853,3701,2042,8181,6193,3376,29724,6850,13407,7381,2623,2453,9488,3789,3353,6222,5346,2973,904,4144,65545,1842,894,4047,7526,4418,3981,2764,1792,1117,544,1284,1243,1011,158,1153,1025,709,978,9166,794,874,1425,13970,1310,1179,2040, 
 经营活动现金流入小计(万元),90034,37577,132444,92915,55098,17328,244177,258411,139209,137710,317462,237479,147838,74381,328647,247639,137626,54502,444469,339431,251123,103627,418885,256956,121146,64704,223180,161973,104491,44264,134608,88736,46131,12107,107178,77353,48248,12935,118272,91831,57846,56102,110441,87498,64030,38492,102460,90703,69245,34776, 
 购买商品、接受劳务支付的现金(万元),40927,23280,83263,78435,46374,15399,176576,208696,110723,83629,285097,213843,129955,58817,262333,187817,115846,43054,394166,284977,202511,107005,316118,204275,102837,56263,157085,105483,64690,27801,97324,53740,24547,6493,50887,34974,19799,5095,58490,40552,23908,13377,60133,48625,31745,17428,55094,42426,27231,12394, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--, 
 支付给职工以及为职工支付的现金(万元),6642,3870,15049,11361,8488,4322,25087,16024,6610,3802,12585,9533,7061,3439,17285,13119,8354,4206,14531,14119,9631,4927,20811,10947,6895,3648,12673,10408,6211,2896,11366,7954,4932,1949,10362,7627,5053,2547,12113,9033,4799,2299,12869,9489,6731,2140,14240,11701,7747,2338, 
 支付的各项税费(万元),11738,5803,15492,11726,7982,5012,14401,12291,2709,1584,3807,2579,1932,703,7406,5369,2460,1552,6510,5322,4132,2204,6568,4755,3363,1403,4992,3561,2208,1136,3274,2379,1955,785,3089,1920,1606,400,8339,5817,3960,1906,4940,4048,3360,2009,3610,2762,1659,477, 
 支付的其他与经营活动有关的现金(万元),12494,2226,21894,10650,7940,1496,15196,12282,4304,18247,12147,7202,3888,1438,7681,7903,3955,2590,10911,8563,5133,2509,16174,39328,3483,2271,10033,11942,7718,3426,13095,12352,8840,4577,12495,9170,5343,4225,11601,7765,4700,25128,6592,5062,3837,8042,6550,13256,3180,4083, 
 经营活动现金流出小计(万元),71801,35179,135698,112172,70784,26228,231259,249294,124345,107262,313636,233157,142835,64396,294706,214208,130614,51402,426118,312981,221407,116644,359672,259305,116578,63584,184783,131395,80827,35259,125058,76424,40274,13805,76832,53690,31801,12266,90543,63167,37367,42710,84534,67223,45673,29619,79494,70146,39817,19293, 
 经营活动产生的现金流量净额(万元),18233,2398,-3255,-19257,-15687,-8901,12918,9117,14864,30447,3826,4322,5003,9985,33941,33431,7012,3100,18351,26449,29715,-13018,59212,-2350,4568,1120,38397,30578,23664,9004,9550,12312,5857,-1697,30346,23662,16447,669,27729,28664,20479,13392,25907,20275,18357,8873,22967,20558,29428,15483, 
