 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),24524,15125,8390,37711,21457,13982,7931,39775,24016,14624,7965,41204,27430,20546,9972,58596,37666,26546,13782,43017,23150,14627,8183,34598,17004,8679,1690,38359,18205,11104,33531,26638,16570,23775,18271,11707, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),24,--,--,--,--,--,--,--,--,--,--,--,8,8,8,70,49,40,19,93,87,82,69,66,62,52,--,294,294,12,97,43,5,13,6,0, 
 收到的其他与经营活动有关的现金(万元),796,827,489,2302,2694,1592,672,1177,5316,2296,603,1109,3935,1814,825,1253,2783,1550,696,1067,5602,3908,3300,1203,2128,1180,227,1542,786,465,1024,1888,865,1198,793,299, 
 经营活动现金流入小计(万元),25343,15953,8879,40013,24151,15574,8602,40952,29333,16920,8567,42313,31373,22369,10805,59919,40498,28135,14497,44177,28839,18617,11553,35867,19195,9911,1917,40195,19284,11581,34652,28570,17440,24986,19069,12005, 
 购买商品、接受劳务支付的现金(万元),20853,13684,8024,30458,19596,14537,6973,28502,20219,14328,6947,30071,25133,17087,10696,37970,30044,22921,10064,35748,24625,18282,10259,22220,13690,8169,4805,29207,14805,9322,18496,18256,13402,15699,14661,8577, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2809,1945,1185,3326,2328,1702,853,3447,2401,1696,1067,5073,4332,3394,1952,7536,5418,3535,1785,6546,4726,3163,1510,5615,4180,2789,1161,3662,2853,2061,3254,2253,1780,1471,1024,940, 
 支付的各项税费(万元),582,454,264,1037,480,297,138,2042,1188,1140,468,1328,1397,1302,1081,1478,1389,1330,1104,2038,1450,1088,995,1927,723,398,275,2980,1469,594,2365,1685,1201,2112,734,825, 
 支付的其他与经营活动有关的现金(万元),2004,1625,1128,3541,3932,2627,1113,2624,5931,3063,1089,4594,3989,4607,2466,5246,5665,3436,1370,3923,7963,5483,3911,3961,4772,2797,1412,4458,3191,1908,3322,3724,2426,2685,1940,1455, 
 经营活动现金流出小计(万元),26248,17708,10600,38362,26335,19163,9079,36615,29739,20226,9572,41067,34850,26390,16195,52231,42516,31222,14323,48255,38764,28015,16675,33722,23366,14153,7653,40307,22318,13885,27437,25918,18809,21967,18359,11797, 
 经营活动产生的现金流量净额(万元),-905,-1756,-1722,1652,-2184,-3589,-476,4337,-406,-3306,-1005,1246,-3477,-4021,-5389,7688,-2019,-3087,174,-4079,-9925,-9399,-5123,2145,-4171,-4242,-5736,-112,-3034,-2304,7215,2652,-1369,3019,711,208, 
 收回投资所收到的现金(万元),--,--,--,2150,2150,2150,150,--,--,--,--,--,1550,503,385,--,500,350,150,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,25, 
 取得投资收益所收到的现金(万元),--,--,--,171,171,171,121,200,200,100,100,--,21,21,1,--,7,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),40,18,1,3997,3990,3990,3990,6351,3,3,7,--,36,36,25,--,--,--,--,--,--,--,--,4,--,--,--,6,6,6,26,--,0,4,0,0, 
