 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),154904,104045,2805,29054,47742,26245,18957,15307,12399,27256,5509,21743,16675,12262,6931,17988,14314,9785,6089,21330,13035,7333,3390,12030,8107,5780,2181,11841,2790,6251,3564,2074, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),13462,10422,4266,80900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到的税费返还(万元),16,6,6,334,334,276,172,396,129,120,3,54,99,4,--,88,70,70,0,--,2,--,--,1,--,0,--,--,--,1150,--,--, 
 收到的其他与经营活动有关的现金(万元),6618,2505,1071,9625,35401,7786,1848,6437,456,4532,467,2562,19224,18259,2606,1123,1523,853,354,1663,1726,1230,648,5437,4084,174,19,389,57,86,43,1, 
 经营活动现金流入小计(万元),161538,116978,17463,119913,83477,34306,20977,22141,12984,31909,5979,24359,35997,30525,9537,19199,15907,10707,6443,22993,14764,8563,4038,17469,12191,5954,2200,12231,2847,7487,3606,2075, 
 购买商品、接受劳务支付的现金(万元),147421,101214,3383,13453,92026,31601,10865,88204,6858,9354,1865,12991,8811,4029,1952,16125,14215,11423,4751,7244,4447,2682,2144,7241,9720,4812,1442,4792,2271,3230,2685,2030, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2594,1965,936,4195,2836,2019,1121,3652,2617,1926,902,4874,3464,2000,1235,5241,3955,2602,1370,4046,2875,1698,782,2698,1909,1128,568,1464,663,565,191,82, 
 支付的各项税费(万元),4127,3570,2939,7019,6041,5728,2154,5944,5013,4126,2976,2461,2089,1738,1056,2955,2177,2116,1767,3717,2981,2643,2027,3530,3185,3118,2415,2708,2057,1259,1728,273, 
 支付的其他与经营活动有关的现金(万元),9778,4200,2853,23484,17695,6708,848,3335,3325,11115,3547,3528,7946,4009,2482,3996,5252,3315,1783,2567,4330,3284,565,4239,5108,1250,964,1113,632,562,170,57, 
 经营活动现金流出小计(万元),221079,128783,10111,215237,118598,46056,14988,101135,17814,26522,9290,23854,22310,11776,6724,28317,25600,19455,9671,17573,14633,10307,5518,17708,19922,10308,5389,10077,5623,5617,4774,2443, 
 经营活动产生的现金流量净额(万元),-59541,-11806,7352,-95324,-35121,-11750,5989,-78995,-4829,5387,-3311,505,13687,18749,2813,-9118,-9692,-8747,-3228,5421,131,-1744,-1480,-239,-7731,-4353,-3189,2154,-2775,1870,-1167,-368, 
 收回投资所收到的现金(万元),22458,--,--,--,--,--,--,12558,12558,12558,12558,1998,--,--,--,1862,1001,1001,1001,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),227,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,2,--,306,52,2,1,3,5,5,--,4,4,4,--,158,8,8,4,3,3,3,--,--,--,0,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,29499,--,--,--,148,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),7105,--,--,18558,26700,--,--,14,4,--,--,7,--,--,--,1,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),29793,2,0,48363,26752,2,1,12723,12567,12563,12558,2017,4,4,0,2021,1009,1009,1005,3,3,3,0,0,0,0,0,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5150,1165,576,6022,3425,2953,2747,21665,16172,28455,11601,13184,5785,3835,1384,9323,5056,2910,1337,7757,3409,2376,428,9160,3169,2734,769,751,186,1841,247,0, 
 投资所支付的现金(万元),23453,1136,--,23,--,--,--,49,49,49,--,14567,28581,0,1785,1680,4453,3943,300,1000,--,--,--,3271,1089,0,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),2,--,--,--,46,--,--,30000,--,--,--,48686,--,26785,--,3298,1,--,--,4720,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),12220,12220,9000,219,--,--,--,--,--,--,--,--,0,0,--,--,86,86,86,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40826,14521,9576,6264,3472,2953,2747,51714,16221,28504,11601,76437,34366,30620,3169,14301,9596,6939,1723,13477,3409,2376,428,12431,4258,2734,769,751,186,1841,247,0, 
 投资活动产生的现金流量净额(万元),-11033,-14519,-9576,42099,23280,-2951,-2746,-38991,-3654,-15941,957,-74420,-34362,-30616,-3169,-12279,-8586,-5930,-718,-13474,-3406,-2373,-428,-12431,-4258,-2734,-769,-751,-186,-1841,-247,-0, 
 吸收投资收到的现金(万元),962,4923,482,1156,723,200,60,72397,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79007,79007,79007,79007,--,--,5553,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),962,4923,--,1156,--,--,--,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 取得借款收到的现金(万元),29000,10000,--,208,295,297,229,46055,36234,34525,18491,24918,19285,17500,9500,5658,6358,6083,--,--,100,0,--,3500,2150,1000,1000,2000,2000,4140,2540,220, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),44660,16608,1,93401,300,--,--,109680,41729,--,--,59712,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,1254,1710,1610, 
 筹资活动现金流入小计(万元),74622,31531,483,94765,1318,498,289,228133,77963,34525,18491,84630,19285,17500,9500,5658,6358,6083,0,0,100,0,0,82507,81157,80007,80007,2000,2000,10947,4250,1830, 
 偿还债务支付的现金(万元),1753,1753,--,19064,14991,12991,1120,11560,--,--,--,17358,9500,9500,9500,5658,7922,1989,1325,2000,2000,2000,2000,7115,6825,1000,--,4100,2100,4580,220,--, 
 分配股利、利润或偿付利息所支付的现金(万元),642,642,--,413,376,335,176,2058,1523,--,130,2522,2196,2196,17,2144,2066,1803,--,2077,1897,1897,28,95,83,9,1,805,770,815,28,10, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),26221,21019,119,42253,1913,1351,626,62929,42210,174,--,900,166,166,--,--,--,--,--,--,--,0,--,646,646,646,--,--,--,3064,710,672, 
 筹资活动现金流出小计(万元),28617,23414,119,61730,17280,14677,1922,76547,43732,174,130,20781,11862,11862,9517,7802,9988,3792,1325,4077,3897,3897,2028,7856,7555,1655,1,4905,2870,8458,958,682, 
 筹资活动产生的现金流量净额(万元),46005,8117,364,33035,-15962,-14179,-1633,151586,34230,34350,18361,63849,7423,5638,-17,-2144,-3630,2291,-1325,-4077,-3797,-3897,-2028,74651,73602,78352,80006,-2905,-870,2489,3292,1149, 
 汇率变动对现金及现金等价物的影响(万元),339,256,-574,-1092,-823,-442,-43,941,220,63,993,-72,7,25,-81,-73,-60,-3,-0,-4,-2,0,-0,-17,-18,-17,-0,--,--,-6,--,--, 
 现金及现金等价物净增加额(万元),-24230,-17953,-2434,-21283,-28626,-29322,1566,34541,25967,23860,17001,-10138,-13245,-6204,-454,-23614,-21969,-12389,-5272,-12135,-7074,-8014,-3936,61963,61595,71248,76048,-1502,-3831,2512,1878,780, 
 加:期初现金及现金等价物余额(万元),32800,33029,34029,54312,54312,54312,54312,19771,20673,20671,20671,29909,33119,33116,30289,53523,54471,54398,54123,65658,65658,65658,65658,3695,3695,3695,3695,5196,5196,2685,807,26, 
 期末现金及现金等价物余额(万元),8570,15077,31595,33029,25686,24991,55879,54312,46641,44532,37672,19771,19873,26912,29834,29909,32502,42009,48851,53523,58584,57644,61722,65658,65290,74942,79742,3695,1366,5196,2685,807, 
 净利润(万元),--,16660,--,20595,--,3201,--,-44296,--,-981,--,8511,--,1770,--,9486,--,2233,--,7940,--,2029,--,10382,--,1537,--,9907,--,6165,4155,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
