 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),3179253,2099912,1343479,743174,2092477,1365096,912508,512054,1239236,736252,480939,256650,960589,640640,406473,196022,701112,456648,301217,145432,415013,266989,173737,83157,319872,229555,144176,80469,265665,188056,103067,45060,82587,58858,35694,56178,39451,66722,32526, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),214990,145596,87688,60950,114931,81556,58095,33568,68208,50522,31361,13298,50622,38009,27920,15069,38336,28947,19127,10603,20738,13841,8246,4764,10494,6865,3891,2439,9742,7349,2978,758,2923,2134,923,1418,1011,485,0, 
 收到的其他与经营活动有关的现金(万元),55457,25491,15837,36940,34592,45171,8623,4412,30502,24925,10709,6369,19996,15444,10417,7094,21299,6082,3262,945,15994,9468,7997,2775,7120,6364,7025,1201,7298,1083,9588,291,712,419,164,1470,768,1003,2591, 
 经营活动现金流入小计(万元),3449700,2270999,1447004,841064,2242000,1491823,979225,550034,1337946,811698,523008,276317,1031207,694093,444809,218184,760747,491677,323606,156981,451744,290298,189979,90695,337486,242784,155092,84109,282706,196488,115634,46109,86221,61411,36781,59066,41230,68209,35117, 
 购买商品、接受劳务支付的现金(万元),2365652,1602436,949396,506742,1630472,1098945,700967,406172,838313,530400,317900,158863,687473,462360,298265,150101,480804,309423,210379,103780,277601,172346,109406,54737,198279,136257,82840,50532,173102,126088,75306,34429,52354,35590,22867,33124,22824,41607,23184, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),521632,353659,217161,109583,402366,262179,157285,76305,255084,171507,103492,46564,209975,147199,95575,47811,165723,112733,72252,32983,99611,67630,42380,20529,70230,47427,29759,14953,52628,34425,19887,6952,20338,14272,9381,13323,8368,14108,8572, 
