 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),31030,77247,36264,19973,10208,39067,30066,22242,10762,62848,58352,42163,26192,30929,21046,16734,10862,27139,19882,13865,8983,33506,15631,10369,5916,25860,12695,10442,4416,22531,8568,5656,4094,22893,20076,17637, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到的税费返还(万元),--,9,9,9,--,45,37,35,35,441,314,267,371,277,127,122,110,9,14,8,8,23,8,8,8,20,9,9,6,100,85,85,85,37,52,63, 
 收到的其他与经营活动有关的现金(万元),55,2928,645,462,436,781,430,266,156,1035,699,431,230,479,2743,994,27,786,2422,2210,2177,2294,1476,1086,221,1297,1077,641,25,673,431,89,50,916,336,788, 
 经营活动现金流入小计(万元),31085,80185,36918,20443,10644,39894,30533,22543,10953,64325,59364,42861,26793,31685,23916,17850,10998,27934,22318,16083,11168,35824,17115,11464,6145,27177,13780,11091,4447,23304,9085,5831,4229,23845,20464,18489, 
 购买商品、接受劳务支付的现金(万元),15511,54288,26280,16143,9674,25696,17350,10354,4157,24998,23167,16502,10401,18923,14101,7122,3972,21151,18767,10193,6646,18553,13362,11080,2880,15960,12606,8870,6991,10858,8041,6832,5589,14276,9826,8997, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
