 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),38873,189864,138622,90887,36593,203483,136418,82224,40543,161999,114991,72209,35586,139391,98992,59845,25053,121383,91187,57237,25643,109106,74569,42402,19930,124422,83505,52330,97978,96637,89246, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2929,9679,6681,3790,2171,5925,4264,2562,1091,3899,2961,2209,1066,4713,4050,2742,1391,2862,2455,1749,856,2639,1711,1049,335,3489,2986,1704,2536,1229,1254, 
 收到的其他与经营活动有关的现金(万元),937,1650,1275,893,877,2888,1333,543,518,2115,1246,307,1409,2439,1920,620,1240,1139,1441,596,552,2781,3259,862,848,2189,4211,968,2479,1705,740, 
 经营活动现金流入小计(万元),42739,201193,146578,95570,39642,212296,142015,85330,42152,168012,119197,74725,38062,146543,104961,63207,27684,125384,95083,59582,27052,114526,79539,44313,21112,130100,90702,55002,102993,99571,91239, 
 购买商品、接受劳务支付的现金(万元),31033,144739,94318,64321,30344,128480,92574,60735,26291,107080,75346,50876,21919,98863,65991,41739,19963,80651,60766,40542,20640,86237,57955,40709,22154,96066,61089,42802,68654,59697,69013, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7295,23561,17338,12531,5257,25000,15509,12998,6112,20248,13057,8726,4878,17106,11419,7590,4093,13235,9054,5801,2959,12819,9443,6310,2689,13025,9225,6523,10737,8496,7361, 
 支付的各项税费(万元),4925,15264,11240,7208,3648,14240,9774,5723,2561,10598,7475,4472,1852,8141,5557,2942,1611,7000,4757,2925,1456,5101,3264,2206,1272,5431,3937,2412,3569,3418,3141, 
 支付的其他与经营活动有关的现金(万元),6959,14825,13527,12522,5751,14743,14859,7548,6734,16535,12132,8613,6071,10599,12172,6850,4335,7778,9689,4871,3599,7842,10355,5141,3562,7932,11912,3645,7485,7056,9397, 
 经营活动现金流出小计(万元),50212,198389,136423,96583,45000,182463,132716,87005,41698,154462,108011,72687,34720,134710,95139,59121,30002,108663,84266,54140,28654,112000,81016,54366,29677,122453,86163,55383,90445,78668,88912, 
 经营活动产生的现金流量净额(万元),-7473,2804,10155,-1012,-5358,29833,9299,-1675,455,13551,11187,2038,3341,11834,9822,4087,-2318,16721,10817,5442,-1602,2527,-1478,-10053,-8565,7647,4539,-381,12548,20903,2327, 
 收回投资所收到的现金(万元),--,--,255,255,255,--,--,--,6000,2200,2200,440,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,260,29,8,2,145,54,4,--,20,5,3,0,444,1,--,--,18,9,0,--,17,18,3,--,6,--,3,108,45,97, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,20385,20392,962,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,273, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,188,28,--,11,11,120,177,159,232,528,263,78,45,508,314,305,--,777,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1,260,284,263,257,20530,20445,967,6188,2248,2205,454,11,564,179,159,232,547,273,78,45,525,332,308,0,784,0,3,108,45,370, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20528,72257,53517,26068,19699,61852,45526,27835,12761,43651,32798,18592,10149,24575,21980,14516,6154,27028,19697,14373,7145,26475,22985,11500,7523,26688,16475,9615,17678,10615,8665, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3360,126, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,210,210,168,--,390,--,--,--,--,--,--,--,--,--,--,--,6265,6264,3132,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,5008,--,--,--,--,501,501,501,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),20528,72257,53517,26068,19699,62062,45736,28003,17769,44041,32798,18592,10149,25076,22481,15017,6154,27028,19697,14373,7145,32741,29249,14632,7523,26688,16475,9615,17678,13975,8791, 
 投资活动产生的现金流量净额(万元),-20528,-71997,-53233,-25805,-19441,-41533,-25290,-27037,-11581,-41793,-30592,-18138,-10138,-24512,-22302,-14858,-5921,-26481,-19424,-14296,-7099,-32216,-28917,-14325,-7523,-25904,-16475,-9612,-17570,-13930,-8420, 
 吸收投资收到的现金(万元),--,--,--,--,--,27673,28077,27580,20825,6840,6840,5782,--,54714,913,913,--,--,--,--,--,245,--,--,--,62114,63030,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,245,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),74085,181819,108795,84884,37287,93018,68762,57269,32851,67838,39522,18976,15732,90646,73687,46533,25233,56684,44049,26762,13110,68807,55341,26538,16891,44079,39689,31263,59635,32955,20866, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),74085,181819,108795,84884,37287,120691,96839,84850,53676,74678,46362,24758,15732,145360,74600,47446,25233,56684,44049,26762,13110,69052,55341,26538,16891,106193,102719,31263,59635,32955,20866, 
 偿还债务支付的现金(万元),19619,113927,63807,45315,17766,96215,75793,52251,29679,78526,63796,47435,44191,68951,51443,27685,9636,42049,29832,10444,1500,53349,36188,15571,7281,56228,26515,16428,51158,32757,16281, 
 分配股利、利润或偿付利息所支付的现金(万元),1498,4628,3189,1925,733,7713,7155,1539,885,21956,8444,7707,1041,5309,3255,1992,500,8061,6832,6336,645,7265,5303,2853,474,3436,2778,1976,1872,5296,2247, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,730,732,730,--,6426,153,--,2,137,54,53,56,164,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),21117,119285,67728,47971,18500,110353,83100,53790,30566,100619,72294,55195,45288,74424,54698,29678,10136,50110,36664,16780,2145,60614,41491,18424,7755,59664,29293,18404,53030,38053,18528, 
 筹资活动产生的现金流量净额(万元),52968,62534,41067,36913,18787,10338,13739,31060,23110,-25941,-25932,-30437,-29556,70937,19901,17768,15097,6574,7385,9982,10965,8437,13850,8113,9136,46529,73426,12859,6605,-5098,2338, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,-167,--,749,287,65,--,260,351,243,--,-297,-365,-184,--,17,--,163,--,350,--,--,--,--, 
 现金及现金等价物净增加额(万元),24967,-6659,-2011,10095,-6012,-1362,-2252,2348,11816,-54184,-44589,-46249,-36288,58259,7681,7347,7101,-3186,-1519,763,2079,-21252,-16527,-16264,-6790,28271,61840,2867,1583,1875,-3755, 
 加:期初现金及现金等价物余额(万元),9371,16030,16030,16030,16127,17392,17392,17392,17392,71576,71576,71576,71576,13317,13317,13317,13317,16503,16503,16503,16503,37755,37755,37755,37755,9484,9484,9484,7901,6026,9781, 
 期末现金及现金等价物余额(万元),34338,9371,14020,26125,10115,16030,15140,19740,29208,17392,26987,25326,35288,71576,20998,20664,20418,13317,14984,17267,18582,16503,21228,21491,30966,37755,71324,12351,9484,7901,6026, 
 净利润(万元),--,8758,--,5005,--,16313,--,6373,--,11140,--,5003,--,6279,--,1616,--,3985,--,1910,--,6002,--,1793,--,9159,--,3365,7835,7965,6662, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2990,--,543,--,345,--,1769,--,1638,--,1219,--,1120,--,522,--,366,--,95,--,-13,--,398,--,111,--,504,259,379,241, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,8144,--,4126,--,7969,--,3950,--,6989,--,3341,--,5707,--,2598,--,4939,--,2419,--,3460,--,1711,--,2814,--,1201,2083,2026,1191, 
 无形资产摊销(万元),--,2733,--,1332,--,2660,--,1314,--,3075,--,1219,--,2509,--,1254,--,2476,--,1220,--,2405,--,1194,--,2402,--,1289,2760,2712,2843, 
 长期待摊费用摊销(万元),--,1034,--,315,--,-663,--,198,--,-488,--,10,--,-533,--,12,--,45,--,28,--,-783,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1540,--,27,--,281,--,42,--,22,--,15,--,44,--,10,--,66,--,53,--,37,--,18,--,20,--,10,-0,-10,-23, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-35,--,18,--,-540,--,-321,--,254,--,-630,--,951,--,1654,--,-630,--,-60,--,323,--,582,--,-376,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1672,--,850,--,1856,--,1050,--,2733,--,1394,--,2698,--,827,--,1798,--,1029,--,2276,--,1254,--,2559,--,1148,1884,1724,2070, 
 投资损失(万元),--,1,--,1,--,-112,--,-90,--,-28,--,183,--,-120,--,-159,--,-528,--,-78,--,-508,--,-305,--,-777,--,--,--,--,-17, 
 递延所得税资产减少(万元),--,-632,--,-218,--,-47,--,-580,--,-450,--,-111,--,-218,--,-269,--,-81,--,-8,--,-12,--,-96,--,-72,--,-198,-4,-59,112, 
 递延所得税负债增加(万元),--,5,--,-6,--,-16,--,-14,--,13,--,89,--,-90,--,-171,--,158,--,15,--,-81,--,-94,--,144,--,-31,50,19,-5, 
 存货的减少(万元),--,-6988,--,-3841,--,-1765,--,-1829,--,-1531,--,-919,--,-2265,--,-1516,--,-2848,--,-1393,--,-3290,--,-9992,--,-774,--,-7591,-5256,3514,-3756, 
 经营性应收项目的减少(万元),--,-26508,--,-10974,--,-9294,--,-17340,--,-17774,--,-10475,--,-8683,--,-3054,--,2046,--,-910,--,-8872,--,-6964,--,-5577,--,-5334,-3281,3433,-1683, 
 经营性应付项目的增加(万元),--,10091,--,1809,--,12846,--,3803,--,7958,--,1701,--,4435,--,762,--,4932,--,1121,--,1583,--,446,--,-1985,--,5255,6218,-799,-5307, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2804,--,-1012,--,29833,--,-1675,--,13551,--,2038,--,11834,--,4087,--,16721,--,5442,--,2527,--,-10053,--,7647,--,-381,12548,20903,2327, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),34338,9371,14020,26125,10115,16030,15140,19740,29208,17392,26987,25326,35288,71576,20998,20664,20418,13317,14984,17267,18582,16503,21228,21491,30966,37755,71324,12351,9484,7901,6026, 
 现金的期初余额(万元),9371,16030,16030,16030,16127,17392,17392,17392,17392,71576,71576,71576,71576,13317,13317,13317,13317,16503,16503,16503,16503,37755,37755,37755,37755,9484,9484,9484,7901,6026,9781, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),24967,-6659,-2011,10095,-6012,-1362,-2252,2348,11816,-54184,-44589,-46249,-36288,58259,7681,7347,7101,-3186,-1519,763,2079,-21252,-16527,-16264,-6790,28271,61840,2867,1583,1875,-3755, 

