 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),31466,18264,6605,50545,31834,18749,7875,35388,24066,10204,14853,9095,4222, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),969,689,--,1080,731,207,48,1052,453,125,550,33,--, 
 收到的其他与经营活动有关的现金(万元),1255,1239,967,1486,1192,764,645,1526,741,242,324,84,40, 
 经营活动现金流入小计(万元),33690,20192,7572,53111,33757,19720,8568,37965,25260,10571,15727,9211,4262, 
 购买商品、接受劳务支付的现金(万元),31411,21538,12243,30976,21797,14328,6347,20391,13293,6872,9344,5041,3598, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6449,4379,2479,6986,5354,3602,1872,5117,3631,1853,2664,1565,835, 
 支付的各项税费(万元),3267,2169,1278,4133,2686,1498,854,3722,1970,886,1340,684,234, 
 支付的其他与经营活动有关的现金(万元),6083,3890,2055,5535,4050,2632,1801,4286,2802,1733,2621,1703,662, 
 经营活动现金流出小计(万元),47209,31977,18056,47630,33887,22061,10874,33516,21696,11345,15969,8993,5330, 
 经营活动产生的现金流量净额(万元),-13519,-11785,-10484,5481,-130,-2341,-2306,4449,3564,-774,-242,218,-1068, 
 收回投资所收到的现金(万元),12110,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),126,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,--,--,--,--,--,--,--,7,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,-0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,600,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12237,0,0,0,0,0,0,0,7,0,0,600,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3519,2642,1170,1534,534,387,31,530,1006,672,494,304,180, 
 投资所支付的现金(万元),18110,12110,--,--,--,--,--,--,470,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,145,28,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,600, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),21629,14752,1170,1534,534,387,31,530,1476,672,639,332,780, 
 投资活动产生的现金流量净额(万元),-9392,-14752,-1170,-1534,-534,-387,-31,-530,-1470,-672,-639,268,-780, 
 吸收投资收到的现金(万元),6330,6330,--,32524,--,--,--,176,--,--,2900,145,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,176,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,3490,1500,1500,1500,2000,5000,3000,4592,3447,2300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2785,2785,2391,1314,1314,1314,1314,807,1454,1454,464,50,--, 
 筹资活动现金流入小计(万元),9116,9116,2391,37328,2814,2814,2814,2983,6454,4454,7956,3642,2300, 
 偿还债务支付的现金(万元),2500,1500,1500,2000,--,1000,1000,2820,6101,2411,3922,2166,330, 
 分配股利、利润或偿付利息所支付的现金(万元),2499,2483,43,150,105,59,28,210,281,156,183,19,13, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3626,3555,2875,2414,1331,1446,974,1314,807,1058,1454,464,50, 
 筹资活动现金流出小计(万元),8625,7538,4418,4565,1437,2505,2002,4344,7188,3624,5560,2649,393, 
 筹资活动产生的现金流量净额(万元),491,1578,-2027,32763,1377,309,812,-1361,-734,830,2396,993,1907, 
 汇率变动对现金及现金等价物的影响(万元),-174,-91,-15,143,19,30,-14,46,-9,6,-1,--,--, 
 现金及现金等价物净增加额(万元),-22593,-25051,-13696,36853,733,-2389,-1539,2604,1351,-610,1514,1479,59, 
 加:期初现金及现金等价物余额(万元),44380,44380,44380,7527,7527,7527,7527,4923,3572,3572,2058,580,521, 
 期末现金及现金等价物余额(万元),21787,19329,30684,44380,8260,5138,5988,7527,4923,2962,3572,2058,580, 
 净利润(万元),--,3662,--,7233,--,3786,--,6752,4253,1516,3332,2663,449, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,708,--,1114,--,441,--,552,356,146,193,58,12, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,100,--,131,--,81,--,111,92,88,65,97,14, 
 无形资产摊销(万元),--,46,--,80,--,39,--,83,37,--,5,--,--, 
 长期待摊费用摊销(万元),--,20,--,81,--,38,--,74,62,--,65,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,1,--,1,--,2,3,--,0,0,9, 
 固定资产报废损失(万元),--,-0,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,157,--,8,--,29,--,164,290,150,183,20,13, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-191,--,-254,--,-140,--,-220,-38,27,-289,-160,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,448,--,-3656,--,-3039,--,-2622,-1291,-1375,-1653,-1024,-789, 
 经营性应收项目的减少(万元),--,-12043,--,-7495,--,-7717,--,-7852,-1488,-993,-5706,-5553,-615, 
 经营性应付项目的增加(万元),--,-4695,--,8240,--,4140,--,7404,1287,-332,3562,4117,-162, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,0,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-11785,--,5481,--,-2341,--,4449,3564,-774,-242,218,-1068, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21787,19329,30684,44380,8260,5138,5988,7527,4923,2962,3572,2058,580, 
 现金的期初余额(万元),44380,44380,44380,7527,7527,7527,7527,4923,3572,3572,2058,580,521, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-22593,-25051,-13696,36853,733,-2389,-1539,2604,1351,-610,1514,1479,59, 

