 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),234968,257763,-13616,869689,684676,467940,108178,478400,402127,87606,462115,1134609, 
 向中央银行借款净增加额(万元,40305,38215,20976,14327,7182,1787,0,--,--,--,--,4000, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),232628,153265,76579,287196,212696,142195,71308,320587,242411,330117,308357,222073, 
 拆入资金净增加额(万元),--,--,3450,--,--,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,36848,20204,--,62344,1644,369756,309683,--,23108,124400, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),12439,85827,38306,4302,13604,36627,27215,8671,12313,11743,9807,2562, 
 经营活动现金流入小计(万元),656816,665858,162542,1299106,991595,824280,208345,1256684,966535,539807,803387,1487644, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),342367,252699,150089,501059,424668,284396,96355,360199,266858,455063,383951,332805, 
 存放中央银行和同业款项净增加额(万元),--,--,-107454,290098,113539,66666,23003,--,14959,--,196054,415588, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),83049,56734,34869,103876,82959,60599,40352,117793,92853,107743,103379,63556, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),40146,29257,18497,46126,37017,26073,14097,42994,17546,40465,34220,27375, 
 支付的各项税费(万元),22316,13952,8015,21594,17724,13345,4247,38545,26790,34683,43627,29469, 
 支付的其他与经营活动有关的现金(万元),76221,33676,15794,34608,34377,16560,8038,27342,51855,25723,23620,18769, 
 经营活动现金流出小计(万元),704896,585800,139865,1044976,805577,497616,78488,708918,718381,886809,799448,1039154, 
 经营活动产生的现金流量净额(万元),-48081,80059,22676,254130,186018,326664,129858,547766,248153,-347002,3939,448491, 
 收回投资所收到的现金(万元),790512,554202,347246,790632,743754,717131,372914,99504,99080,214486,150762,80361, 
 取得投资收益所收到的现金(万元),81394,39715,28255,41878,30898,33586,10086,34374,23786,28210,26391,16364, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,5,3,52,345,47,13,21,120,751,856,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),871906,593921,375505,832562,774997,750765,383013,133898,122987,243447,178009,96733, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),26636,22099,6217,20742,17470,9546,2674,12030,7711,22862,21616,12843, 
 投资所支付的现金(万元),1377691,932798,515419,993341,946426,637153,385879,672043,401087,237511,255960,80776, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1404327,954897,521636,1014083,963896,646699,388553,684072,408798,260373,277576,93619, 
 投资活动产生的现金流量净额(万元),-532420,-360976,-146132,-181521,-188899,104066,-5540,-550174,-285812,-16926,-99567,3114, 
 吸收投资收到的现金(万元),--,--,--,71647,--,--,--,--,--,--,--,520, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),263113,34866,29879,149594,149594,149594,49865,49791,29980,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),263113,34866,29879,221241,149594,149594,49865,49791,29980,0,0,520, 
 偿还债务支付的现金(万元),35023,35023,0,200000,199738,100000,50000,--,--,--,40000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6973,7084,370,10190,10190,10184,10182,12602,12602,24860,20839,8513, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),41996,42107,370,210190,209928,110184,60182,12602,12602,24860,60839,8513, 
 筹资活动产生的现金流量净额(万元),221117,-7241,29509,11051,-60334,39410,-10317,37190,17379,-24860,-60839,-7993, 
