 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),39475,82684,56875,36313,20374,62381,45362,30508,18477,70380,72583,46293,26975,64549,59421,35905,16886,54362,48960,32442,17401,58805,40378,25093,11439,70579,27538,44939,37446,39119, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),65,192,168,116,66,37,20,16,5,50,46,44,25,203,186,109,54,130,86,29,8,192,181,155,61,444,217,330,411,348, 
 收到的其他与经营活动有关的现金(万元),518,361,1286,174,397,302,985,421,246,518,680,590,174,665,1015,954,631,390,624,532,390,567,1206,766,241,148,162,256,66,599, 
 经营活动现金流入小计(万元),40058,83237,58330,36604,20837,62720,46366,30945,18729,70948,73309,46927,27174,65417,60621,36969,17571,54881,49670,33002,17799,59564,41766,26013,11741,71171,27917,45525,37923,40066, 
 购买商品、接受劳务支付的现金(万元),25171,41950,33950,20424,9955,30234,21333,14449,8741,35079,46729,32172,18145,41394,43500,27247,14301,35815,34256,23434,11306,41170,27456,16553,8751,53826,20693,33785,22874,27607, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7220,17086,9950,6788,4290,9690,7985,5688,3435,9926,6466,4612,2900,7153,5193,3614,2083,5276,3899,2782,1913,4023,3847,2710,2153,4475,2509,3710,3238,3232, 
 支付的各项税费(万元),2012,10143,6672,3766,1019,8051,6171,4077,1320,7091,5399,3556,1465,5719,3957,2396,686,4979,4792,3184,1613,4453,4756,3191,1391,4139,1539,3024,2633,2731, 
 支付的其他与经营活动有关的现金(万元),4890,14454,11964,6970,4398,12209,8326,5002,2652,9238,6963,4466,2320,8499,6334,4179,1788,6854,4881,3019,1758,5041,4216,3245,2993,4934,2314,4670,3620,4775, 
 经营活动现金流出小计(万元),39294,83633,62536,37949,19662,60183,43815,29217,16148,61334,65557,44806,24831,62765,58985,37436,18858,52923,47828,32419,16590,54687,40275,25699,15288,67373,27054,45189,32365,38346, 
 经营活动产生的现金流量净额(万元),764,-396,-4206,-1345,1175,2537,2551,1728,2581,9614,7753,2121,2343,2652,1636,-467,-1287,1958,1841,583,1209,4877,1491,314,-3548,3798,863,336,5558,1720, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,239, 
 取得投资收益所收到的现金(万元),--,1,1,--,--,1,--,--,--,1,1,--,--,1,1,--,--,1,1,--,--,1,--,--,--,1,--,1,1,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,49,19,19,--,44,2,1,--,6,10,10,4,5,3,3,--,6,--,--,--,22,41,34,--,--,--,1,15,64, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,301,301,320,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,250,570,723, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,49,20,19,0,45,2,1,0,7,11,10,4,6,4,3,0,7,1,0,0,22,41,34,0,302,301,572,586,1027, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2182,4859,2706,2507,1131,1208,1257,831,463,3076,2555,2265,1529,10251,9599,7731,4761,12219,6786,4525,2689,3590,1746,1039,379,720,949,1641,3337,4624, 
 投资所支付的现金(万元),--,100,100,100,--,1200,1200,1200,--,2045,1023,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5391,799,799,599,--,--,--,--,--,--,--,--,--,--,--,--,--,65,-55,-55,323,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139,--,--,--,--,--,--,75,--, 
