 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),233190,808839,527110,317234,164776,536824,370854,219237,101873,173615,77646,50186,19133,132689,100288,74461,31451,222961,162698,104562,37646,196886,131731,86819,47119,107124,93166,73808,9654,52027,34318,19381,8072,202651,96028,53436,27352,183713,132561,80014,43196,188006,138460,89357,46307,201471,151361,113049,62443, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 收到的税费返还(万元),2,14,14,3,46,65,66,40,--,46,46,25,9,--,--,--,--,--,--,--,--,--,67,0,--,369,306,188,38,62,60,0,4,176,168,152,144,450,442,450,--,131,114,0,--,0,0,0,--, 
 收到的其他与经营活动有关的现金(万元),5117,10555,1907,941,819,2891,3642,3246,2180,7015,3661,2891,6524,1801,2341,1920,4645,11561,2823,2775,4527,5118,10276,6371,8400,36891,55957,34567,3171,20164,22378,6409,953,21780,6206,4859,3830,7692,8201,5257,710,7394,3157,2030,5573,6181,23420,16065,4771, 
 经营活动现金流入小计(万元),238309,819408,529032,318178,165641,539780,374562,222523,104053,180676,81353,53103,25667,134490,102630,76381,36097,234522,165521,107337,42173,202004,142074,93190,55519,144384,149429,108563,12863,72253,56757,25790,9029,224607,102403,58447,31326,191855,141204,85721,43906,195531,141731,91387,51880,207652,174781,129114,67213, 
 购买商品、接受劳务支付的现金(万元),179256,695815,448733,242394,103245,502541,339850,206212,87330,110399,36137,26352,14503,41645,25660,16355,10703,73787,61605,39346,17905,121324,105898,87926,18543,121653,89359,41726,6557,80772,91268,75855,64191,137571,72699,43998,26709,147134,110358,66209,38067,133736,95464,58761,24069,166944,131644,95351,49845, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),11491,29646,23284,16168,10754,24551,16889,11684,7088,16928,12225,8513,5159,16194,12580,9261,4965,14725,11517,7670,4351,13558,10616,7312,4463,9925,7208,4515,2481,5007,3456,2092,1036,7174,3794,2708,1688,6671,4863,3090,2507,8280,6122,3968,2300,10829,8297,6454,3804, 
 支付的各项税费(万元),7642,29289,18353,13657,7567,26990,17691,13094,6487,25233,19795,15470,4087,37329,35164,22681,7488,26604,22117,16364,5234,30722,18245,12107,2833,19667,15124,12580,2482,5876,4600,3463,610,13100,2149,1782,974,4584,3009,1917,1074,8623,6167,5254,2939,8287,6950,6008,3241, 
