 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),21095,13971,5546,28429,19365,13990,--,20537,17499,13555,12438, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),765,642,364,570,244,227,--,566,577,646,450, 
 收到的其他与经营活动有关的现金(万元),256,211,7,199,89,71,--,787,163,314,730, 
 经营活动现金流入小计(万元),22116,14824,5918,29197,19699,14288,--,21889,18239,14515,13618, 
 购买商品、接受劳务支付的现金(万元),16416,9539,4212,13645,10493,8271,--,11940,9730,3730,6708, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5303,3521,2105,5292,3961,2611,--,4087,3228,2109,1674, 
 支付的各项税费(万元),2314,1676,432,2608,1825,1065,--,2599,1303,1426,1278, 
 支付的其他与经营活动有关的现金(万元),1351,802,303,1947,1096,594,--,1983,1613,1653,1546, 
 经营活动现金流出小计(万元),25384,15538,7052,23492,17376,12540,--,20610,15874,8917,11205, 
 经营活动产生的现金流量净额(万元),-3269,-714,-1135,5705,2323,1747,508,1279,2366,5597,2413, 
 收回投资所收到的现金(万元),16200,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),55,--,--,--,--,--,--,--,--,--,442, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16255,0,0,0,0,0,--,0,0,0,442, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2749,1642,285,258,145,116,--,1458,4737,87,222, 
 投资所支付的现金(万元),39500,--,--,--,--,--,--,95,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,7,81, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),42249,1642,285,258,145,116,--,1553,4737,94,302, 
 投资活动产生的现金流量净额(万元),-25994,-1642,-285,-258,-145,-116,-18,-1553,-4737,-94,140, 
 吸收投资收到的现金(万元),32710,32710,--,--,--,--,--,--,3000,--,400, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1500,500,--,2200,1200,500,--,2800,2300,3000,2800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),34210,33210,0,2200,1200,500,--,2800,5300,3000,3200, 
 偿还债务支付的现金(万元),1525,717,108,1933,1525,217,--,2625,3000,2500,1500, 
 分配股利、利润或偿付利息所支付的现金(万元),967,939,712,917,891,862,--,858,1162,2378,1487, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),774,359,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3266,2014,820,2850,2416,1079,--,3483,4162,4878,2987, 
