 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),31269,14008,132705,50496,29838,11914,85358,28527,14891,5254,50357,18031,10108,4707,39959,16961,9360,2999,31509,13334,7109,2036,28351,12630,7050,2561,23407,11698,5923,2894,20285,8607,5096,1858,14120,7598,11753,7568,5037, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),168,128,2437,1786,1254,171,1309,839,624,159,1705,1094,665,91,1473,935,399,--,809,559,452,299,699,203,--,--,883,209,209,--,975,638,207,158,446,388,418,317,183, 
 收到的其他与经营活动有关的现金(万元),4609,2089,10501,7640,5064,3133,7940,3128,2081,578,2249,6164,1638,702,822,1998,1072,208,1750,1716,1466,1040,2216,1006,498,161,1013,669,408,217,1075,1124,713,247,911,405,742,592,418, 
 经营活动现金流入小计(万元),36046,16225,145643,59922,36157,15218,94607,32494,17596,5991,54311,25289,12410,5500,42254,19894,10830,3207,34068,15609,9027,3375,31266,13839,7548,2723,25303,12576,6541,3111,22335,10368,6016,2263,15477,8391,12912,8476,5637, 
 购买商品、接受劳务支付的现金(万元),18254,9909,30205,21919,15550,9241,19082,12438,8553,4167,13890,9719,7138,4191,10403,7414,5500,2549,8830,6734,5029,1892,6157,4691,3523,2203,6177,4668,2979,2018,5799,2943,2210,1435,3277,1873,4962,1681,1354, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),26555,17026,45818,33164,21587,11462,26177,15115,9816,5760,13668,9599,6631,3994,11231,8429,6072,3748,11399,7773,5424,2976,12684,9493,7235,4282,10689,8040,5333,3088,8067,5321,3652,1878,6008,4742,3970,2574,1788, 
 支付的各项税费(万元),5875,3757,8511,4790,3923,2258,5386,3311,2287,1693,3854,2653,2007,1274,3539,2740,2133,921,2148,1605,1033,722,2383,1778,1449,777,2152,1566,1099,683,1601,1139,844,454,1293,875,1042,552,458, 
