 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),4762009,3437747,877705,4267156,3529966,2249272,749685,3151532,2266101,1498890,588059,3004805,2286846,1618291,889572,3600430,2680844,1859073,708021,4496901,3347040,2278038,1085830,4599198,3531829,2162850,1043364,4005641,3795994,2522684,998314,3647953,3212996,2186230,1082523,3492708,2937320,2019901,984539,3853707,3370376,2071117,906315,2848935,2097980,1226093,585199,1944366,1351659,888563,387457, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 收到的税费返还(万元),37201,31030,16109,60939,31912,2,1,92,3,2,1,139,54,14,42,111,19,9,13,48,243,113,26,13444,9577,9577,9516,31144,8294,8294,4689,759,862,--,12,4474,4474,4474,0,92,60,60,--,13726,14096,7236,--,2529,116,116,570, 
 收到的其他与经营活动有关的现金(万元),37408,29781,6918,40417,90669,59171,50599,102336,101526,81532,45859,234131,124088,45054,10907,27440,24570,15799,8790,22199,14372,9524,7489,25789,10991,7189,5387,19577,7315,3126,1425,5439,20847,14011,2576,9214,26230,17420,1678,25606,10526,7605,214,13892,18469,2873,5694,16650,6970,4567,3845, 
 经营活动现金流入小计(万元),4836618,3498559,900732,4368512,3652547,2308445,800285,3253959,2367629,1580424,633918,3239075,2410987,1663359,900521,3627981,2705434,1874880,716824,4519149,3361655,2287674,1093345,4638431,3552397,2179616,1058266,4056362,3811604,2534104,1004428,3654151,3234705,2200241,1085111,3506396,2968024,2041795,986217,3879406,3380962,2078782,906529,2876553,2130546,1236203,590893,1963545,1358745,893246,391872, 
 购买商品、接受劳务支付的现金(万元),3936186,3056553,657419,3170905,2962767,1815468,592821,2149242,1521070,897553,490898,2808451,1869810,911612,690774,2783602,1968911,1457149,691084,3228168,2537904,1990661,956259,3581598,2947982,1925322,1045966,3331787,3041669,1990474,913116,2939972,2676541,1571162,867439,2720134,2495697,1415332,974705,3269524,3032568,1723741,1014754,2201958,1616503,1081776,441456,1782094,1235553,855226,436323, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 支付给职工以及为职工支付的现金(万元),289671,184446,84930,360252,232096,170558,80404,353493,241377,175880,84545,366163,261884,175182,90015,369011,240871,182227,76557,378906,252443,173586,71372,331878,237571,153274,60377,300533,197307,138304,49622,264835,160521,119215,36764,221722,152110,110074,38410,217181,141133,103359,31308,118084,27945,18162,9760,34873,23007,14004,2235, 
 支付的各项税费(万元),76051,35791,12354,49414,33260,25706,8588,62180,53643,45047,30923,136498,114077,64629,40693,160502,141701,122383,84865,173455,81503,45056,38657,168800,116953,105780,6048,133821,115994,97600,21342,186067,129002,164314,46230,244440,206189,125753,56859,259176,256428,174970,43373,112802,54000,9573,7646,79347,46919,22091,1418, 
 支付的其他与经营活动有关的现金(万元),42238,32654,12177,55044,35475,23509,10313,42962,39892,25518,4114,25443,42007,14538,7951,18409,29699,16943,7022,23721,41082,15133,2331,7140,18538,4104,4316,2866,27087,17544,7959,39599,22966,15107,8929,35523,16900,9191,11953,47127,65636,46578,32031,75308,23314,19112,9706,33237,22992,19199,3266, 
 经营活动现金流出小计(万元),4344146,3309444,766880,3635615,3263597,2035240,692126,2607877,1855982,1143998,610480,3336555,2287779,1165961,829432,3331524,2381182,1778702,859528,3804250,2912932,2224437,1068620,4089416,3321045,2188480,1116706,3769008,3382059,2243923,992040,3430473,2989030,1869798,959363,3221819,2870895,1660349,1081926,3793008,3495765,2048648,1121466,2508152,1721763,1128623,468567,1929550,1328471,910520,443243, 
 经营活动产生的现金流量净额(万元),492471,189115,133853,732897,388950,273205,108159,646082,511647,436426,23438,-97480,123208,497398,71089,296457,324252,96179,-142704,714899,448723,63238,24725,549016,231351,-8863,-58440,287354,429545,290181,12388,223678,245675,330443,125749,284577,97129,381446,-95709,86398,-114803,30134,-214937,368401,408783,107580,122326,33995,30274,-17274,-51370, 
 收回投资所收到的现金(万元),--,--,--,1237,1237,1237,--,1,1,1,1,18876,--,131,--,--,800,--,--,--,--,--,--,--,--,--,--,1000,701100,510100,--,60000,262000,60000,--,2195,216321,58321,0,--,--,--,--,--,--,0,--,23,0,--,0, 
 取得投资收益所收到的现金(万元),220,155,--,173,133,1,0,75,92,39,1,1582,160,--,--,1470,290,241,40,443,134,84,--,500,98,56,--,1854,1830,964,108,2478,1532,1461,474,586,324,202,0,46,44,27,--,45,--,0,--,30,23,23,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,44,--,--,--,192,--,--,--,970,960,960,--,1621,458,458,--,1229,1229,1229,--,13990,100,100,--,145,506,454,--,624,257,201,--,4735,7301,1,0,59,307,307,--,13,9,6,--,--,0,--,90, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,20356,20377,20356,--,317,18876,18876,--,471,--,--,--,87,28,28,--,11254,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 投资活动现金流入小计(万元),220,155,0,1454,1370,1239,0,20624,20469,20396,2,21744,19996,19967,0,3562,1548,699,40,1759,1392,1342,0,25744,198,156,0,2999,703436,511518,108,63102,263788,61662,474,7515,223946,58523,0,105,351,334,--,58,9,6,--,53,23,23,90, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),183611,83870,48180,72915,51635,20359,72119,797287,746357,713759,660504,2479589,291554,271329,32364,258738,249145,223142,120258,1607510,900883,293401,156272,995104,661105,451540,134266,413110,288705,159261,64650,203177,150824,88595,26394,180310,212464,183443,5231,374257,169875,148242,31348,481822,458498,127136,22562,117029,78319,56065,5413, 
 投资所支付的现金(万元),--,--,--,1237,1237,1237,--,103,103,103,103,21530,2291224,1470000,--,17640,600,600,--,33040,1194,--,270000,--,--,--,--,7500,856320,586600,150000,17500,279500,38000,--,70000,249600,62000,0,3468,200,200,1268,--,--,0,--,--,0,--,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,64817,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24482,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,-15433,--,0,--,--,0,--,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,205,500,500,--,61250,0,--,--,--,--,--,--,--,--,0,0,--,--,--,--,2950,--,0,--,--,0,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,--,0,--,0, 
 投资活动现金流出小计(万元),183611,83870,48180,74152,52872,21596,72119,797390,746460,713862,660607,2565936,2582778,1741329,32364,276378,249745,223742,120258,1640550,902076,293401,426272,995309,661605,452040,134266,506342,1145025,745861,214650,220677,430324,126595,26394,250310,462064,245443,5231,377725,170075,148442,32616,469340,458498,127136,22562,117029,78319,56065,5413, 
