 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),23544,15873,7450,28986,21782,14930,8639,35232,26566,17034,9613,34067,28444,37217,35259, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),387,259,82,476,281,137,157,166,157,87,32,--,98,182,97, 
 收到的其他与经营活动有关的现金(万元),450,442,417,463,454,302,2,11,8,27,23,179,832,35,21, 
 经营活动现金流入小计(万元),24382,16574,7949,29925,22517,15369,8797,35408,26731,17148,9667,34246,29373,37434,35376, 
 购买商品、接受劳务支付的现金(万元),19671,13909,6804,21814,15143,10223,5591,26431,19885,12996,8057,26295,21135,24805,23896, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1262,1131,496,1848,1388,975,451,1728,1296,944,484,1617,1488,1840,1367, 
 支付的各项税费(万元),1841,1030,492,1876,1659,1203,803,2849,2572,2155,1221,2417,868,3519,3876, 
 支付的其他与经营活动有关的现金(万元),1315,768,441,1591,1403,798,334,1626,1209,761,354,1583,1493,1369,1475, 
 经营活动现金流出小计(万元),24089,16839,8233,27129,19593,13199,7178,32634,24962,16857,10115,31911,24984,31534,30615, 
 经营活动产生的现金流量净额(万元),293,-265,-284,2796,2925,2170,1619,2774,1770,292,-448,2335,4389,5900,4762, 
 收回投资所收到的现金(万元),4000,4000,4000,6000,3000,--,--,--,--,--,--,57,--,--,--, 
 取得投资收益所收到的现金(万元),61,50,50,31,17,13,--,3,3,3,--,103,19,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,38,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4061,4050,4050,6031,3017,13,0,3,3,3,0,160,19,38,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7766,5495,3163,5988,3783,1993,880,2012,822,644,451,1756,3561,5700,2387, 
 投资所支付的现金(万元),8500,2000,--,10000,9000,--,--,--,--,--,--,600,82,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16266,7495,3163,15988,12783,1993,880,2012,822,644,451,2356,3643,5700,2387, 
 投资活动产生的现金流量净额(万元),-12205,-3445,887,-9957,-9766,-1980,-880,-2009,-819,-641,-451,-2196,-3624,-5662,-2387, 
 吸收投资收到的现金(万元),--,--,--,14053,12053,--,--,--,--,--,--,--,--,--,3320, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12500,5500,--,1000,1000,1000,1000,2000,--,--,--,2000,2000,5000,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),12500,5500,0,15053,13053,1000,1000,2000,0,0,0,2000,2000,5000,5320, 
 偿还债务支付的现金(万元),--,--,--,3000,3000,--,--,2000,--,--,--,2000,3000,4000,4340, 
 分配股利、利润或偿付利息所支付的现金(万元),672,3,--,102,102,67,31,1207,1180,61,31,1116,930,1159,2330, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,5209,2959,2422,2422,59,20,20,--,96,64,159,35, 
 筹资活动现金流出小计(万元),672,3,0,8311,6061,2488,2453,3265,1200,81,31,3212,3993,5318,6705, 
 筹资活动产生的现金流量净额(万元),11828,5497,0,6741,6991,-1488,-1453,-1265,-1200,-81,-31,-1212,-1993,-318,-1385, 
 汇率变动对现金及现金等价物的影响(万元),-29,-0,-0,1,-1,-0,-0,0,-0,-0,-0,-0,-0,-0,-3, 
 现金及现金等价物净增加额(万元),-113,1787,603,-418,149,-1298,-714,-500,-250,-431,-929,-1074,-1228,-80,986, 
