 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),199860,135209,82800,285462,198501,121721,63788,181945,105023,66471,40663,156575,122837,81023,39787,111374,94265,59232,30442,95967,69388,53415,21047,96694,66757,58355,20161,85788,55840,35090,78991,51014,61435, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2409,2377,760,972,2623,2571,1161,780,1347,6292,5202,574,563,334,203,233,319,203,113,297,440,169,95,693,661,302,40,580,333,203,247,32,601, 
 经营活动现金流入小计(万元),202269,137585,83560,286434,201123,124292,64950,182726,106369,72763,45865,157149,123400,81357,39990,111606,94584,59435,30555,96264,69828,53584,21142,97388,67418,58656,20201,86368,56174,35294,79238,51046,62036, 
 购买商品、接受劳务支付的现金(万元),199239,131895,88667,257990,179352,106959,61505,169875,96948,60551,45349,149462,122924,75412,41104,92045,91071,56946,31148,106052,78039,61922,28964,88049,64432,55925,24674,74005,55511,32438,65877,44539,53750, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3547,2534,1341,5226,3554,2071,1062,4121,2795,2045,991,4020,2513,1879,944,4549,3002,1895,932,3507,2424,1487,667,2463,1564,1003,553,1875,1156,717,1150,1035,1040, 
 支付的各项税费(万元),9375,2611,2798,9744,6958,4707,1889,10714,6838,4632,2630,8564,6479,4154,1536,8303,4732,5089,1535,7546,5583,3855,1225,6033,4812,3131,568,5023,4041,2509,3980,2467,2657, 
 支付的其他与经营活动有关的现金(万元),4233,4080,2670,7133,5585,5086,4470,3341,1882,2264,400,3222,3249,1423,698,3391,1890,1374,609,3371,3009,1579,1084,2122,2542,1790,676,2828,1689,1326,951,1017,2242, 
 经营活动现金流出小计(万元),216394,141120,95476,280091,195449,118824,68925,188051,108464,69492,49371,165268,135165,82868,44282,108288,100696,65304,34225,120477,89055,68843,31940,98668,73350,61850,26470,83731,62398,36990,71958,49059,59689, 
 经营活动产生的现金流量净额(万元),-14125,-3535,-11916,6343,5674,5468,-3975,-5325,-2094,3272,-3506,-8119,-11766,-1511,-4292,3318,-6112,-5869,-3670,-24213,-19227,-15259,-10798,-1281,-5932,-3194,-6269,2637,-6224,-1697,7280,1988,2347, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),206,134,79,284,169,72,12,119,74,16,8,272,211,146,72,759,558,413,159,434,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,1,--,--,--,283,281,277,277,14,0,--,--,2,0,0,--,0,0,0,0,2,2,2,11,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),8000,3000,8000,--,--,--,--,3000,--,--,--,--,--,--,--,3800,--,100,--,31724,23532,23315,14694,967,9382,9382,115,136,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8206,3134,8079,284,169,72,12,3119,74,16,8,555,493,424,349,5074,1058,1013,159,32160,23532,23315,14694,967,9382,9382,116,138,2,2,11,5,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4494,2730,2261,14925,6750,5479,4447,17175,5392,3172,1187,7410,5662,4328,2853,8400,6087,2707,1316,4654,3228,2032,806,975,688,492,349,1606,329,218,305,189,519, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,26498,20300,17500,12595,10000,--,--,--,--,--,--,--,500,500,500,500,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13940,13946,13946,--,--,--,--,270,665,--, 
 支付的其他与投资活动有关的现金(万元),50,--,5000,8000,8000,15000,10000,--,2500,3000,3000,3000,16770,10000,8300,--,12500,--,11100,3800,13100,9300,--,3731,4400,--,--,27300,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4544,2730,7261,22925,14750,20479,14447,43672,28192,23672,16781,20410,22432,14328,11153,8400,18587,2707,12416,8954,16828,11832,1306,18645,19034,14438,349,28906,329,218,575,854,519, 
 投资活动产生的现金流量净额(万元),3662,404,818,-22640,-14581,-20407,-14435,-40553,-28118,-23656,-16773,-19855,-21939,-13904,-10804,-3326,-17529,-1694,-12257,23205,6704,11483,13388,-17678,-9652,-5056,-234,-28768,-328,-216,-563,-848,-519, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,83148,83350,82860,--,95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,57100,57100,--,--,--,538, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,490,490,--,--,95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),68500,53500,18000,68000,55815,33000,--,67000,61000,53000,25000,36000,29000,16000,3000,15900,10900,5900,--,13000,--,--,--,--,--,--,--,2500,2500,2500,3000,7000,4900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),68500,53500,18000,68000,55815,33000,0,150148,144350,135860,25000,36095,29000,16000,3000,15900,10900,5900,0,13000,0,0,0,0,0,0,0,59600,59600,2500,3000,7000,5438, 
 偿还债务支付的现金(万元),46000,38000,9815,48000,22000,17000,--,75000,61500,24000,6000,15900,10900,5900,--,13000,8000,--,--,--,--,--,--,--,--,--,--,5500,3000,3000,3000,6900,4750, 
 分配股利、利润或偿付利息所支付的现金(万元),7676,1479,454,5675,4592,652,296,3965,3605,3067,588,2685,2190,528,261,2056,1198,405,142,1299,520,--,--,960,960,--,--,151,76,63,135,186,101, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,14,14,--,--,--,--,--,--,111,15,--,--,6,5,--,429,394,394,--,334,--,--,220,--,--, 
 筹资活动现金流出小计(万元),53676,39479,10268,53675,26592,17652,296,78965,65118,27081,6588,18585,13090,6428,261,15056,9309,420,142,1299,526,5,0,1389,1354,394,0,5985,3076,3063,3355,7086,4851, 
 筹资活动产生的现金流量净额(万元),14824,14021,7732,14325,29222,15348,-296,71182,79232,108779,18412,17510,15910,9572,2739,844,1591,5480,-142,11701,-526,-5,0,-1389,-1354,-394,0,53615,56524,-563,-355,-86,587, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),4361,10890,-3366,-1973,20316,410,-18707,25304,49019,88395,-1867,-10464,-17794,-5844,-12357,835,-22050,-2083,-16069,10693,-13049,-3781,2590,-20347,-16937,-8643,-6503,27484,49972,-2476,6362,1053,2415, 
 加:期初现金及现金等价物余额(万元),43795,43795,43795,45767,45767,45767,45767,20463,20463,20463,20463,30928,30928,30928,30928,30093,30093,30093,30093,19399,19399,19399,19399,39746,39746,39746,39746,12262,13212,13212,6851,4847,2432, 
 期末现金及现金等价物余额(万元),48155,54685,40429,43795,66083,46177,27061,45767,69483,108858,18596,20463,13134,25084,18571,30928,8043,28010,14023,30093,6350,15618,21989,19399,22809,31103,33243,39746,63184,10737,13212,5901,4847, 
 净利润(万元),--,10241,--,14882,--,8230,--,9226,--,5382,--,6481,--,3809,--,5479,--,3242,--,8099,--,5003,--,7357,--,4528,--,6832,--,3264,6031,1461,2208, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3257,--,8373,--,2579,--,8451,--,3161,--,3918,--,645,--,2972,--,593,--,1503,--,1288,--,3427,--,1659,--,2202,--,799,-156,903,77, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2493,--,4821,--,1781,--,3540,--,583,--,864,--,388,--,274,--,487,--,959,--,472,--,582,--,88,--,197,--,90,209,173,152, 
 无形资产摊销(万元),--,170,--,145,--,61,--,76,--,17,--,47,--,25,--,48,--,24,--,37,--,19,--,37,--,18,--,34,--,16,32,11,1, 
 长期待摊费用摊销(万元),--,490,--,832,--,470,--,811,--,447,--,711,--,276,--,67,--,34,--,67,--,34,--,64,--,31,--,63,--,58,9,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,0,--,--,--,11,--,4,--,-211,--,--,--,4,--,3,--,2,--,1,--,-2,--,-2,-1,-4,--, 
 固定资产报废损失(万元),--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1266,--,2417,--,728,--,2165,--,1267,--,1485,--,528,--,856,--,420,--,-321,--,-238,--,-894,--,-657,--,151,--,63,135,186,101, 
 投资损失(万元),--,-67,--,-248,--,-25,--,-2302,--,-1259,--,-272,--,-146,--,-759,--,-413,--,-434,--,-52,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-568,--,-1389,--,-779,--,-1455,--,-590,--,-561,--,-151,--,579,--,-243,--,-512,--,-369,--,-653,--,-559,--,-416,--,-86,-1,-284,-228, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-107,--,--,--,--,--,--,--,249,--,249,--,--,--,--,--,20,--, 
 存货的减少(万元),--,-1843,--,-3787,--,-406,--,-3154,--,1603,--,-2324,--,-1759,--,-91,--,1290,--,-1977,--,168,--,-1140,--,-228,--,-1981,--,-2098,1975,408,-5868, 
 经营性应收项目的减少(万元),--,-48813,--,-38555,--,-5675,--,-42918,--,-28825,--,-2938,--,-7229,--,-5208,--,-10529,--,-35995,--,-25382,--,-20282,--,-23284,--,-37525,--,-13327,-13391,-11528,5430, 
 经营性应付项目的增加(万元),--,29840,--,18852,--,-1494,--,20235,--,21486,--,-15540,--,1109,--,-580,--,-1185,--,4355,--,3795,--,10967,--,15958,--,33082,--,9526,12439,9042,1424, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,991,--,--,--,412,--,--,--,--,--,-996,--,-996,--,--,--,--,--,1600,-950, 
 经营活动产生现金流量净额(万元),--,-3535,--,6343,--,5468,--,-5325,--,3272,--,-8119,--,-1511,--,3318,--,-5869,--,-24213,--,-15259,--,-1281,--,-3194,--,2637,--,-1697,7280,1988,2347, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),48155,54685,40429,43795,66083,46177,27061,45767,69483,108858,18596,20463,13134,25084,18571,30928,8043,28010,14023,30093,6350,15618,21989,19399,22809,31103,33243,39746,63184,9787,12262,5901,4847, 
 现金的期初余额(万元),43795,43795,43795,45767,45767,45767,45767,20463,20463,20463,20463,30928,30928,30928,30928,30093,30093,30093,30093,19399,19399,19399,19399,39746,39746,39746,39746,12262,13212,12262,5901,4847,2432, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4361,10890,-3366,-1973,20316,410,-18707,25304,49019,88395,-1867,-10464,-17794,-5844,-12357,835,-22050,-2083,-16069,10693,-13049,-3781,2590,-20347,-16937,-8643,-6503,27484,49972,-2476,6362,1053,2415, 

