 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),12678,8405,2237,20680,15400,10813,4634,20480,15699,29524,15967,10348, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),46,5,2,98,73,16,8,122,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),358,313,90,790,688,154,50,1707,1781,1360,1409,336, 
 经营活动现金流入小计(万元),13081,8723,2329,21569,16162,10983,4692,22309,17480,30884,17376,10684, 
 购买商品、接受劳务支付的现金(万元),11592,6700,3133,10882,8066,4365,1687,7584,7854,16033,5861,4309, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3129,2211,1304,3562,2708,1969,1283,3501,3414,2854,2339,1552, 
 支付的各项税费(万元),1409,902,689,2862,1746,1305,720,3735,3443,2714,2603,1332, 
 支付的其他与经营活动有关的现金(万元),2486,1561,979,2703,2627,2000,633,3086,4121,3824,3244,2533, 
 经营活动现金流出小计(万元),18616,11374,6105,20009,15147,9640,4323,17906,18832,25425,14048,9726, 
 经营活动产生的现金流量净额(万元),-5535,-2651,-3776,1560,1015,1343,369,4404,-1352,5459,3328,958, 
 收回投资所收到的现金(万元),15200,3000,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),65,3,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,5,5,5,0,4,14,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,240,850,1520,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15265,3003,0,5,5,5,0,4,254,850,1520,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),122,69,28,167,131,100,51,707,1511,3554,1286,2789, 
 投资所支付的现金(万元),26900,14500,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
