 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),12708,7984,3779,14582,10126,6595,2912,12879,5918,10338,8321,6861, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1286,678,110,1688,928,397,331,976,69,584,1276,135, 
 经营活动现金流入小计(万元),13994,8662,3889,16270,11053,6993,3243,13855,5987,10922,9597,6996, 
 购买商品、接受劳务支付的现金(万元),226,121,30,208,156,106,104,156,72,126,106,84, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2421,1707,890,3063,2397,1703,995,2278,1282,1680,1120,945, 
 支付的各项税费(万元),988,706,414,1469,1098,737,430,1005,449,1288,840,537, 
 支付的其他与经营活动有关的现金(万元),5707,3824,1723,6605,4623,3226,1514,5843,2854,4749,4093,3168, 
 经营活动现金流出小计(万元),9341,6359,3057,11345,8274,5772,3043,9281,4658,7843,6158,4734, 
 经营活动产生的现金流量净额(万元),4653,2303,831,4925,2779,1221,200,4574,1329,3079,3438,2262, 
 收回投资所收到的现金(万元),4000,4000,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,1,--,3,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,10,79,20,270,240, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4000,4000,0,0,0,0,0,11,79,23,270,240, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),771,256,139,3553,751,701,41,581,366,367,320,541, 
 投资所支付的现金(万元),24610,9610,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,4000,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),25381,9866,139,7553,751,701,41,581,366,367,320,541, 
 投资活动产生的现金流量净额(万元),-21381,-5866,-139,-7553,-751,-701,-41,-570,-287,-344,-50,-301, 
 吸收投资收到的现金(万元),20190,20190,--,--,--,--,--,7000,7000,--,2000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,1500,3600,7000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,10594, 
 筹资活动现金流入小计(万元),20190,20190,0,0,0,0,0,7000,7000,1500,5600,17594, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,4100,9691,4000, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,--,--,--,--,--,--,100,400,478, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1019,1019,--,--,--,--,--,--,--,--,--,12427, 
 筹资活动现金流出小计(万元),1019,1019,0,0,0,0,0,0,0,4200,10092,16905, 
 筹资活动产生的现金流量净额(万元),19171,19171,0,0,0,0,0,7000,7000,-2700,-4492,689, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),2443,15608,692,-2628,2028,520,159,11004,8042,35,-1104,2650, 
 加:期初现金及现金等价物余额(万元),10373,10373,10373,13000,13000,13000,13000,1997,1997,1961,3065,415, 
 期末现金及现金等价物余额(万元),12815,25980,11065,10373,15028,13520,13159,13000,10038,1997,1961,3065, 
 净利润(万元),--,2089,--,4547,--,1902,--,4249,--,3366,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,13,--,9,--,4,--,12,--,17,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,118,--,267,--,150,--,301,--,280,--,--, 
 无形资产摊销(万元),--,82,--,114,--,35,--,27,--,19,--,--, 
 长期待摊费用摊销(万元),--,7,--,16,--,8,--,16,--,1,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,5,--,--,--,5,--,1,--,--, 
 固定资产报废损失(万元),--,1,--,--,--,1,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,100,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-52,--,-57,--,-21,--,40,--,17,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-21,--,67,--,-14,--,-137,--,-202,--,--, 
 经营性应收项目的减少(万元),--,-497,--,-952,--,-522,--,-526,--,-387,--,--, 
 经营性应付项目的增加(万元),--,563,--,910,--,-324,--,587,--,-135,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2303,--,4925,--,1221,--,4574,--,3079,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12815,25980,11065,10373,15028,13520,13159,13000,10038,1997,1961,3065, 
 现金的期初余额(万元),10373,10373,10373,13000,13000,13000,13000,1997,1997,1961,3065,415, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2443,15608,692,-2628,2028,520,159,11004,8042,35,-1104,2650, 

