 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),133931,614032,451425,301937,141922,463385,284694,156947,78685,334421,256301,159125,88158,318375,258826,166897,74901,271500,218268,139008,62464,267209,201104,136523,63334,265073,194488,124919,50019,223305,102594,132171,185733,170459, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),4208,6332,4627,3778,2694,9474,6479,0,0,17,--,--,--,88,64,64,--,118,--,--,--,299,--,--,--,102,--,102,69,1122,517,1758,0,24, 
 收到的其他与经营活动有关的现金(万元),7709,12632,5952,1556,1137,12661,1838,1296,264,10884,5178,3304,2042,13051,3530,2587,1056,7972,2349,1014,1737,7272,2418,1984,2096,3861,3036,2535,851,7661,5531,3411,14619,6700, 
 经营活动现金流入小计(万元),145847,632996,462005,307271,145754,485519,293010,158243,78949,345323,261480,162429,90200,331515,262421,169548,75957,279590,220617,140022,64200,274779,203522,138507,65430,269035,197524,127555,50939,232088,108641,137340,200352,177182, 
 购买商品、接受劳务支付的现金(万元),140826,530307,418190,262726,132767,398354,232313,133052,68458,277316,232052,138217,83786,287259,253996,167406,74452,273062,213571,136137,67938,235823,202280,134267,71994,236147,186968,128500,50943,201867,91158,118683,159268,152180, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),8155,26505,19612,13574,7553,22817,16335,8510,4185,16526,13595,8151,3635,15595,11696,9220,3424,10756,7925,4826,3625,10480,8701,5484,2921,8196,5862,3774,1815,5788,2641,4244,3997,3319, 
 支付的各项税费(万元),2381,6303,5116,3228,1030,4970,3281,1638,711,4529,2278,1757,1200,4700,3100,2331,1243,3509,1961,1611,922,4577,2749,2424,946,8760,7617,4845,2383,4226,2308,4631,4315,3543, 
 支付的其他与经营活动有关的现金(万元),3457,30360,20558,13730,4838,27984,18852,4595,2226,21625,8115,5060,3572,17656,8299,4334,6508,18258,14465,13387,4100,12330,5370,5709,2320,11884,9233,5738,3890,7198,5557,8832,16608,10387, 
 经营活动现金流出小计(万元),154819,593474,463477,293258,146189,454125,270782,147794,75580,319996,256040,153185,92193,325209,277092,183290,85628,305585,237922,155961,76585,263211,219100,147884,78180,264987,209680,142857,59031,219080,101664,136390,184188,169429, 
 经营活动产生的现金流量净额(万元),-8972,39522,-1472,14013,-434,31395,22229,10448,3368,25327,5439,9244,-1993,6305,-14671,-13741,-9671,-25996,-17305,-15939,-12384,11568,-15579,-9377,-12750,4048,-12157,-15301,-8092,13008,6977,950,16164,7753, 
 收回投资所收到的现金(万元),--,46960,19905,19905,--,699,--,--,--,49498,--,--,--,258,--,--,--,14,--,--,--,--,--,--,--,--,--,--,--,--,0,169,0,0, 
 取得投资收益所收到的现金(万元),--,557,--,--,--,131,--,--,--,--,--,--,--,--,--,--,--,79,--,--,--,5,--,--,--,--,--,--,--,--,0,583,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,10,27,1,1,6,0,0,0,192,153,167,--,16,--,--,--,77,77,--,--,--,--,--,--,4,4,4,2,0,0,6,130,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,2159,--,--,--,373,--,--,--,--,--,--,--,4,--,--,--,2520,12,14,13,3849,--,--,--,1214,--,224,66,27,15,123,96,23, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),0,49686,19932,19906,1,1209,0,0,0,49690,153,167,0,279,0,0,0,2690,89,14,13,3853,0,0,0,1218,4,228,102,28,15,880,227,23, 
