 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),5410,32675,23054,15049,6159,35944,22309,14485,5963,34353,22066,13959,5437,37662,25365,17552,7061,35274,38761,25812,11743,47004,31849,20797,8916,42156,26961,18955,7025,43479,22798,38708,27746,31307,26650, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),208,1465,1086,737,642,1073,417,212,201,209,209,59,59,299,202,122,122,1105,907,547,242,854,656,501,400,713,412,308,76,229,229,175,39,81,66, 
 收到的其他与经营活动有关的现金(万元),1191,5629,5412,2757,2702,2169,1162,550,27,3007,2450,2031,1516,4829,3744,2372,696,1053,825,817,784,2238,1940,1182,1178,2160,1898,1881,1009,972,461,23,1900,107,76, 
 经营活动现金流入小计(万元),6809,39769,29552,18543,9502,39187,23888,15247,6191,37569,24725,16049,7012,42790,29312,20046,7879,37433,40494,27175,12769,50096,34445,22481,10495,45028,29271,21145,8110,44681,23488,38907,29686,31495,26792, 
 购买商品、接受劳务支付的现金(万元),5577,25414,20355,11922,6524,25281,15536,9924,3626,21218,12647,10220,7392,22980,17244,9852,3759,17219,28454,19439,9820,38619,25270,15564,7157,34395,26012,19827,10551,28779,16989,28178,21769,20695,21268, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1214,4739,3524,2414,1230,4782,3538,2430,1311,4170,3118,2107,1121,4303,3317,2232,1159,3957,2928,2060,992,3467,2501,1729,863,2899,2173,1477,686,2762,1456,2122,1474,1294,1120, 
 支付的各项税费(万元),429,1078,708,497,281,1195,1039,851,390,1769,1499,815,286,2012,1606,1025,424,1183,1020,628,254,1364,1055,809,316,1575,1136,692,505,1645,725,1252,1431,2002,1335, 
 支付的其他与经营活动有关的现金(万元),1167,4626,4403,3056,2830,5422,4356,1375,1406,2189,2747,1976,815,6011,5675,3661,2318,4222,3252,2096,365,2115,1941,1474,350,2985,2449,916,905,3341,911,1744,1148,2238,1436, 
 经营活动现金流出小计(万元),8387,35858,28991,17890,10865,36681,24470,14581,6733,29346,20011,15117,9614,35307,27841,16771,7661,26580,35654,24222,11431,45566,30767,19577,8685,41855,31770,22912,12648,36526,20081,33297,25822,26230,25159, 
 经营活动产生的现金流量净额(万元),-1578,3912,561,653,-1363,2506,-582,667,-542,8222,4713,932,-2602,7483,1471,3275,218,10852,4840,2953,1338,4530,3678,2904,1810,3173,-2499,-1767,-4537,8154,3408,5610,3864,5265,1633, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得投资收益所收到的现金(万元),11,93,22,4,--,41,31,8,--,5,38,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),35,50,20,20,--,64,90,80,80,1,1,1,-1,2,2,1,1,19,3,--,--,941,909,304,1,1612,12,--,--,--,--,--,7,65,44, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,320,320,320,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2000,4700,--,500,--,13594,8502,1320,--,--,--,--,--,1800,1800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,600,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2046,4843,42,524,0,13699,8623,1408,80,6,39,39,-1,1802,1802,1,1,19,323,320,320,941,909,304,1,1612,12,0,0,0,0,0,607,65,44, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),358,1907,1424,1278,511,2500,3122,1993,1191,754,892,850,464,937,770,623,523,4185,3774,3009,1844,8368,6021,3379,2396,7694,6166,4365,1169,14640,9846,4072,537,5558,621, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,375,592, 
