 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),303034,184243,85662,329436,232900,150621,77738,305587,296028,147760,292028,234776,218778, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4746,2168,1126,3887,3092,2017,1054,3443,6432,3081,3837,4203,4539, 
 收到的其他与经营活动有关的现金(万元),2530,1007,301,3263,1403,946,351,4776,5015,2264,12007,7543,2673, 
 经营活动现金流入小计(万元),310311,187417,87089,336586,237396,153583,79143,313806,307475,153105,307873,246522,225990, 
 购买商品、接受劳务支付的现金(万元),212009,128437,62283,236829,170670,110182,59702,211585,241174,114823,224575,188647,170912, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18566,12872,6967,20760,15671,11041,6337,19870,18892,10042,16646,12584,8804, 
 支付的各项税费(万元),24354,16986,8614,20673,15093,10351,4911,19226,19331,10650,12938,15441,11781, 
 支付的其他与经营活动有关的现金(万元),14714,8463,4428,16519,11837,7545,3919,15728,15525,7639,21487,16624,13820, 
 经营活动现金流出小计(万元),269644,166758,82292,294781,213270,139119,74869,266409,294922,143153,275645,233297,205317, 
 经营活动产生的现金流量净额(万元),40667,20659,4797,41805,24126,14464,4275,47398,12553,9952,32228,13225,20674, 
 收回投资所收到的现金(万元),66500,26500,13500,10000,10000,10000,5000,3000,37480,22000,6450,2100,11100, 
 取得投资收益所收到的现金(万元),490,111,61,234,234,234,427,290,798,89,26,78,105, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,4,2,2,--,15,4,--,0,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,275, 
 收到的其他与投资活动有关的现金(万元),--,--,--,208,208,208,--,3914,--,85,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),66990,26611,13561,10445,10443,10443,5427,7219,38281,22175,6477,2180,11480, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2500,1720,793,3856,2671,2065,1325,17860,4568,2439,3360,2314,2413, 
 投资所支付的现金(万元),192500,66500,13500,5000,5000,5000,--,3200,24480,24480,23350,3200,11100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,2962,776,421,70,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),195000,68220,14293,8856,7671,7065,1325,24022,29824,27340,26780,5514,13513, 
 投资活动产生的现金流量净额(万元),-128010,-41609,-732,1589,2773,3378,4102,-16803,8457,-5165,-20303,-3334,-2033, 
