 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),64665,37693,11410,81264,55065,30967,8807,81179,31508,73728,73590,64327, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,125,--,--, 
 收到的其他与经营活动有关的现金(万元),223,104,35,876,846,520,58,200,121,715,412,86, 
 经营活动现金流入小计(万元),64888,37797,11445,82140,55911,31487,8865,81379,31629,74569,74002,64413, 
 购买商品、接受劳务支付的现金(万元),40282,23511,9502,51967,35849,21724,8751,49913,18644,50906,48120,45181, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6051,3841,2254,7211,5345,3618,1995,6442,3134,6021,5542,5681, 
 支付的各项税费(万元),4777,3168,757,5757,3979,2516,842,6031,2798,4892,3953,2902, 
 支付的其他与经营活动有关的现金(万元),6617,4539,1705,6880,4872,2738,1360,6794,2594,4875,5975,4136, 
 经营活动现金流出小计(万元),57726,35060,14218,71815,50045,30595,12948,69180,27170,66695,63590,57899, 
 经营活动产生的现金流量净额(万元),7163,2737,-2773,10324,5866,891,-4083,12199,4459,7874,10412,6514, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),348,39,17,70,23,16,3,48,21,93,77,6, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),17,17,5,56,11,11,0,29,12,26,68,27, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),26000,14500,--,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),26365,14556,21,126,35,27,4,77,33,119,145,33, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),481,229,142,913,281,215,202,419,126,5113,9969,19162, 
 投资所支付的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--, 
