 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),63773,42279,15844,85866,60556,37747,17413,90858,69639,47509,22671, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,5,5,--,--,11,128,2,--, 
 收到的其他与经营活动有关的现金(万元),3253,974,322,3692,2741,1283,489,2755,3080,1777,1210, 
 经营活动现金流入小计(万元),67026,43253,16166,89563,63302,39030,17902,93624,72846,49287,23881, 
 购买商品、接受劳务支付的现金(万元),43056,25467,13237,58113,41996,25976,10942,54698,54872,41119,14268, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5426,3891,2250,6753,5209,3675,2094,6482,5495,3448,1934, 
 支付的各项税费(万元),5466,3258,1372,5653,4027,2827,1523,4183,3001,5165,3645, 
 支付的其他与经营活动有关的现金(万元),3344,2459,776,4156,3294,2510,1567,5901,8914,4210,2490, 
 经营活动现金流出小计(万元),57291,35076,17636,74675,54525,34986,16126,71265,72281,53943,22337, 
 经营活动产生的现金流量净额(万元),9734,8177,-1470,14888,8777,4044,1776,22359,565,-4656,1545, 
 收回投资所收到的现金(万元),139675,51640,7175,240709,145380,95655,37207,137577,91417,85314,80300, 
 取得投资收益所收到的现金(万元),1283,386,12,852,477,405,175,533,649,298,111, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,2,--,22,22,18,18,27,32,16,--, 
 处置子公司及其他营业单位收到的现金净额(万元),211,--,--,89,550,550,--,--,73,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,17, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),141173,52028,7187,241671,146428,96627,37400,138137,92172,85628,80428, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),134,96,15,141,136,104,76,624,1197,790,64, 
 投资所支付的现金(万元),235038,143288,42049,239877,176478,104989,61454,139020,86341,79984,87280, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,192,192,192,--,856,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,55,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),235172,143384,42064,240209,176806,105285,61530,140555,87538,80774,87344, 
 投资活动产生的现金流量净额(万元),-93999,-91356,-34876,1462,-30377,-8658,-24130,-2418,4634,4854,-6916, 
 吸收投资收到的现金(万元),69309,66391,--,105,65,65,--,150,985,1630,7230, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,105,65,65,--,150,985,1630,1200, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),69309,66391,0,105,65,65,0,150,985,1630,7230, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4801,4526,--,3702,3107,2607,13,3000,600,850,400, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,107,--,13,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),4801,4526,0,3702,3107,2607,13,3000,600,850,400, 
 筹资活动产生的现金流量净额(万元),64508,61866,0,-3597,-3042,-2542,-13,-2850,385,780,6830, 
 汇率变动对现金及现金等价物的影响(万元),-26,-15,-11,38,13,23,-0,-3,-1,-17,-1, 
 现金及现金等价物净增加额(万元),-19783,-21328,-36357,12790,-24630,-7132,-22367,17088,5583,961,1458, 
 加:期初现金及现金等价物余额(万元),40123,40123,40123,27333,27333,27333,27333,10245,4661,3701,2243, 
 期末现金及现金等价物余额(万元),20340,18795,3766,40123,2703,20200,4966,27333,10245,4661,3701, 
 净利润(万元),--,11178,--,15706,--,6940,--,13651,9765,5759,4782, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,319,--,1200,--,781,--,575,46,102,507, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,54,--,266,--,149,--,306,228,115,81, 
 无形资产摊销(万元),--,4,--,23,--,15,--,34,27,15,13, 
 长期待摊费用摊销(万元),--,6,--,15,--,7,--,11,13,6,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,3,--,2,--,27,-0,7,1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-10,--,68,--,11,--,37,7,-2,1, 
 投资损失(万元),--,-984,--,-1017,--,-777,--,-1226,-689,-635,-429, 
 递延所得税资产减少(万元),--,-33,--,-137,--,-148,--,-112,0,64,-125, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2198,--,-4678,--,-2048,--,-412,-1030,-2381,-2075, 
 经营性应收项目的减少(万元),--,-1040,--,1111,--,-1809,--,6619,-7352,-7622,-6022, 
 经营性应付项目的增加(万元),--,882,--,2329,--,922,--,2849,-450,-84,4809, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8177,--,14888,--,4044,--,22359,565,-4656,1545, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20340,18795,3766,40123,2703,20200,4966,27333,10245,4661,3701, 
 现金的期初余额(万元),40123,40123,40123,27333,27333,27333,27333,10245,4661,3701,2243, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19783,-21328,-36357,12790,-24630,-7132,-22367,17088,5583,961,1458, 

