 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),13804,9965,4351,22187,16269,10836,4445,29427,20751,32404,35084,31007,28897, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),61,55,55,126,126,112,71,56,56,19,--,--,96, 
 收到的其他与经营活动有关的现金(万元),1665,580,274,881,412,308,173,1453,1372,906,1035,965,979, 
 经营活动现金流入小计(万元),15530,10600,4679,23193,16807,11256,4689,30936,22179,33329,36119,31971,29972, 
 购买商品、接受劳务支付的现金(万元),7068,4535,2191,10363,7747,4538,2824,11166,8690,15926,11855,13419,14302, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3242,2191,1243,4249,3376,2414,1369,5375,4204,5460,4974,4784,4013, 
 支付的各项税费(万元),1365,772,269,2643,1779,830,381,3624,2655,3954,4690,3560,3930, 
 支付的其他与经营活动有关的现金(万元),1887,1429,880,2815,2096,1859,938,2987,2282,4002,4151,3732,4087, 
 经营活动现金流出小计(万元),13563,8927,4583,20069,14997,9641,5512,23151,17831,29342,25671,25495,26333, 
 经营活动产生的现金流量净额(万元),1967,1673,96,3124,1810,1615,-823,7785,4348,3987,10448,6477,3639, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,100,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,20,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,--,23,23,23,--,1,--,8,15,17,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,200,541,85,46,1063,449,164,139,2922,40, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3,3,0,223,564,109,46,1064,449,172,155,3059,45, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),652,307,276,926,803,646,544,2481,2029,2671,3184,1186,3941, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,979,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),652,307,276,926,803,646,544,2481,2029,2671,3184,2165,3941, 
 投资活动产生的现金流量净额(万元),-649,-304,-276,-703,-239,-538,-497,-1416,-1580,-2499,-3029,894,-3896, 
 吸收投资收到的现金(万元),--,--,--,31775,--,--,--,210,--,--,--,4320,136, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,210,--,--,--,--,136, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,31775,0,0,0,210,0,0,0,4320,136, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2450,2034,--,1068,1068,1068,--,1373,1373,--,1794,7878,621, 
 其中：子公司支付给少数股东的股利、利润(万元),417,--,--,--,--,--,--,--,--,--,--,27,275, 
 支付其他与筹资活动有关的现金(万元),1336,530,530,981,211,211,--,52,42,19,262,230,2, 
 筹资活动现金流出小计(万元),3786,2564,530,2049,1279,1279,0,1425,1415,19,2056,8108,624, 
 筹资活动产生的现金流量净额(万元),-3786,-2564,-530,29726,-1279,-1279,0,-1215,-1415,-19,-2056,-3788,-488, 
 汇率变动对现金及现金等价物的影响(万元),-314,-198,-26,359,115,94,-21,177,132,5,-126,-16,-87, 
 现金及现金等价物净增加额(万元),-2782,-1393,-736,32506,407,-107,-1342,5330,1486,1474,5237,3567,-832, 
 加:期初现金及现金等价物余额(万元),57957,57957,57957,25451,25451,25451,25451,20121,20121,18646,13410,9843,10675, 
 期末现金及现金等价物余额(万元),55175,56564,57221,57957,25858,25344,24110,25451,21606,20121,18646,13410,9843, 
 净利润(万元),--,1509,--,6636,4774,2741,--,6292,--,8204,8078,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,50,--,284,336,146,--,-5,--,398,345,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,694,--,1396,1049,700,--,1284,--,1192,1124,--,--, 
 无形资产摊销(万元),--,44,--,91,69,46,--,58,--,54,44,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,-11,-12,-12,--,0,--,-6,-12,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,198,--,-359,-456,-180,--,-640,--,-170,-12,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-35,--,103,4,51,--,-237,--,-49,-38,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1073,--,-569,542,421,--,-1070,--,-1922,1037,--,--, 
 经营性应收项目的减少(万元),--,-451,--,-1525,-2480,-560,--,759,--,-3206,-426,--,--, 
 经营性应付项目的增加(万元),--,736,--,-2924,-2016,-1737,--,1344,--,-508,308,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1673,--,3124,1810,1615,--,7785,--,3987,10448,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),55175,56564,57221,57957,25858,25344,24110,25451,21606,20121,18646,13410,9843, 
 现金的期初余额(万元),57957,57957,57957,25451,25451,25451,25451,20121,20121,18646,13410,9843,10675, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2782,-1393,-736,32506,407,-107,-1342,5330,1486,1474,5237,3567,-832, 

