 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),107434,69814,38221,185924,61836,25032,12015,218822,74151,39753,183748,111841,90278,55083, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),172,140,10,822,822,299,165,1207,867,748,572,211,369,815, 
 收到的其他与经营活动有关的现金(万元),1317,684,528,2881,1123,58,123,1599,1535,438,2064,1015,878,900, 
 经营活动现金流入小计(万元),108923,70638,38759,189628,63781,25388,12303,221627,76553,40938,186383,113067,91525,56798, 
 购买商品、接受劳务支付的现金(万元),115932,74863,50786,170565,111619,75054,44181,136643,71329,45617,118495,78335,59410,41407, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),14218,10508,6669,18833,13902,10096,5992,17210,13033,8767,15602,13951,11097,10709, 
 支付的各项税费(万元),5753,2669,1599,7227,5289,2142,1284,3813,2833,1433,3587,1255,3512,3302, 
 支付的其他与经营活动有关的现金(万元),4984,4543,2158,9166,10254,5507,4104,7489,7151,5098,5837,6425,4824,6329, 
 经营活动现金流出小计(万元),140886,92582,61213,205791,141065,92799,55560,165155,94346,60915,143521,99965,78844,61747, 
 经营活动产生的现金流量净额(万元),-31963,-21944,-22454,-16163,-77283,-67410,-43257,56472,-17793,-19977,42862,13102,12682,-4949, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,853,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),124,124,124,2,--,--,--,606,--,--,60,60,60,60, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,5,5,5,1,--,--,--,5,30,67,216, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,2885,84,84,--,120,--,--,521,2437,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),124,124,124,2892,89,89,1,1579,0,0,586,2527,127,276, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6765,6661,1390,9091,3932,219,107,5502,1653,1309,3301,5137,8567,2796, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6765,6661,1390,9091,3932,219,107,5502,1653,1309,3301,5137,8567,2796, 
 投资活动产生的现金流量净额(万元),-6641,-6538,-1266,-6199,-3843,-131,-107,-3923,-1653,-1309,-2715,-2611,-8440,-2521, 
 吸收投资收到的现金(万元),--,--,--,72215,72215,--,--,--,--,--,--,--,--,16000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),4000,--,--,8000,8000,4000,--,8000,8000,8000,8000,8000,9000,16000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,4900,1400, 
 筹资活动现金流入小计(万元),4000,0,0,80215,80215,4000,0,8000,8000,8000,8000,8000,13900,33400, 
 偿还债务支付的现金(万元),4000,--,--,8000,8000,8000,4000,8000,8000,8000,8000,11000,17000,11800, 
 分配股利、利润或偿付利息所支付的现金(万元),2121,2040,86,341,174,174,88,3228,3138,3045,2900,960,2220,1762, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,811,--,--,--,--,--,197,--,--,--,--, 
 筹资活动现金流出小计(万元),6121,2040,86,9152,8174,8174,4088,11228,11138,11242,10900,11960,19220,13562, 
 筹资活动产生的现金流量净额(万元),-2121,-2040,-86,71063,72040,-4174,-4088,-3228,-3138,-3242,-2900,-3960,-5320,19838, 
 汇率变动对现金及现金等价物的影响(万元),-658,-405,-4,26,430,-31,11,532,-107,-107,21,-31,2,8, 
 现金及现金等价物净增加额(万元),-41382,-30926,-23810,48727,-8656,-71746,-47441,49853,-22691,-24635,37269,6500,-1077,12376, 
 加:期初现金及现金等价物余额(万元),159142,159142,159142,110415,110415,110415,110415,60562,60562,60562,23293,16793,17869,5494, 
 期末现金及现金等价物余额(万元),117760,128217,135332,159142,101759,38669,62975,110415,37871,35927,60562,23293,16793,17869, 
 净利润(万元),--,10134,--,15503,--,--,206,13589,--,--,10535,8981,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-327,--,122,--,--,52,857,--,--,501,154,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1169,--,2239,--,--,544,2044,--,--,1805,1395,--,--, 
 无形资产摊销(万元),--,305,--,398,--,--,95,356,--,--,329,280,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,17,--,101,--,--,3,3,--,--,-5,138,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,176,--,312,--,--,77,-132,--,--,511,654,--,--, 
 投资损失(万元),--,-124,--,-2,--,--,--,-1024,--,--,-60,-60,--,--, 
 递延所得税资产减少(万元),--,42,--,-430,--,--,-29,-142,--,--,-260,-424,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,6595,--,-6028,--,--,-6474,-359,--,--,-23957,-3398,--,--, 
 经营性应收项目的减少(万元),--,-17424,--,-15655,--,--,-7964,-2057,--,--,-5558,-1219,--,--, 
 经营性应付项目的增加(万元),--,-22507,--,-12722,--,--,-29767,43337,--,--,59021,6602,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-21944,--,-16163,--,--,-43257,56472,--,--,42862,13102,--,--, 
