 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),14940,8853,4585,20044,10608,7095,2684,13417,8604,3738,9873,7472,4822, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),835,578,504,1053,425,260,--,883,449,82,801,694,531, 
 收到的其他与经营活动有关的现金(万元),656,279,111,510,424,63,95,488,335,7,530,586,179, 
 经营活动现金流入小计(万元),16431,9709,5200,21607,11457,7417,2779,14788,9388,3827,11204,8752,5532, 
 购买商品、接受劳务支付的现金(万元),4464,2805,1345,6232,4764,2249,1055,5411,3783,1161,3766,2792,1930, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4665,3270,2017,4307,3837,2549,1340,3743,2847,931,2804,1703,824, 
 支付的各项税费(万元),1876,1063,812,3157,1816,1024,849,2589,1834,697,1688,1639,721, 
 支付的其他与经营活动有关的现金(万元),2750,1517,1382,2993,1990,1079,803,2414,2088,733,1804,1973,1290, 
 经营活动现金流出小计(万元),13754,8655,5556,16689,12407,6901,4046,14157,10551,3522,10062,8108,4765, 
 经营活动产生的现金流量净额(万元),2676,1054,-356,4918,-950,516,-1267,631,-1163,305,1142,644,767, 
 收回投资所收到的现金(万元),17000,4000,--,--,--,--,--,--,--,--,--,100,--, 
 取得投资收益所收到的现金(万元),166,35,--,--,--,--,--,--,--,--,--,158,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,0,--,--,--,--,0,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,51,51,51,--,--,--,--,--,3,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),17166,4035,0,51,51,51,0,0,0,0,0,261,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),163,132,42,179,54,45,19,217,30,8,165,370,65, 
 投资所支付的现金(万元),31450,17300,8000,679,679,625,425,450,450,450,--,--,100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
