 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),32176,19646,8841,39011,29152,17850,8190,33564,25653,17541,14031, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),102,101,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1037,504,53,730,954,678,331,732,203,825,349, 
 经营活动现金流入小计(万元),33315,20251,8894,39740,30106,18528,8521,34296,25855,18366,14380, 
 购买商品、接受劳务支付的现金(万元),4906,2729,1297,5057,5028,2656,1681,5072,4644,4216,4320, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6864,4648,2593,7657,5694,3914,2193,6771,4892,3517,2722, 
 支付的各项税费(万元),3279,2117,1031,4488,3325,2022,1158,3391,2917,1788,932, 
 支付的其他与经营活动有关的现金(万元),14508,8983,4284,16176,13858,7725,4120,14214,9937,6556,4798, 
 经营活动现金流出小计(万元),29557,18476,9206,33377,27905,16318,9152,29449,22390,16077,12772, 
 经营活动产生的现金流量净额(万元),3758,1775,-311,6363,2201,2210,-631,4847,3465,2289,1608, 
 收回投资所收到的现金(万元),31000,--,--,--,--,--,--,--,--,1200,7300, 
 取得投资收益所收到的现金(万元),305,--,--,--,--,--,--,--,--,11,67, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,0,0,0,0,7,0,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,100,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31305,0,0,0,0,0,0,7,100,1211,7367, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3315,2522,806,7729,4371,4272,2059,12989,7972,2668,2975, 
 投资所支付的现金(万元),56286,31786,--,--,--,--,--,--,--,--,6540, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
