 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),83532,56409,30985,93463,66760,44476,23622,74698,75172,63774,47202, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3960,2843,1033,3032,5937,4241,2299,641,2312,264,338, 
 经营活动现金流入小计(万元),87491,59252,32018,96495,72697,48717,25921,75339,77484,64038,47539, 
 购买商品、接受劳务支付的现金(万元),54751,36778,18467,56590,39658,26150,13511,48451,51522,47177,37558, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6930,4690,2505,8714,5484,4279,1907,7243,5447,3482,2129, 
 支付的各项税费(万元),7259,5262,2316,9293,6648,3793,2634,7004,6851,4842,2689, 
 支付的其他与经营活动有关的现金(万元),14808,9244,5328,13951,9349,8442,4599,12995,8449,7055,3471, 
 经营活动现金流出小计(万元),83748,55973,28616,88547,61139,42664,22651,75694,72268,62555,45847, 
 经营活动产生的现金流量净额(万元),3743,3278,3402,7948,11558,6053,3270,-354,5216,1482,1693, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,6515,--,--, 
 取得投资收益所收到的现金(万元),319,--,--,--,--,--,--,--,34,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,--,21,--,--,--,23,0,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),6584,107,9,188,95,70,25,2112,86,84,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6903,107,9,209,95,70,25,2135,6635,84,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7548,6439,2164,7133,6300,5582,2132,12646,8843,1773,738, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,6515,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),36539,29583,4,64,41,29,8,346,2133,354,4, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),44087,36022,2168,7197,6341,5611,2140,12992,17491,2127,742, 
 投资活动产生的现金流量净额(万元),-37184,-35914,-2159,-6988,-6246,-5541,-2115,-10857,-10856,-2043,-741, 
 吸收投资收到的现金(万元),44521,44521,44521,--,--,--,--,--,--,21094,3000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),13900,7000,6400,12200,7580,5000,3400,27350,24800,20600,23391, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1583,1583,1583,--,--,--,--,--,1200,--,2000, 
 筹资活动现金流入小计(万元),60004,53104,52504,12200,7580,5000,3400,27350,26000,41694,28391, 
 偿还债务支付的现金(万元),10844,7973,4070,18841,15351,8286,6571,17886,22350,22349,20721, 
 分配股利、利润或偿付利息所支付的现金(万元),734,495,242,1054,797,591,272,1004,697,912,710, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),750,750,--,175,45,45,--,264,189,3365,4137, 
 筹资活动现金流出小计(万元),12328,9219,4312,20069,16194,8921,6843,19154,23237,26626,25568, 
 筹资活动产生的现金流量净额(万元),47676,43885,48192,-7869,-8614,-3921,-3443,8196,2763,15068,2823, 
 汇率变动对现金及现金等价物的影响(万元),2,24,22,-32,-64,-56,-22,-48,4,28,-6, 
 现金及现金等价物净增加额(万元),14237,11273,49457,-6942,-3366,-3466,-2310,-3063,-2873,14536,3769, 
 加:期初现金及现金等价物余额(万元),7824,7824,7824,14766,14766,14766,14715,17829,20702,6167,2398, 
 期末现金及现金等价物余额(万元),22061,19097,57281,7824,11399,11300,12405,14766,17829,20702,6167, 
 净利润(万元),--,5098,--,8961,--,4469,--,5774,8351,6388,4085, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,124,--,237,--,83,--,49,109,218,90, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1818,--,3030,--,1405,--,2164,1117,782,598, 
 无形资产摊销(万元),--,159,--,260,--,129,--,198,21,17,19, 
 长期待摊费用摊销(万元),--,83,--,72,--,42,--,44,35,10,5, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,--,17,--,--,--,742,0,-1,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,487,--,1099,--,629,--,1055,650,886,743, 
 投资损失(万元),--,--,--,--,--,--,--,--,-34,--,--, 
 递延所得税资产减少(万元),--,1,--,-15,--,12,--,-33,27,-41,-29, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6484,--,-3502,--,-4839,--,-2335,-1612,3581,-1565, 
 经营性应收项目的减少(万元),--,-1632,--,-8374,--,-387,--,-7143,-5787,-9267,3899, 
 经营性应付项目的增加(万元),--,3622,--,6164,--,4511,--,-868,2029,-2244,-6153, 
