 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),57840,41176,28802,11106,49431,35801,26508,13273,34081,33640,24057,12562,31915,33934,21189,7538,42055,33889,23688,14084,41999,27750,20433,9742,43553,30214,20726,8638,49444,30946,22056,10780,38743,26098,16775,8637,28609,19277,11217,4712,26388,20472,12677,24320,18274,28758,17852, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),39,39,36,31,153,128,128,56,8,8,--,--,198,198,49,29,27,2,2,2,305,266,0,0,872,760,187,--,--,--,--,--,--,5,--,--,0,--,--,--,68,50,37,117,79,143,44, 
 收到的其他与经营活动有关的现金(万元),4627,3882,3231,595,10291,3027,2725,450,9325,5369,3338,831,7332,3990,2577,1399,10326,3676,2347,1357,5759,3854,3394,935,8651,6948,5828,1015,9634,3132,2953,777,4742,2166,1520,1003,2867,1675,1180,587,3981,4145,3523,3791,2011,1058,1039, 
 经营活动现金流入小计(万元),62506,45097,32070,11731,59875,38956,29361,13778,43414,39017,27396,13393,39444,38121,23815,8965,52408,37568,26037,15443,48063,31870,23827,10677,53077,37922,26741,9653,59078,34078,25009,11556,43485,28269,18295,9640,31476,20952,12397,5299,30438,24667,16238,28228,20364,29959,18935, 
 购买商品、接受劳务支付的现金(万元),37636,25176,13993,8011,34197,26569,19335,8576,22543,29134,19823,8251,15119,19727,12825,5293,33458,27958,19512,10338,33508,27750,15816,5377,30267,25717,16703,6642,38062,22728,14372,6122,25584,18626,12633,5655,18332,14496,10017,4252,19219,15385,9201,15264,14112,18173,11544, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10725,7247,4900,2730,10029,7623,5093,2843,8792,6150,3875,2077,10770,8661,5737,3207,10837,7864,5317,2792,10287,7525,4866,2419,9049,6691,4948,2294,8138,5808,3866,1684,5836,4301,2881,1444,4245,2954,1760,884,4141,3384,2401,2922,2331,2239,1913, 
 支付的各项税费(万元),2866,2341,1510,623,3383,2387,1780,653,4568,3525,2690,1192,4514,2600,2045,867,3158,1455,924,502,3491,2300,1778,731,6040,4809,3713,2048,4601,3757,2651,1178,2424,1810,1266,579,3004,2359,1881,1395,3495,2542,1913,4098,3420,2160,1991, 
 支付的其他与经营活动有关的现金(万元),13511,13173,8623,2544,11829,6343,3635,2710,7088,4637,3511,1967,9611,5883,5905,2884,9407,4302,4845,772,9784,7208,4785,3123,9477,10041,6063,3008,13818,6223,5463,2667,8290,5526,3690,2045,5984,2317,1026,906,4766,6006,1839,2834,1862,3540,2178, 
 经营活动现金流出小计(万元),64738,47936,29026,13907,59439,42922,29843,14782,42991,43447,29899,13487,40015,36871,26512,12252,56860,41580,30598,14403,57071,44783,27245,11650,54833,47258,31426,13992,64620,38515,26353,11651,42134,30263,20470,9723,31566,22126,14683,7437,31621,27317,15354,25117,21724,26113,17625, 
 经营活动产生的现金流量净额(万元),-2232,-2839,3043,-2176,436,-3967,-482,-1003,423,-4430,-2503,-94,-571,1250,-2697,-3287,-4451,-4012,-4561,1040,-9008,-12913,-3417,-973,-1756,-9336,-4685,-4339,-5542,-4437,-1344,-94,1350,-1994,-2176,-83,-90,-1174,-2286,-2138,-1183,-2649,884,3111,-1361,3846,1310, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,20,--,--,--,--,--,--,--,--,--,48,--,--,--,--,--,--,--,--,--,194,193,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,10,1, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,8,--,--,--,7,--,--,--,--,48,--,39,--,--,--,--,--,--,--,--,566,1,1,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1138,61,56,56,14,1,0,0,--,--,--,--,3,--,--,--,459,146,136,126,1455,1934,1934,1917,10,9,0,--,1,1100,1,--,90,101,1,1,1,1,1,--,11,11,11,955,6,134,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,624,1,--,--,0,--,--,--,926,--,--,--,--,--,0,--,--,--,--,--,--,--,0,648,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1031,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流入小计(万元),1138,61,56,56,14,1,0,0,29,0,0,0,10,0,0,0,1490,193,183,165,2079,1935,1934,1917,10,9,0,0,1686,1294,2,0,90,101,1,1,1,1,1,--,11,11,11,1603,6,144,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1419,925,638,612,515,389,188,20,179,163,141,28,1278,1051,875,665,1971,2065,1713,1398,5022,4263,3836,2173,9285,7441,4770,512,5319,4256,2739,855,6331,5181,3568,1786,11195,7832,4051,1954,11491,5893,4487,2814,286,984,1447, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,350,--,--,--,200,200,200,200,--,--,0,0,0,--,--,--,--,--,0,0,0,1060,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,652,--,--,--,--,--,--,--,--,--,--,580,--,--,0,0,0,417,92, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,5,--,--,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),1419,925,638,612,515,389,188,20,179,163,141,28,1278,1051,875,665,1971,2065,1713,1398,5022,4263,3836,2173,9635,7441,4770,512,6170,4456,2939,1055,6331,5181,3568,1786,11195,7832,4051,2539,11491,5893,4487,2814,286,2461,1539, 
 投资活动产生的现金流量净额(万元),-281,-864,-582,-556,-502,-388,-188,-19,-151,-163,-141,-28,-1268,-1051,-875,-665,-481,-1872,-1529,-1234,-2943,-2328,-1902,-256,-9624,-7432,-4770,-512,-4484,-3163,-2938,-1055,-6241,-5080,-3567,-1785,-11195,-7832,-4050,-2539,-11480,-5882,-4476,-1211,-280,-2316,-1538, 
 吸收投资收到的现金(万元),2631,2680,2680,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,--,48218,48218,48218,48218,350,--,--,--,25450,25450,25450,25450,0,0,--,--,22772,22772,0,0,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得借款收到的现金(万元),12000,10000,10089,10000,9040,6100,6100,6000,7800,7800,6000,4000,24569,19569,17569,17569,23750,18900,16900,12300,24500,17500,--,4000,20001,20001,12500,6500,9800,8800,8000,1000,7930,5160,5160,1110,14200,14200,12400,7950,15650,12610,7210,10850,6800,6710,2740, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),89,89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
