 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),288388,1262337,840884,575902,236970,1189462,788205,568524,236802,1139920,733390,518702,223373,1082720,714135,492171,206214,1016071,602763,416346,183926,855701,551170,396753,166899,717666,518712,341829,186981,755572,341306,662657,611928,583291, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),106,13163,9399,4916,4787,7045,4751,1743,126,5165,4710,101,67,9747,10173,4509,4393,19239,12315,9256,2864,922,214,166,--,13496,7259,3004,2141,7350,682,15222,2590,5069, 
 收到的其他与经营活动有关的现金(万元),15508,42824,34278,11274,1927,45045,17069,13500,8770,44412,14488,11407,5695,59064,17037,15527,11130,45061,21018,10599,19058,45241,57805,15585,8538,36817,21201,20481,1468,30511,11842,19305,22908,23007, 
 经营活动现金流入小计(万元),304001,1318324,884562,592093,243684,1241552,810026,583767,245698,1189496,752587,530210,229136,1151531,741345,512207,221737,1080370,636096,436201,205848,901863,609189,412504,175437,767978,547172,365314,190591,793433,353829,697184,637426,611367, 
 购买商品、接受劳务支付的现金(万元),166750,777355,535798,334084,154547,731326,511224,324078,148399,662415,453802,286584,138858,640727,485123,316245,163956,636783,448713,267651,126412,534743,380264,232632,105549,440275,335646,201986,116678,501354,219211,425693,382761,377888, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47333,188187,109776,75790,49064,179553,116440,80556,41986,176162,112297,77328,41520,160734,102517,68609,40691,154715,92412,61663,37040,117178,80300,53646,33207,105759,71541,48130,28994,96000,39590,86158,72180,69337, 
 支付的各项税费(万元),10426,26349,32337,22874,13259,27058,23161,15792,9645,31141,18507,13475,9318,28357,18445,11927,6778,32637,15893,10519,8246,40574,27949,21598,7329,27999,13257,9369,12292,31581,16789,30922,41972,26866, 
 支付的其他与经营活动有关的现金(万元),9699,107629,59699,43029,9476,121924,60096,38194,7397,129371,67882,53969,22901,133908,80475,52403,26413,91526,75397,40846,25329,105121,81681,48418,27845,85296,54071,41644,18584,71591,34193,69578,64901,77162, 
 经营活动现金流出小计(万元),234210,1099520,737610,475777,226346,1059861,710920,458621,207426,999088,652488,431356,212597,963727,686560,449184,237838,915661,632414,380678,197027,797616,570194,356293,173930,659329,474515,301130,176548,700526,309784,612351,561815,551253, 
 经营活动产生的现金流量净额(万元),69792,218804,146952,116316,17338,181691,99106,125146,38272,190408,100099,98854,16539,187803,54785,63024,-16101,164709,3682,55523,8821,104247,38995,56211,1506,108649,72657,64184,14042,92907,44045,84833,75612,60114, 
 收回投资所收到的现金(万元),33528,393773,362363,207983,86347,611447,373208,256018,187000,379419,245846,170116,134000,193143,141682,92168,71300,438412,479409,305739,228993,414980,296000,166500,78500,202056,4200,4200,2681,89129,41176,104341,122720,39902, 
 取得投资收益所收到的现金(万元),586,10038,4795,3465,1698,9773,7216,4565,2363,6778,9728,5702,1752,7301,5844,4583,2277,11207,9737,7514,3714,11441,8371,6078,2729,4249,4073,1184,32,1108,198,1517,2053,451, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),42,15803,152,107,15,2252,2696,784,30,817,577,367,97,9177,263,180,6,1098,4694,2139,310,824,447,341,217,11891,10535,367,13,4762,591,8097,7924,2951, 
 处置子公司及其他营业单位收到的现金净额(万元),212,33624,33153,33153,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--,--,60,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),150,187,--,--,--,3252,1069,1069,1069,1422,--,--,--,--,--,--,--,1550,--,--,--,2041,--,--,--,--,2206,2206,2205,--,--,355,4232,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),34517,453425,400464,244708,88060,626723,384188,262437,190461,388436,256152,176185,135849,209622,147789,96931,73584,452267,493841,315392,233017,429289,304818,172918,81446,218197,21013,7957,4931,95059,41965,114310,136930,43305, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14028,55980,46089,33192,16631,60006,36013,23329,17427,66181,45264,34819,19416,90178,39494,30296,22633,97088,72849,42628,30623,144169,71741,45736,27012,42577,25928,9778,4065,61233,19917,50143,53067,35674, 
 投资所支付的现金(万元),5963,223660,211342,211342,151515,495908,320257,220257,100096,551894,368658,274054,150698,258610,145989,62848,18644,360379,438549,361845,210759,495361,300681,155501,101727,363619,205464,161064,5952,80301,36300,197850,139216,39145, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3646,--,--,--,135772,--,--,--,--,--,--,1029,7576,8329,8329,725,--,--,82,--,--, 
 支付的其他与投资活动有关的现金(万元),--,1015,--,--,2522,977,--,--,--,2600,--,--,--,233,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,5869,--,1476, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),19992,280655,257431,244534,170668,556890,356270,243586,117523,620675,413922,308873,170114,352667,185483,93144,41277,593261,511397,404472,241381,639529,372422,201237,129767,413772,239721,179171,10741,141534,56218,253944,192283,76295, 
 投资活动产生的现金流量净额(万元),14525,172770,143033,174,-82607,69833,27918,18851,72938,-232240,-157770,-132688,-34266,-143045,-37694,3787,32307,-140993,-17557,-89081,-8364,-210241,-67603,-28318,-48322,-195575,-218708,-171214,-5811,-46475,-14252,-139634,-55353,-32990, 
 吸收投资收到的现金(万元),--,564,490,490,--,--,--,--,--,920,546,546,546,532,200,200,--,1479,343,294,--,1238,604,359,78,2970,2352,2529,885,439079,885,8650,9700,54646, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,564,490,490,--,--,--,--,--,920,546,546,546,532,200,200,--,1479,343,294,--,1238,604,359,78,2970,2352,2529,885,4277,885,600,--,--, 
 取得借款收到的现金(万元),2020,--,6664,--,128,5191,4879,--,--,19730,9976,--,--,14670,--,--,--,81456,57914,--,11960,2220,2250,--,--,--,--,--,--,--,--,103172,4600,3800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,381,--,--,--,3116,--,--,--,878,--,--,--,--,--,--,--,--,226,162,85,6982,862,749,367,10530,--,--,--,--,--,4927,1305,2514, 
 筹资活动现金流入小计(万元),2020,945,7154,490,128,8306,4879,0,0,21528,10522,546,546,15202,200,200,0,82935,58483,456,12045,10440,3716,1107,444,13500,2352,2529,885,439079,885,116749,15605,60960, 
 偿还债务支付的现金(万元),10476,6736,13512,12512,5627,3576,7239,7101,8516,41497,33486,33486,9684,21757,7263,15616,11885,51591,38257,13757,--,--,--,--,--,--,--,--,--,3900,3900,38872,1900,4335, 
 分配股利、利润或偿付利息所支付的现金(万元),273,41977,42117,39802,227,41232,40347,2020,152,27550,27002,1448,474,53403,27951,1057,501,54817,25856,579,522,51038,25524,75,75,50898,20359,20359,--,85177,62809,11454,10325,14504, 
 其中：子公司支付给少数股东的股利、利润(万元),25,3671,3671,1437,9,1895,1788,1788,--,1036,887,887,--,1283,878,878,--,849,511,511,511,100,75,75,75,--,--,--,--,150,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1642,--,--,--,698,--,--,--,51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,400,243,--,--,400,--,30000,--,5, 
 筹资活动现金流出小计(万元),10749,50354,55629,52313,5854,45506,47585,9121,8668,69098,60488,34934,10158,75160,35214,16673,12386,106408,64113,14336,522,51038,25524,75,75,51298,20602,20359,0,89477,66709,80326,12225,18844, 
