 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),832171,597030,433250,270925,695194,502875,310394,182365,643569,489516,334095,111022,459738,303123,191428,57511,494461,246027,174786,67209,450272,215270,157020,47696,323433,63425,46940,20741,102600,71211,50392,25497,102771,62357,26923,14251,71572,45764,20450,693,18860,9092,7540,5343,20898,8351,6982,4632,27778,20600,17817,5178, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 收到的税费返还(万元),2438,1605,435,36,1727,700,270,164,2671,1468,1045,--,--,--,--,--,--,9,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),21365,42602,30462,18832,124478,101961,101609,12560,80723,47579,30130,70767,72158,49800,45584,12814,48571,12140,10452,8942,61750,24716,36668,68806,41272,1992,601,318,2100,1847,605,568,480,1369,133,384,4503,3804,3722,153,5139,317,1115,51,336,5438,5317,2231,7110,2807,2196,2074, 
 经营活动现金流入小计(万元),855974,641237,464147,289792,821398,605537,412273,195089,726962,538562,365269,181789,531895,352923,237012,70324,543032,258176,185239,76151,512021,239986,193688,116501,364706,65418,47541,21059,104700,73058,50997,26065,103251,63726,27056,14635,76075,49568,24172,846,23999,9409,8655,5394,21234,13789,12299,6863,34888,23407,20012,7252, 
 购买商品、接受劳务支付的现金(万元),768048,575141,398110,260000,593018,410084,254410,157742,591724,423777,298138,169875,466273,305597,164403,106347,600301,335862,201606,108361,450960,304740,212172,76282,339954,57098,36953,23576,56530,41800,22205,14388,61510,44487,28526,15841,31200,19000,9012,3598,20823,15210,8879,1970,6814,3308,1280,981,4828,4324,3437,1678, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,--, 
 支付给职工以及为职工支付的现金(万元),35139,28962,18741,12203,29016,23955,16654,8552,23616,19289,12984,7550,21492,15333,9901,5758,22257,15686,11867,5085,17098,12093,7788,2809,15510,4038,2860,1440,5096,3158,2168,1228,3937,2723,2151,1119,2250,1446,1167,512,1615,1168,786,444,1413,574,347,310,915,839,628,325, 
 支付的各项税费(万元),54443,44736,36143,17170,39181,28116,21704,9061,38237,31585,28244,11262,37514,35245,29177,5078,31872,26231,17459,5446,27856,19511,15434,4460,26882,12295,10294,5747,23851,17007,9587,2978,8442,5272,4247,2416,5455,3453,2399,380,3300,1990,1296,800,1152,1036,572,226,1377,1226,851,17, 
 支付的其他与经营活动有关的现金(万元),18637,50605,43294,17909,59661,52946,37530,30665,47807,47321,22404,25745,66957,22963,17266,13726,54801,19247,16191,13557,58242,30300,31385,11548,46734,3415,2800,1475,7565,6365,4498,939,7503,3775,3009,3209,1704,763,584,600,1400,1275,1052,173,1223,691,521,216,4236,3751,518,307, 
 经营活动现金流出小计(万元),876267,699444,496288,307282,720876,515101,330298,206020,701384,521971,361770,214431,592237,379139,220747,130909,709231,397027,247123,132449,554156,366643,266780,95099,429080,76847,52907,32237,93042,68329,38458,19532,81392,56257,37933,22586,40610,24662,13163,5090,27138,19643,12012,3387,10602,5610,2719,1732,11356,10140,5434,2327, 
 经营活动产生的现金流量净额(万元),-20292,-58207,-32141,-17489,100522,90436,81975,-10931,25578,16591,3499,-32643,-60341,-26215,16265,-60584,-166199,-138851,-61884,-56298,-42135,-126657,-73092,21403,-64375,-11429,-5366,-11178,11658,4729,12539,6533,21859,7469,-10878,-7951,35465,24906,11009,-4244,-3139,-10234,-3357,2006,10633,8179,9580,5131,23532,13267,14579,4925, 
 收回投资所收到的现金(万元),3169,3779,1506,392,19525,19000,19000,--,28699,5928,5928,3664,20000,20000,20000,--,100,--,0,138,317,314,303,300,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,581,581,581,0,2739,2682,2540,0,4417,1000,0,0, 
 取得投资收益所收到的现金(万元),174,174,38,28,9309,8037,7438,401,525,524,401,0,1537,971,835,420,868,443,163,--,163,166,--,3,136,136,--,--,136,136,--,--,82,145,--,39,27,27,--,--,41,--,--,0,0,0,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,2,2,0,5,3,3,0,39,8,7,2,217,76,76,7,33,21,19,--,10,30,30,0,2,2,2,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,--,0,10,9,9,3,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),500,--,--,--,21673,-193,-493,-493,--,--,--,--,3687,3687,3687,--,--,--,0,--,19000,0,--,0,11151,9225,9225,9225,5678,8932,3689,--,--,--,--,--,--,--,--,--,--,--,--,581,9,16,16,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),10605,6764,6271,269,3988,1596,1474,270,534,461,1356,96,449,685,1444,116,1034,669,480,246,1910,756,584,122,702,109,124,35,472,404,--,--,134,--,63,--,99,--,--,--,289,--,--,0,129,104,60,28,147,50,32,10, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--, 
 投资活动现金流入小计(万元),14450,10719,7818,689,54500,28442,27422,178,29797,6920,7692,3762,25889,25419,26042,542,2035,1134,663,384,21400,1266,917,425,11991,9472,9351,9260,6286,9472,3689,0,216,145,63,39,126,27,--,--,911,581,581,581,2888,2812,2625,32,4564,1050,32,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),67728,52029,45289,19859,32321,12574,11149,4078,21092,11276,7930,1842,5052,6448,4785,425,10608,9638,8243,2563,14273,6468,4351,501,6617,2868,2276,988,13407,7784,1417,713,8535,7661,4898,4248,31504,27225,24738,14564,34930,26214,20630,14220,36922,12609,9276,387,3246,3060,2959,2096, 
 投资所支付的现金(万元),50813,23323,23149,17302,44231,43656,35637,31387,67862,30256,19660,10,47136,44886,21450,2000,24600,24600,0,--,0,0,--,0,13100,300,2900,--,14,--,--,--,--,--,--,287,700,--,--,--,--,--,--,0,800,200,0,0,4272,4272,3672,2350, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),2562,2562,--,--,10105,8857,4615,-473,14063,13863,8938,2329,--,--,--,--,--,--,0,--,0,0,--,0,--,3800,--,2600,--,--,--,--,287,287,287,--,--,700,700,--,--,--,--,0,0,--,0,0,0,0,0,0, 
