 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),18328,65454,45710,30721,12626,67500,51904,30916,15899,69306,48938,32464,14393,57553,35239,19020,7694,35261,25501,15834,8165,24297,18135,11412,6265,30754,19412,32482,22946,18050, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),332,1499,1214,172,114,556,336,224,44,424,361,153,10,125,74,37,3,449,60,39,107,765,249,91,25,281,35,184,242,467, 
 经营活动现金流入小计(万元),18660,66954,46924,30893,12740,68056,52240,31140,15943,69730,49299,32617,14403,57678,35313,19057,7697,35709,25561,15873,8272,25062,18384,11503,6290,31035,19447,32666,23189,18517, 
 购买商品、接受劳务支付的现金(万元),27978,43772,28192,17759,8830,45999,32168,19699,10802,54681,42624,27847,13944,39692,25689,13965,6923,26221,19503,11365,6310,16842,13311,9472,6090,20452,11755,21798,14791,11633, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2514,7760,5800,4046,2517,7296,5622,4052,2542,6221,4756,3447,2216,4493,3243,2098,1210,3690,2655,1794,1079,2932,2340,1690,943,2553,1281,2251,1824,1639, 
 支付的各项税费(万元),423,3178,2599,1799,638,4972,4063,2336,796,6648,4481,3006,1464,3874,2323,1416,458,2541,1810,1187,457,2478,1972,1264,649,2920,1439,3402,1834,1328, 
 支付的其他与经营活动有关的现金(万元),917,6580,4470,3711,893,4528,3676,2263,1035,5255,3662,2213,931,4151,2764,1759,565,3224,2346,1182,468,2767,1960,876,557,2778,1767,3037,2116,2524, 
 经营活动现金流出小计(万元),31832,61290,41060,27315,12879,62794,45530,28350,15175,72806,55523,36512,18555,52209,34020,19238,9156,35676,26314,15529,8313,25019,19583,13303,8240,28703,16242,30487,20565,17125, 
 经营活动产生的现金流量净额(万元),-13173,5664,5864,3578,-139,5262,6710,2790,767,-3076,-6224,-3895,-4152,5468,1294,-181,-1459,33,-753,345,-42,42,-1199,-1799,-1949,2333,3205,2178,2624,1392, 
 收回投资所收到的现金(万元),20000,89800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,368,--,--, 
 取得投资收益所收到的现金(万元),179,581,417,170,--,18,18,18,--,18,18,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,394,22,13,10,25,2,2,2,62,61,60,1,16,15,2,--,27,3,--,--,2,2,0,0,10,10,0,50,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-59,--,--,--,--,--,--,--,530,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),276,1688,694,403,152,59,38,38,37,86,81,79,48,340,268,189,72,820,463,359,--,--,--,--,--,--,--,25,34,84, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),20455,92462,1133,586,162,102,58,58,40,166,160,157,49,355,283,192,72,788,466,359,0,2,2,0,0,540,10,394,84,87, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1755,9232,4057,2254,878,9456,8663,3640,2096,3732,3257,2847,1865,6672,4951,2487,1550,5211,4103,3186,1009,2678,2537,305,82,2876,2517,4072,1263,1015, 
 投资所支付的现金(万元),20422,124673,20000,32800,--,2555,2555,2555,2555,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,459,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61,--,--,--,--,--,20,18,76, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),22177,133905,24057,35054,878,12011,11218,6195,4651,3732,3257,2847,1865,6672,4951,2487,1550,5211,4103,3186,1009,2739,2537,305,82,2876,2517,4102,1739,1090, 
 投资活动产生的现金流量净额(万元),-1722,-41442,-22924,-34468,-715,-11909,-11159,-6137,-4612,-3566,-3097,-2690,-1817,-6317,-4667,-2296,-1478,-4423,-3637,-2827,-1009,-2738,-2536,-304,-82,-2336,-2507,-3708,-1655,-1004, 
 吸收投资收到的现金(万元),--,100,100,--,--,85000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30000,26597,26597,--,--,--,5000,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
